Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V243	0.4845	0	0.34751	0.01132	0.15666
V244	0.03694	0.40741	0.18279	0.06848	0.30438
V245	0.05638	0.91059	0.01207	0.01898	0.00198
V246	0.60513	0.28477	0.0131	0	0.097
V247	0.20711	0.07334	0.65669	0.03272	0.03014
V248	0.09637	0.6078	0.00982	0.01453	0.27148
V249	0.25017	0.05925	0.20614	0.08117	0.40327
V250	0.02502	0.00125	0.66645	0.03101	0.27627
V251	0.24	0.01917	0.10407	0.54943	0.08732
V252	0.0282	0.0999	0.58088	0.12768	0.16334
V253	0.29213	0.59702	0.06831	0.02801	0.01453
V254	0.51758	0.41187	0	0.05575	0.0148
V255	0.82238	0.08368	0	0.00245	0.09149
V256	0.04852	0.76485	0.00183	0.01319	0.1716
V257	0.44108	0.31606	0.13792	0.01917	0.08577
V258	0.17379	0.3809	0.04004	0.38267	0.02261
V259	0.53779	0.27857	0.16979	0	0.01385
V260	0.24867	0.02507	0.09957	0.07405	0.55263
V261	0.02293	0	0.5542	0.25692	0.16595
V262	0.92576	0.02982	0.04442	0	0
V263	0.83171	0.09239	9e-05	0.07581	0
V264	0.07377	0.89267	0	0.03127	0.0023
V265	0.84078	0.08842	0.0708	0	0
V266	0.01008	0	0.07157	0.06376	0.85459
V267	0.04301	0	0	0.15309	0.8039
V268	0.20376	0.46173	0.13518	0.14152	0.05781
V269	0.0962	0.34203	0.36775	0.1546	0.03942
V270	0.05149	0	0.03776	0.86265	0.0481
V271	0.21741	0.73566	0	0.01396	0.03297
V272	0.10748	0.82849	0.00883	0.01166	0.04354
V273	0.30471	0.00799	0.19375	0.28411	0.20945
V274	0.08733	0.03291	0.03028	0.1786	0.67088
V275	0.0542	0.72359	0.13595	0.06753	0.01873
V276	0.00823	0	0.75546	0.20142	0.03489
V277	0.36391	0	0.61519	0	0.0209
V278	0.00444	0.01986	0.38218	0.41456	0.17895
V279	0.16194	1e-04	0.01051	0.72113	0.10632
V280	0.21052	0.02149	0.03745	0.57809	0.15246
V281	0.02753	0.26802	0.0409	0.6231	0.04043
V282	0.06684	0.9222	0	0.00067	0.01029
V283	0.34025	0.00249	0.10466	0.0261	0.5265
V284	0.02908	0.10148	0.5315	0.00714	0.3308
V285	0.50795	0.47626	0	0.01119	0.00459
V286	0.08742	0	0.88463	0.02317	0.00478
V287	0.25425	0.06461	0.17939	0.24808	0.25366
V288	0.20081	0	0.64987	0	0.14932
V289	0.17267	0.27168	0.01403	0.51206	0.02956
V290	0.41999	0.46287	0.11714	0	0
V291	0.4269	0.25132	0	0.30476	0.01702
V292	0.11809	0.00345	0.41162	0.03618	0.43065
V293	0.00797	0.08518	0.85367	0.03563	0.01755
V294	0.00611	0	0	0.06055	0.93334
V295	0.01408	0.00959	0.37752	0.47621	0.12259
V296	0.85516	0.11886	0	0	0.02598
V297	0.01799	0	0.82486	0.10608	0.05106
V298	0.3191	0.00081	0	0.51032	0.16976
V299	0.30083	0	0.00681	0.66358	0.02878
V300	0.99082	0.00918	0	0	0
V301	0.98878	0.00313	0	0.00496	0.00313
V302	0.00408	0	0	0.36681	0.62911
V303	0.10788	0.16801	0.21748	0.14945	0.35717
V304	0.19844	0.00098	0.78313	0	0.01744
V305	0.20515	0.33149	0.08014	0.08498	0.29824
V306	0.31441	0.66632	0	0.00465	0.01462
V307	0.25991	0	0.31471	0.41502	0.01036
V308	0.24254	0	0.70448	0.05027	0.00271
V309	0.6668	0.07185	0.04218	0.08729	0.13188
V310	0.02757	0.0107	0	0.1138	0.84794
V311	0.00936	0	0.04851	0.87886	0.06326
V312	0.08609	0.23785	0.23744	0.01091	0.42771
V313	0.06349	0.31808	0.0028	0.26891	0.34672
V314	0.0788	0.00417	0	0.33595	0.58108
V315	0.96855	0.00434	0.00316	0	0.02395
V316	0.11384	0.55903	0.23679	0.02045	0.0699
V317	0.39113	0.06129	0.53495	0	0.01263
V318	0.91236	0	0	0	0.08764
V319	0.11263	0.02475	0.86261	0	0
V320	0.08622	0	0.00095	0.85315	0.05968
V321	0.14278	0.35534	0.31278	0.15972	0.02937
V322	0.01636	0.24647	0.58084	0.03826	0.11807
V323	0.25596	0.20707	0.44308	0.00786	0.08602
V324	0.0406	0.04872	0.04694	0.80908	0.05465
V325	0.65013	0.11599	0.08039	0.08371	0.06978
V326	0.0449	0.00063	0.04937	0.13429	0.7708
V327	0.32224	0.50567	0.09543	0.00992	0.06673
V328	0.05221	0.32659	0.17858	0.40803	0.03459
V329	0.00394	0.03464	0.45339	0.47879	0.02924
V330	0.08521	0	0.86491	0	0.04989
V331	0.12505	0.01066	0.08266	0.09093	0.6907
V332	0.47452	0.02939	0.47604	0	0.02005
V333	0.42067	0.02562	0.33245	0.12422	0.09705
V334	0.04992	0.27867	0.56421	0.06184	0.04537
V335	0.72874	0.05731	0.07759	0.01461	0.12175
V336	0.1634	0.58131	0.24472	0	0.01057
V337	0.00498	0	0.00586	0.15924	0.82993
V338	0.73269	0.00963	0.15715	0	0.10053
V339	0.20467	0.54334	0.16959	0	0.0824
V340	0.03273	0.15121	0.10099	0.06372	0.65135
V341	0.03196	0.47732	0.42608	0.00284	0.0618
V342	0.30573	0.14321	0.4755	0.07556	0
V343	0.69946	0	0.30054	0	0
V344	0.10261	0.76394	0.02565	0.01922	0.08858
V345	0.2129	0.04679	0	0.24457	0.49575
V346	0.04006	0.3324	0.33461	0.24668	0.04624
V347	0.08881	0.57253	0.01237	0.26765	0.05863
V348	0.01891	0.12732	0.47521	0.20721	0.17136
V349	0.0716	0.29183	0.5282	0.00797	0.1004
V350	0.11451	0.4478	0.07585	0.19184	0.17
V351	0.19492	0.00678	0.49498	0.27931	0.02401
V352	0.11382	0.53868	0.3429	0	0.0046
V353	0.24125	0.34076	0.02249	0.03832	0.35718
V354	0.56824	0	0.43176	0	0
V355	0.09531	0	0.39646	0.48216	0.02607
V356	0.09778	0	0.8593	0.00973	0.03318
V357	0.04622	0.01243	0.5183	0.03103	0.39203
V358	0.02821	0.03676	0.03729	0.83908	0.05866
V359	0.05795	0.13827	0.00126	0.76209	0.04044
V360	0.74611	0.05153	0.09069	0.11167	0
V361	0.32753	0.49925	0.07349	0	0.09973
V362	0.82056	0.00236	0.09468	0	0.0824
V363	0.02792	0.02094	0	0.14738	0.80376
V364	0.04201	0.31912	0.01447	0.38471	0.23968
V365	0.00255	0.00039	0.00648	0.89803	0.09256
V366	0.21807	0.01524	0.63165	0.04294	0.09211
V367	0.23187	0.23365	0.21209	0.13403	0.18837
V368	0.75684	0.08865	0.12377	0	0.03074
V369	0.0484	0.65986	0.23047	0.06032	0.00096
V370	0.02312	0.16057	0.1252	0.31596	0.37514
V371	0.06595	0.90439	0.02898	0	0.00068
