CD19B	CD56NK	CD4MemoryT	CD14
V329	0.18511	0.18278	0.17182	0.46029
V330	0.324	0.08669	0.29709	0.29222
V331	0.29524	0.15622	0.08643	0.46211
V332	0.08372	0.13803	0.18321	0.59504
V333	0.34081	0.14023	0.33236	0.1866
V334	0.30061	0.08914	0.31049	0.29976
V335	0.07137	0.34889	0.39401	0.18573
V336	0.17073	0.60848	0.05253	0.16825
V337	0.24158	0.3906	0.25069	0.11713
V338	0.04178	0.82434	0.04194	0.09194
V339	0.14421	0.09434	0.65956	0.10189
V340	0.09654	0.26995	0.40429	0.22922
V341	0.09837	0.1217	0.10193	0.678
V342	0.22937	0.08595	0.48505	0.19963
V343	0.78214	0.05448	0.05497	0.10841
V344	0.53157	0.1874	0.18584	0.09519
V345	0.06223	0.10867	0.73407	0.09503
V346	0.21716	0.18283	0.24829	0.35172
V347	0.10924	0.10546	0.14806	0.63724
V348	0.08715	0.5748	0.14127	0.19678
V349	0.28528	0.21686	0.32117	0.17669
V350	0.06326	0.69057	0.1601	0.08608
V351	0.08193	0.12366	0.32819	0.46622
V352	0.09121	0.10661	0.64325	0.15893
V353	0.69214	0.07101	0.0794	0.15745
V354	0.08022	0.60228	0.19645	0.12105
V355	0.24439	0.14813	0.37478	0.2327
V356	0.1026	0.11363	0.12698	0.6568
V357	0.13591	0.34585	0.23544	0.2828
V358	0.42164	0.16309	0.09037	0.3249
V359	0.4484	0.12118	0.07688	0.35353
V360	0.42871	0.41043	0.05691	0.10394
V361	0.04678	0.43167	0.42745	0.0941
V362	0.0419	0.81873	0.0475	0.09187
V363	0.1769	0.18512	0.37214	0.26584
V364	0.16679	0.13828	0.52392	0.17101
V365	0.24948	0.10844	0.06489	0.57719
V366	0.10197	0.59414	0.10074	0.20316
V367	0.44417	0.19067	0.0485	0.31666
V368	0.10753	0.62893	0.1011	0.16245
V369	0.06166	0.39223	0.45094	0.09516
V370	0.2506	0.29649	0.33254	0.12037
V371	0.1769	0.62451	0.05728	0.14131
V372	0.18227	0.13808	0.14032	0.53934
V373	0.11638	0.20677	0.36973	0.30712
V374	0.61974	0.06267	0.21845	0.09914
V375	0.10646	0.12746	0.15896	0.60712
V376	0.10182	0.12079	0.12678	0.65061
V377	0.62143	0.05374	0.05939	0.26544
V378	0.07503	0.12375	0.33532	0.4659
V379	0.28334	0.2427	0.05619	0.41777
V380	0.17178	0.154	0.19318	0.48104
V381	0.56879	0.07307	0.12752	0.23062
V382	0.11203	0.11209	0.67426	0.10163
V383	0.65056	0.05778	0.09372	0.19795
V384	0.43069	0.14041	0.15183	0.27708
V385	0.67122	0.06295	0.11694	0.14889
V386	0.26867	0.09863	0.16242	0.47028
V387	0.44873	0.19342	0.19247	0.16538
V388	0.29657	0.3401	0.15366	0.20967
V389	0.32691	0.48043	0.04757	0.1451
V390	0.25195	0.27991	0.37126	0.09688
V391	0.33865	0.16883	0.06495	0.42757
V392	0.33096	0.25831	0.17118	0.23955
V393	0.24011	0.26654	0.2896	0.20375
V394	0.13082	0.27119	0.12867	0.46932
V395	0.19988	0.38742	0.18537	0.22732
V396	0.04908	0.80463	0.04043	0.10586
V397	0.60104	0.13423	0.13138	0.13335
V398	0.35101	0.19265	0.12301	0.33333
V399	0.18003	0.50011	0.14909	0.17078
V400	0.0534	0.52798	0.08746	0.33116
V401	0.08025	0.21599	0.54825	0.15551
V402	0.62713	0.20197	0.07427	0.09663
V403	0.09835	0.1151	0.10782	0.67873
V404	0.11817	0.24262	0.47014	0.16907
V405	0.21601	0.11882	0.17536	0.48982
V406	0.49091	0.27358	0.05835	0.17715
V407	0.04178	0.82434	0.04194	0.09194
V408	0.1211	0.28369	0.31795	0.27726
V409	0.09084	0.10931	0.07348	0.72636
V410	0.10669	0.72909	0.0581	0.10612
V411	0.36565	0.08064	0.05214	0.50157
V412	0.17053	0.15433	0.39477	0.28037
V413	0.09302	0.45644	0.16962	0.28093
V414	0.07588	0.46931	0.27066	0.18415
V415	0.35437	0.10647	0.22481	0.31435
V416	0.06194	0.14743	0.69648	0.09415
V417	0.30843	0.55575	0.04089	0.09493
V418	0.12337	0.17834	0.15539	0.5429
V419	0.09665	0.10072	0.0808	0.72184
V420	0.04377	0.7504	0.04599	0.15985
V421	0.16818	0.12214	0.52543	0.18425
V422	0.11269	0.14078	0.06473	0.6818
V423	0.11328	0.10498	0.66501	0.11673
V424	0.06024	0.13922	0.48002	0.32052
V425	0.09311	0.27687	0.45528	0.17474
V426	0.1207	0.12623	0.60205	0.15102
V427	0.10372	0.39486	0.17695	0.32447
V428	0.1071	0.65675	0.08103	0.15512
V429	0.09601	0.10139	0.08597	0.71663
V430	0.57512	0.20432	0.06104	0.15952
V431	0.18807	0.11224	0.36828	0.33142
V432	0.1487	0.16788	0.09046	0.59296
V433	0.08962	0.63456	0.03481	0.24102
V434	0.28864	0.15008	0.09233	0.46895
V435	0.40344	0.08648	0.14795	0.36214
V436	0.32061	0.09326	0.14231	0.44382
V437	0.21913	0.26877	0.05003	0.46207
V438	0.46721	0.2072	0.07253	0.25307
V439	0.10344	0.17002	0.06381	0.66274
V440	0.38756	0.11041	0.07973	0.4223
V441	0.10533	0.19963	0.45728	0.23776
V442	0.26125	0.35129	0.14479	0.24267
V443	0.57659	0.06351	0.12849	0.23141
V444	0.06223	0.10867	0.73407	0.09503
V445	0.48209	0.08116	0.31089	0.12586
V446	0.06998	0.70177	0.08044	0.14781
V447	0.48179	0.15255	0.18526	0.1804
V448	0.08895	0.15327	0.18774	0.57005
V449	0.43681	0.10641	0.27569	0.18108
V450	0.14294	0.72441	0.04657	0.08608
V451	0.74232	0.09011	0.04524	0.12233
V452	0.10498	0.1085	0.10723	0.67929
V453	0.62437	0.12455	0.10433	0.14674
V454	0.04134	0.78368	0.07547	0.09952
V455	0.46735	0.09728	0.28199	0.15338
V456	0.27268	0.18567	0.32218	0.21947
V457	0.09081	0.1154	0.06764	0.72614
V458	0.23972	0.26833	0.04928	0.44267
V459	0.05704	0.67374	0.10775	0.16147
V460	0.75997	0.04854	0.07529	0.11619
V461	0.12044	0.11924	0.06621	0.69411
V462	0.288	0.28029	0.04201	0.3897
V463	0.21853	0.44565	0.15697	0.17885
V464	0.40032	0.16361	0.05035	0.38572
V465	0.31686	0.41487	0.06053	0.20774
V466	0.44942	0.23005	0.04717	0.27336
V467	0.25979	0.51627	0.10191	0.12203
V468	0.38471	0.39266	0.08319	0.13944
V469	0.07853	0.23984	0.24622	0.43541
V470	0.41946	0.18127	0.18601	0.21326
V471	0.2444	0.17666	0.07865	0.50028
V472	0.2705	0.34384	0.039	0.34665
V473	0.11805	0.49578	0.27782	0.10834
V474	0.15753	0.09495	0.13191	0.61561
V475	0.18036	0.39307	0.10284	0.32373
V476	0.18581	0.10684	0.09854	0.60881
V477	0.46283	0.10433	0.21079	0.22206
V478	0.14435	0.52935	0.04136	0.28494
V479	0.06702	0.16229	0.60705	0.16364
V480	0.12134	0.3325	0.07921	0.46695
V481	0.15837	0.10037	0.63235	0.10892
V482	0.53145	0.2027	0.13541	0.13043
V483	0.16016	0.18292	0.10723	0.54968
V484	0.09798	0.14988	0.07723	0.67491
V485	0.13259	0.6343	0.04489	0.18822
V486	0.23625	0.29714	0.13895	0.32766
V487	0.12961	0.13229	0.11819	0.6199
V488	0.05384	0.10202	0.66615	0.17798
V489	0.20152	0.16636	0.52495	0.10717
V490	0.2776	0.33171	0.09811	0.29258
V491	0.34587	0.44249	0.06644	0.14521
V492	0.06305	0.71054	0.13374	0.09268
V493	0.09801	0.1013	0.06338	0.73732
V494	0.1882	0.21547	0.4073	0.18902
V495	0.19987	0.55069	0.14188	0.10755
V496	0.2351	0.60335	0.03421	0.12734
V497	0.06224	0.10182	0.73392	0.10202
V498	0.27295	0.17498	0.09153	0.46055
V499	0.47329	0.28633	0.14092	0.09946
V500	0.12524	0.18974	0.55664	0.12838
V501	0.09029	0.10163	0.08614	0.72194
V502	0.41887	0.29822	0.16189	0.12102
V503	0.19862	0.17525	0.1925	0.43363
V504	0.20551	0.60633	0.04613	0.14203
V505	0.19206	0.26394	0.22332	0.32068
V506	0.11902	0.29208	0.35325	0.23565
V507	0.46822	0.16108	0.14344	0.22726
V508	0.57637	0.20545	0.08006	0.13813
V509	0.21389	0.14251	0.40358	0.24002
V510	0.20159	0.47736	0.22654	0.09451
V511	0.09463	0.41197	0.07682	0.41658
V512	0.23156	0.13216	0.11378	0.5225
V513	0.10105	0.566	0.18926	0.14368
V514	0.09478	0.14109	0.06135	0.70278
V515	0.58877	0.11776	0.09117	0.2023
V516	0.7263	0.12341	0.04406	0.10623
V517	0.10159	0.12123	0.23109	0.54609
V518	0.77363	0.07026	0.04812	0.10799
V519	0.06471	0.72863	0.03975	0.16692
V520	0.08362	0.09817	0.4819	0.33631
V521	0.44178	0.10575	0.32618	0.12629
V522	0.06284	0.20335	0.44116	0.29265
V523	0.29023	0.1932	0.23457	0.282
V524	0.04791	0.66325	0.1745	0.11434
V525	0.2328	0.25529	0.06758	0.44433
V526	0.49149	0.143	0.10987	0.25564
V527	0.20429	0.11232	0.3304	0.35299
V528	0.11323	0.72645	0.0335	0.12682
V529	0.11553	0.15137	0.208	0.52511
V530	0.05627	0.25581	0.51281	0.17511
V531	0.05581	0.74	0.11922	0.08497
V532	0.17872	0.34385	0.06525	0.41218
V533	0.23981	0.35995	0.14445	0.25578
V534	0.06546	0.10807	0.54617	0.2803
V535	0.44248	0.06884	0.05994	0.42875
V536	0.19924	0.09045	0.31532	0.39499
V537	0.45187	0.28048	0.16292	0.10474
V538	0.3645	0.12931	0.11814	0.38805
V539	0.22725	0.4148	0.15767	0.20028
V540	0.18403	0.60116	0.09443	0.12038
V541	0.06898	0.47425	0.08932	0.36745
V542	0.19576	0.1996	0.22615	0.3785
V543	0.69485	0.05472	0.05869	0.19174
V544	0.14408	0.17071	0.1729	0.51231
V545	0.29981	0.20435	0.10233	0.39351
V546	0.07681	0.74337	0.08754	0.09228
V547	0.07248	0.56492	0.26249	0.10011
V548	0.15215	0.65385	0.10181	0.0922
V549	0.27884	0.10486	0.50719	0.10912
V550	0.46342	0.09605	0.04678	0.39375
V551	0.16992	0.63247	0.06285	0.13476
V552	0.0576	0.49248	0.04591	0.40401
V553	0.20758	0.2052	0.47348	0.11374
V554	0.1161	0.16235	0.07564	0.64591
V555	0.12267	0.27598	0.27451	0.32685
V556	0.05482	0.11624	0.70474	0.12419
V557	0.63574	0.08337	0.05663	0.22426
V558	0.09388	0.66739	0.05708	0.18165
V559	0.04788	0.69165	0.17409	0.08637
V560	0.5371	0.32204	0.04064	0.10023
