mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V300	0.69605	0.12388	0.02289	0.12203	0.03515
V301	0.68328	0.11618	0.02721	0.13488	0.03845
V302	0.0175	0.09265	0.02544	0.43998	0.42442
V303	0.08607	0.26351	0.19019	0.21734	0.24289
V304	0.1322	0.25298	0.50959	0.06644	0.03879
V305	0.16371	0.34797	0.09813	0.17021	0.21999
V306	0.25938	0.57042	0.02643	0.10358	0.0402
V307	0.17636	0.14568	0.22201	0.42592	0.03003
V308	0.1643	0.22427	0.45981	0.12225	0.02938
V309	0.48022	0.16233	0.06113	0.18877	0.10755
V310	0.03591	0.12165	0.02729	0.18679	0.62837
V311	0.02393	0.07414	0.05147	0.80402	0.04644
V312	0.06968	0.32661	0.21958	0.08067	0.30346
V313	0.05404	0.31573	0.03444	0.3495	0.24629
V314	0.07504	0.09892	0.02437	0.40931	0.39237
V315	0.68459	0.11851	0.03291	0.11078	0.05321
V316	0.08469	0.52723	0.21714	0.09883	0.07211
V317	0.27006	0.24837	0.36842	0.0741	0.03906
V318	0.66155	0.1145	0.0262	0.10869	0.08907
V319	0.07449	0.27719	0.55275	0.0709	0.02469
V320	0.07404	0.06797	0.02286	0.78898	0.04616
V321	0.10159	0.37378	0.25184	0.2297	0.04309
V322	0.01027	0.36467	0.43053	0.10208	0.09245
V323	0.18037	0.31923	0.33407	0.08714	0.07919
V324	0.04019	0.10992	0.05098	0.7547	0.04421
V325	0.46095	0.19553	0.08773	0.18443	0.07136
V326	0.04868	0.12183	0.06938	0.2043	0.55581
V327	0.25283	0.46337	0.11119	0.10066	0.07196
V328	0.04021	0.31808	0.14976	0.44938	0.04258
V329	0.00907	0.19069	0.30446	0.45942	0.03635
V330	0.05866	0.26224	0.56572	0.05847	0.0549
V331	0.11459	0.13781	0.09688	0.16342	0.48731
V332	0.32557	0.21981	0.33319	0.07708	0.04434
V333	0.29277	0.178	0.24743	0.19982	0.08198
V334	0.03246	0.37367	0.41437	0.12746	0.05203
V335	0.52344	0.16517	0.08602	0.12117	0.1042
V336	0.1247	0.53956	0.22632	0.07308	0.03635
V337	0.01842	0.10747	0.03457	0.23423	0.60531
V338	0.51427	0.15417	0.13702	0.10401	0.09053
V339	0.16058	0.5087	0.17054	0.07636	0.08382
V340	0.03266	0.24825	0.11558	0.13146	0.47205
V341	0.01715	0.4983	0.34713	0.07293	0.06448
V342	0.20752	0.27576	0.33513	0.1562	0.02539
V343	0.48393	0.16913	0.2289	0.09198	0.02607
V344	0.08158	0.66462	0.06133	0.10349	0.08898
