mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V231	0.06157	0.54004	0.06873	0.23172	0.09794
V232	0.59735	0.13371	0.15144	0.08915	0.02834
V233	0.06078	0.13378	0.14179	0.15972	0.50394
V234	0.0235	0.3753	0.19041	0.35882	0.05198
V235	0.71865	0.10592	0.01616	0.1244	0.03488
V236	0.07001	0.19931	0.46741	0.20189	0.06138
V237	0.10885	0.18393	0.22645	0.31694	0.16382
V238	0.02253	0.0846	0.02395	0.33201	0.5369
V239	0.06444	0.39057	0.06023	0.23025	0.25452
V240	0.06546	0.73056	0.02746	0.10002	0.0765
V241	0.0531	0.79705	0.02207	0.08937	0.03841
V242	0.03663	0.34757	0.25213	0.28896	0.07471
V243	0.36661	0.15586	0.25823	0.09665	0.12266
V244	0.03388	0.40891	0.17721	0.14261	0.23738
V245	0.04965	0.76814	0.04363	0.10766	0.03092
V246	0.49162	0.27778	0.03935	0.09431	0.09694
V247	0.15381	0.25086	0.44514	0.10293	0.04726
V248	0.09143	0.54425	0.03955	0.09442	0.23035
V249	0.21097	0.17322	0.1819	0.1553	0.2786
V250	0.02465	0.22077	0.4827	0.08893	0.18294
V251	0.18488	0.10423	0.08954	0.54626	0.07509
V252	0.02729	0.25487	0.42433	0.17563	0.11788
V253	0.25552	0.49832	0.08629	0.11971	0.04016
V254	0.43105	0.35028	0.01578	0.16068	0.0422
V255	0.62989	0.15005	0.01456	0.11524	0.09026
V256	0.04258	0.67073	0.03396	0.09301	0.15972
V257	0.35814	0.31649	0.13024	0.10974	0.08539
V258	0.14286	0.309	0.05715	0.44858	0.04242
V259	0.41888	0.30159	0.1527	0.0838	0.04303
V260	0.22529	0.13258	0.10577	0.15317	0.38319
V261	0.02528	0.18321	0.39686	0.27947	0.11518
V262	0.67843	0.12278	0.05507	0.10753	0.03619
V263	0.60844	0.14938	0.02554	0.18465	0.032
V264	0.06752	0.74991	0.02807	0.12329	0.03122
V265	0.6197	0.16487	0.07372	0.10699	0.03472
V266	0.03001	0.10442	0.09164	0.12605	0.64788
V267	0.05885	0.08899	0.02377	0.22815	0.60025
V268	0.1707	0.40461	0.13237	0.22561	0.0667
V269	0.078	0.35609	0.29309	0.22004	0.05278
V270	0.0533	0.06665	0.04164	0.79123	0.04717
V271	0.20483	0.60921	0.02551	0.10621	0.05423
V272	0.09974	0.69954	0.04124	0.09762	0.06187
V273	0.23853	0.12421	0.15643	0.33246	0.14836
V274	0.09248	0.12053	0.05105	0.25211	0.48383
V275	0.04446	0.61372	0.14594	0.15434	0.04154
V276	0.01617	0.20748	0.50102	0.22921	0.04612
V277	0.27385	0.19325	0.4182	0.06916	0.04554
V278	0.0129	0.16307	0.27928	0.42079	0.12395
V279	0.13284	0.06754	0.02634	0.69142	0.08185
V280	0.16996	0.09057	0.04686	0.58115	0.11146
V281	0.032	0.23063	0.05046	0.6388	0.04811
V282	0.06184	0.7889	0.02182	0.08915	0.03829
V283	0.30266	0.11626	0.10945	0.10978	0.36185
V284	0.02856	0.2634	0.41426	0.06833	0.22546
V285	0.42708	0.40456	0.01674	0.11533	0.03629
V286	0.06774	0.24214	0.57235	0.08614	0.03164
V287	0.20502	0.15895	0.15172	0.30656	0.17775
V288	0.15898	0.20377	0.454	0.06853	0.11471
V289	0.14029	0.22991	0.03469	0.54985	0.04526
V290	0.35142	0.41674	0.12379	0.08005	0.02799
V291	0.33803	0.22092	0.02047	0.37962	0.04095
V292	0.10278	0.18298	0.3275	0.09939	0.28735
V293	0.01122	0.28789	0.56826	0.09469	0.03794
V294	0.02642	0.10005	0.02693	0.12874	0.71785
V295	0.02027	0.15195	0.26946	0.46656	0.09176
V296	0.65232	0.16884	0.01526	0.11085	0.05273
V297	0.02311	0.22285	0.54692	0.15215	0.05497
V298	0.25133	0.07356	0.01943	0.53347	0.12221
V299	0.22921	0.06465	0.02574	0.63835	0.04205
V300	0.72556	0.10766	0.01662	0.11483	0.03533
V301	0.71211	0.10036	0.02116	0.12743	0.03894
V302	0.02156	0.07851	0.02298	0.43757	0.43937
V303	0.09698	0.24499	0.18944	0.21595	0.25263
V304	0.14589	0.23412	0.5149	0.06427	0.04082
V305	0.18073	0.32772	0.09447	0.16866	0.22841
V306	0.28639	0.55158	0.01851	0.10139	0.04213
V307	0.19146	0.13013	0.2222	0.4219	0.03431
V308	0.17974	0.2059	0.46342	0.11947	0.03146
V309	0.50726	0.14435	0.05617	0.18216	0.11007
V310	0.04219	0.10587	0.02464	0.18567	0.64162
V311	0.02692	0.06131	0.04979	0.80743	0.05454
V312	0.08027	0.30676	0.21916	0.07987	0.31394
V313	0.06238	0.29806	0.03018	0.35057	0.25882
V314	0.08282	0.08459	0.02166	0.4058	0.40513
V315	0.71304	0.1026	0.02677	0.10405	0.05354
V316	0.09814	0.50982	0.21787	0.09787	0.0763
V317	0.29135	0.22851	0.36822	0.07114	0.04077
V318	0.68931	0.09853	0.02041	0.10227	0.08948
V319	0.0845	0.25877	0.5614	0.06895	0.02638
V320	0.08076	0.05517	0.02019	0.79001	0.05387
V321	0.11463	0.35566	0.25382	0.22908	0.04682
V322	0.01611	0.3463	0.439	0.10123	0.09737
V323	0.19825	0.29863	0.33576	0.08486	0.0825
V324	0.04487	0.09661	0.04895	0.75772	0.05185
V325	0.48866	0.17654	0.08272	0.1783	0.07377
V326	0.05566	0.10621	0.06704	0.20269	0.56839
V327	0.27755	0.44224	0.10665	0.09833	0.07523
V328	0.04727	0.30229	0.14964	0.45276	0.04805
V329	0.0127	0.17558	0.30976	0.4604	0.04157
V330	0.06764	0.24391	0.57412	0.05676	0.05756
V331	0.12552	0.1215	0.09418	0.16125	0.49756
V332	0.34887	0.20008	0.33136	0.07369	0.04599
V333	0.31445	0.15992	0.24548	0.19485	0.0853
V334	0.04017	0.35541	0.42243	0.12653	0.05546
V335	0.55106	0.14681	0.08058	0.11573	0.10582
V336	0.14134	0.52199	0.22682	0.07137	0.03848
V337	0.02341	0.09225	0.03214	0.23274	0.61946
V338	0.54103	0.1363	0.13162	0.09901	0.09204
V339	0.1797	0.48934	0.16846	0.07465	0.08786
V340	0.03975	0.22947	0.11328	0.13105	0.48646
V341	0.02435	0.48146	0.35403	0.0719	0.06827
V342	0.2264	0.25623	0.33667	0.15319	0.02751
V343	0.51115	0.15082	0.22381	0.08722	0.02701
V344	0.09572	0.65173	0.055	0.10317	0.09439
V345	0.19447	0.11531	0.02099	0.32259	0.34663
V346	0.03592	0.34139	0.26585	0.30117	0.05567
V347	0.07742	0.45693	0.03775	0.36101	0.06689
V348	0.02146	0.24951	0.35713	0.2486	0.12329
V349	0.05721	0.36901	0.40769	0.07585	0.09024
V350	0.0995	0.3939	0.08928	0.27715	0.14017
V351	0.14236	0.17714	0.33376	0.30482	0.04193
V352	0.09507	0.50658	0.29149	0.07437	0.03249
V353	0.22008	0.33	0.05029	0.1231	0.27653
V354	0.41988	0.17728	0.30538	0.07117	0.02628
V355	0.07736	0.14597	0.27199	0.46379	0.04089
V356	0.07539	0.23986	0.56365	0.07427	0.04684
V357	0.04261	0.20531	0.40156	0.08915	0.26137
V358	0.03648	0.08706	0.04203	0.78126	0.05317
V359	0.05686	0.13913	0.02079	0.73779	0.04543
V360	0.53682	0.13861	0.08665	0.20758	0.03033
V361	0.28673	0.43987	0.09219	0.08086	0.10035
V362	0.61639	0.1178	0.09108	0.08828	0.08646
V363	0.04159	0.11003	0.02411	0.22096	0.6033
V364	0.04312	0.28622	0.03686	0.45593	0.17787
V365	0.02069	0.06103	0.02148	0.82673	0.07007
V366	0.16182	0.21522	0.43116	0.1107	0.08111
V367	0.18881	0.27181	0.18455	0.20864	0.14619
V368	0.56554	0.17363	0.11181	0.09523	0.05378
V369	0.04104	0.57607	0.2122	0.14197	0.02873
V370	0.02788	0.21354	0.12024	0.37439	0.26395
V371	0.05864	0.76656	0.05903	0.08518	0.03059
V372	0.49284	0.16286	0.12769	0.17223	0.04439
V373	0.10539	0.57047	0.12823	0.16079	0.03511
V374	0.08579	0.17621	0.30137	0.40295	0.03368
V375	0.22725	0.19882	0.4261	0.12123	0.02659
V376	0.02111	0.16486	0.3354	0.08669	0.39194
V377	0.07944	0.46562	0.18871	0.23008	0.03615
V378	0.11855	0.50387	0.16495	0.07582	0.13681
V379	0.03655	0.11318	0.11257	0.1543	0.5834
V380	0.02399	0.14364	0.15712	0.48025	0.195
V381	0.14066	0.12758	0.02354	0.11039	0.59783
V382	0.35279	0.07629	0.01954	0.32889	0.22249
V383	0.03714	0.12254	0.2273	0.5744	0.03863
V384	0.23755	0.13875	0.14782	0.40585	0.07003
V385	0.08844	0.16361	0.02422	0.11094	0.61279
V386	0.5159	0.09147	0.01889	0.33873	0.03501
V387	0.23194	0.08342	0.01942	0.60594	0.05929
V388	0.05447	0.71732	0.04936	0.14192	0.03694
V389	0.11612	0.66343	0.03329	0.11231	0.07485
V390	0.16064	0.06827	0.01965	0.63779	0.11365
V391	0.56118	0.19572	0.01427	0.1543	0.07452
V392	0.71008	0.12321	0.02174	0.11094	0.03402
V393	0.09323	0.11793	0.13837	0.49996	0.15052
V394	0.55436	0.10095	0.03631	0.21594	0.09245
V395	0.01215	0.14473	0.30017	0.50019	0.04275
V396	0.40667	0.18383	0.30813	0.07048	0.0309
V397	0.52603	0.19092	0.04375	0.18189	0.0574
V398	0.06448	0.09711	0.15264	0.5891	0.09666
V399	0.04955	0.10232	0.01622	0.32013	0.51179
