Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V283	0.08625	0	0.04363	0.07444	0.50673	0.03771	0.00409	0.03136	0.21578	0
V284	0.00675	0.00452	0.29544	0	0.14828	0	0	0.00994	0	0.53507
V285	0.01607	0.10342	0.03699	0.00371	0.0965	0	0.02586	0.44136	0.00347	0.27262
V286	0.01985	0	0.08921	0.04831	0.08462	0.46401	0.02409	0	0	0.2699
V287	0.02897	0.06983	0.03881	0	0.07679	0.08533	0.32322	0.00511	0.02745	0.34449
V288	0.01008	0.00079	0.01521	0.01625	0.00047	0.21401	0.00511	0.73808	0	0
V289	0.01405	0.12652	0.71429	0	0.12054	0.00058	0	0.01038	0	0.01365
V290	0.00389	0.07673	0.19652	0	0	0.32189	0.3566	0.02168	0.02015	0.00253
V291	0.7921	0	0.04796	0.07419	0.00591	0.0705	0.00913	0.00021	0	0
V292	0.01678	0	0.57153	0	0.00205	0.39084	0.0186	0.00021	0	0
V293	0.02913	0	0.88319	0	0.01466	0.00452	0	0.06236	0	0.00614
V294	0.06632	0.1905	0.19184	0.01708	0.06246	0.00719	0.04701	0.0109	0.4067	0
V295	0.02099	0.03585	0.74845	0	0.02931	0.0257	0.00239	0.09826	0	0.03905
V296	0.02242	0.01137	0.09066	0.16461	0.27253	0.00845	0.01881	0.1396	0.27155	0
V297	0.23193	0.05428	0.04588	0	0.18987	0.00152	0.03322	0.00865	0	0.43465
V298	0	0.01965	0.08606	0.81055	0.01322	0.01618	0.02958	0.00528	0.01948	0
V299	0.32718	0	0	0	0.12136	0.52078	0.01986	0	0	0.01082
