CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V226	0.25045	0.07311	0.18406	0.2235	0.19563	0.07326
V227	0.43796	0.05272	0.06235	0.19051	0.13087	0.1256
V228	0.18253	0.17931	0.34787	0.07198	0.15116	0.06714
V229	0.18966	0.04434	0.28902	0.20365	0.2099	0.06344
V230	0.12658	0.13197	0.52028	0.03774	0.13207	0.05135
V231	0.13822	0.04509	0.03384	0.59808	0.14542	0.03934
V232	0.3351	0.05507	0.05113	0.23352	0.13624	0.18894
V233	0.52786	0.06334	0.08535	0.08652	0.13807	0.09886
V234	0.35522	0.05048	0.05898	0.05384	0.40738	0.07411
V235	0.15309	0.03443	0.04552	0.57984	0.1393	0.04782
V236	0.14029	0.03974	0.18262	0.05127	0.45812	0.12797
V237	0.09102	0.03022	0.58779	0.10557	0.14592	0.03947
V238	0.43221	0.05376	0.09261	0.09973	0.15303	0.16866
V239	0.38059	0.06843	0.12954	0.12992	0.20065	0.09087
V240	0.11965	0.18814	0.04826	0.12403	0.47946	0.04046
V241	0.39898	0.1453	0.06258	0.15835	0.15397	0.08082
V242	0.28514	0.07883	0.08268	0.15989	0.18801	0.20545
V243	0.13791	0.2629	0.34017	0.06614	0.15232	0.04055
V244	0.19429	0.05737	0.06031	0.04104	0.48654	0.16044
V245	0.4946	0.05678	0.07685	0.04493	0.14545	0.18138
V246	0.10641	0.06454	0.19506	0.29093	0.30044	0.04262
V247	0.29146	0.09744	0.06068	0.16642	0.14874	0.23526
V248	0.24409	0.06321	0.04697	0.19335	0.37869	0.07369
V249	0.23792	0.14085	0.2954	0.09192	0.12895	0.10495
V250	0.11692	0.0436	0.03179	0.63678	0.13063	0.04028
V251	0.16256	0.35629	0.14383	0.15415	0.13834	0.04483
V252	0.1096	0.03791	0.05661	0.59364	0.15907	0.04317
V253	0.16921	0.07769	0.04649	0.30989	0.2155	0.18123
V254	0.1467	0.19702	0.09823	0.16675	0.32525	0.06605
V255	0.31016	0.22215	0.10484	0.08308	0.16986	0.1099
V256	0.18447	0.48185	0.06813	0.05532	0.15869	0.05154
V257	0.16171	0.28468	0.07626	0.05986	0.3479	0.06959
V258	0.13606	0.17738	0.12812	0.38497	0.12727	0.0462
V259	0.15111	0.35195	0.26124	0.04998	0.13572	0.05
V260	0.1707	0.06745	0.06458	0.05401	0.54263	0.10063
V261	0.37336	0.06445	0.08385	0.06696	0.26529	0.14609
V262	0.13106	0.03897	0.57707	0.03862	0.17375	0.04053
V263	0.10772	0.06905	0.463	0.17816	0.13611	0.04598
V264	0.41549	0.06547	0.13043	0.06595	0.16955	0.15312
V265	0.11385	0.03873	0.05353	0.06506	0.68454	0.04429
V266	0.28211	0.07448	0.07819	0.05374	0.15632	0.35516
V267	0.24158	0.40685	0.0636	0.09442	0.14304	0.05052
V268	0.56691	0.05992	0.07387	0.0515	0.13025	0.11755
V269	0.12347	0.06253	0.11339	0.51629	0.14408	0.04025
V270	0.2811	0.31687	0.07914	0.05529	0.20632	0.06128
V271	0.1954	0.12555	0.22025	0.05118	0.15166	0.25596
V272	0.11174	0.03871	0.04984	0.10419	0.62008	0.07544
V273	0.12757	0.0391	0.08686	0.10233	0.57835	0.06579
V274	0.21781	0.05184	0.16691	0.08203	0.15196	0.32945
V275	0.46049	0.1633	0.07419	0.05596	0.13647	0.10959
V276	0.21982	0.20249	0.10737	0.09644	0.16532	0.20857
V277	0.37157	0.06501	0.06999	0.05002	0.22452	0.21889
V278	0.18397	0.11544	0.11127	0.20309	0.32792	0.05831
V279	0.23838	0.0772	0.18984	0.07868	0.1508	0.2651
V280	0.16959	0.03546	0.03472	0.57428	0.13303	0.05293
V281	0.1843	0.47167	0.08554	0.06933	0.14327	0.0459
