Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V402	0.39612	0.00596	0.45633	0.05466	0.08693
V403	0.1716	0.05582	0	0.14885	0.62374
V404	0.02336	0.0397	0.48194	0.37365	0.08135
V405	0.36137	0.24346	0.07446	0.20547	0.11524
V406	0.02408	0.04453	0.90281	0	0.02858
V407	0.90531	0.01963	0.03672	0.02394	0.0144
V408	0.05597	0.36677	0.00763	0.24361	0.32601
V409	0.13542	0	0.0545	0.654	0.15608
V410	0.14189	0.11404	0.32149	0.04812	0.37446
V411	0.03985	0	0	0.07118	0.88897
V412	0.04632	0.12718	0.12189	0.05108	0.65353
V413	0.04859	0.24212	0.15035	0.34952	0.20941
V414	0.07232	0.07051	0	0.44843	0.40875
V415	0.1792	0	0	0.04332	0.77749
V416	0.13127	0.06842	0.01458	0.15986	0.62588
V417	0.01984	0.01387	0.76462	0.11969	0.08199
V418	0.54271	0.39345	0.0269	0	0.03694
V419	0.26597	0	0.0117	0.13404	0.58829
V420	0.24218	0	0.0909	0.06301	0.6039
V421	0.03299	0	0.11788	0.07981	0.76931
V422	0.04948	0	0.04209	0.68734	0.22109
V423	0.30997	0.1691	0.29723	0.1829	0.04081
V424	0.02163	0.00098	0.48037	0.01858	0.47843
V425	0.33981	0.36713	0.00188	0.01183	0.27935
V426	0.25684	0.16233	0.01943	0.44355	0.11785
V427	0.20545	0.63013	0.15642	0	0.008
V428	0.10431	0.64407	0.08213	0.07988	0.08961
V429	0.12694	0.77652	0.01263	0.05346	0.03046
V430	0.05448	0.00133	0.40796	0.18619	0.35005
V431	0.12968	0.35995	0.20402	0.23523	0.07112
V432	0.32863	0.03617	0.12738	0.33729	0.17053
V433	0.21441	0	0.52636	0.21375	0.04548
V434	0.25234	0.27437	0.38335	0.00116	0.08878
V435	0.57494	0.02459	0.37178	0.01368	0.01501
V436	0.07292	0.58499	0.10666	0.04726	0.18817
V437	0.21326	0	0.02007	0.18007	0.5866
V438	0.1516	0.293	0.20368	0.26812	0.08359
V439	0.62467	0	0.04063	0.29154	0.04316
V440	0.03162	0.35488	0.55308	0.00403	0.05639
V441	0.04148	0.54226	0.38467	0.01876	0.01283
V442	0.06577	0.90525	0.02353	0	0.00544
V443	0.95213	0	0.00285	0.02638	0.01864
V444	0.16722	0.42637	0.03571	0.3115	0.0592
V445	0.08502	0.4041	0.04339	0.41525	0.05223
V446	0.14157	0.00809	0.09697	0.55442	0.19895
V447	0.09631	0	0.00267	0.44253	0.45849
V448	0.18402	0	0.00892	0.0562	0.75087
V449	0.00347	0.04411	0.93731	0	0.01511
V450	0.22791	0.06526	0.25035	0.13228	0.3242
V451	0.29347	0.17643	0.06363	0.32979	0.13668
V452	0.04259	0	0.15217	0.69791	0.10733
V453	0.05072	0	0	0.45049	0.49878
V454	0.02281	0.00873	0.68146	0.02554	0.26146
V455	0.08059	0.21342	0.27732	0.05042	0.37825
V456	0.94517	0	0	0.00618	0.04866
V457	0.67287	0.19605	0.03837	0.04354	0.04917
V458	0.03373	0.36417	0.50822	0.04416	0.04972
V459	0.16471	0.03706	0.05022	0.47519	0.27283
V460	0.69992	0.01506	0.20568	0.04626	0.03308
V461	0.20095	0.28925	0.24874	0.01398	0.24709
V462	0.08224	0.06041	0.0081	0.49056	0.3587
V463	0.24117	0.03603	0.0089	0.64782	0.06607
V464	0.17165	0.17802	0.63718	0	0.01315
V465	0.07028	0.08382	0.00714	0.06353	0.77523
V466	0.05506	0	0	0.1371	0.80783
V467	0.08356	0.24133	0.02157	0.5197	0.13384
V468	0.55911	0.29314	0.11486	0	0.03289
V469	0.04366	0.31967	0.05704	0.26439	0.31525
V470	0.85181	0.034	0.02787	0.06352	0.0228
V471	0.40027	0.28048	0.03126	0.13283	0.15516
V472	0.03958	0.0192	0.0321	0.05563	0.85348
V473	0.05467	0.20316	0.24269	0.30112	0.19836
V474	0.31457	0.10967	0.06206	0.43394	0.07975
V475	0.17627	0.01667	0.59778	0.02319	0.18609
V476	0.18534	0.00719	0.09703	0.59753	0.11291
V477	0.05696	0.91334	0.02389	0	0.00581
V478	0.19261	0	0	0.04204	0.76535
V479	0.85308	0.03401	0.03578	0.05519	0.02194
V480	0.14458	0.64993	0.06535	0.09978	0.04035
V481	0.25545	0.35587	0.06788	0.17171	0.14909
V482	0.11681	0.67547	0.19205	0	0.01567
V483	0.31753	0.52593	0.00671	0.09106	0.05877
V484	0.22686	0.50908	0.12434	0.11429	0.02543
V485	0.68071	0.05252	0.1223	0.10688	0.03759
V486	0.0876	0.05956	0.28941	0.02119	0.54224
V487	0.15359	0.10979	0.41815	0.28514	0.03333
V488	0.43306	0.04113	0	0.33025	0.19556
V489	0.01562	0.23254	0.66268	0.06062	0.02854
V490	0.02116	0.01234	0.74225	0.19168	0.03256
V491	0.05475	0.4535	0.05136	0.10122	0.33917
V492	0.06254	0.12501	0.02849	0.6952	0.08876
V493	0.04853	0	0	0.85641	0.09506
V494	0.34023	0	0.00853	0.52627	0.12497
V495	0.34852	0.19789	0.22197	0.15718	0.07444
V496	0.1575	0.00967	0.04614	0.04018	0.74651
V497	0.12462	0.01054	0.13944	0.12054	0.60486
V498	0.08157	0.85219	0.03699	0.00218	0.02707
V499	0.06188	0.2119	0.2561	0.07031	0.39981
V500	0.12283	0.48245	0.11626	0.2028	0.07566
V501	0.09107	0.30664	0.01288	0.03644	0.55297
V502	0.13499	0.78832	0.05138	0.02061	0.0047
V503	0.46598	0	0.21018	0.13348	0.19036
V504	0.48671	0.18516	0.00448	0.01108	0.31258
V505	0.63163	0	0.01698	0.08202	0.26936
V506	0.04509	0.51169	0.06955	0.02201	0.35166
V507	0.85051	0	0.02669	0.07747	0.04532
V508	0.04067	0.63395	0.21526	0.03189	0.07824
V509	0.07046	0.45124	0.14415	0.18392	0.15023
V510	0.40743	0.49569	0.0531	0.02989	0.01388
V511	0.0727	0.30798	0.51644	0.02799	0.0749
V512	0.16015	0.45167	0.18067	0.0426	0.16491
V513	0.17269	0.6753	0.08196	0.03494	0.03511
V514	0.03589	0	0.20929	0.06873	0.68609
V515	0.10369	0.11225	0	0.71705	0.06702
V516	0.17565	0.35071	0.11451	0.31701	0.04213
V517	0.05072	0.01475	0.04547	0.80508	0.08398
V518	0.43825	0	0.33202	0.17917	0.05056
V519	0.80435	0.04259	0.00464	0.12093	0.02748
V520	0.08154	0.83602	0.02935	0.04577	0.00733
V521	0.22844	0	0.12643	0.58766	0.05747
V522	0.0591	0.19097	0.56995	0.12284	0.05715
V523	0.15788	0.05144	0.74497	0.02847	0.01724
V524	0.35016	0.01391	0.5667	0	0.06923
