CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V204	0.21114	0.07884	0.05677	0.14178	0.18907	0.3224
V205	0.08294	0.02451	0.59601	0.03305	0.19308	0.07041
V206	0.09059	0.05664	0.07977	0.48002	0.23661	0.05636
V207	0.2851	0.15749	0.05427	0.17907	0.20051	0.12356
V208	0.27828	0.08553	0.27748	0.05758	0.21544	0.0857
V209	0.24586	0.32851	0.03809	0.0515	0.18076	0.15528
V210	0.13373	0.02922	0.55232	0.02231	0.18851	0.07391
V211	0.3451	0.06806	0.10276	0.04198	0.28108	0.16103
V212	0.10184	0.19595	0.15064	0.25272	0.23239	0.06645
V213	0.09887	0.07002	0.19847	0.04124	0.52779	0.0636
V214	0.47284	0.07116	0.06294	0.07509	0.20423	0.11374
V215	0.16549	0.40866	0.03622	0.0484	0.1748	0.16643
V216	0.16653	0.33186	0.21607	0.02573	0.18652	0.07331
V217	0.2118	0.04328	0.0567	0.08973	0.36537	0.23313
V218	0.12772	0.23477	0.01514	0.3507	0.21285	0.05882
V219	0.47256	0.0624	0.06197	0.0467	0.18534	0.17104
V220	0.13931	0.03833	0.01509	0.525	0.21403	0.06823
V221	0.16426	0.45126	0.05649	0.06946	0.18379	0.07473
V222	0.1297	0.21012	0.04756	0.11553	0.41974	0.07736
V223	0.15111	0.22784	0.19745	0.03183	0.18995	0.20182
V224	0.07557	0.02387	0.28726	0.02608	0.52546	0.06175
V225	0.25215	0.06234	0.05277	0.05483	0.18194	0.39597
V226	0.22134	0.06519	0.15603	0.19969	0.26433	0.09342
V227	0.39503	0.05352	0.03938	0.17501	0.18968	0.14737
V228	0.15594	0.17289	0.32025	0.0556	0.20314	0.09218
V229	0.16595	0.03257	0.25686	0.17959	0.27996	0.08507
V230	0.10812	0.11699	0.48771	0.02406	0.18417	0.07895
V231	0.11456	0.04264	0.00904	0.53977	0.23474	0.05924
V232	0.29933	0.05495	0.02728	0.21317	0.19157	0.21371
V233	0.4766	0.06513	0.06289	0.08119	0.1929	0.12128
V234	0.31095	0.04783	0.03464	0.04599	0.4681	0.0925
V235	0.12945	0.03189	0.0204	0.52391	0.22663	0.06771
V236	0.11769	0.03252	0.14647	0.04112	0.51372	0.14847
V237	0.08182	0.01347	0.54297	0.08522	0.20773	0.06879
V238	0.38852	0.05483	0.06741	0.09307	0.20343	0.19274
V239	0.34259	0.06422	0.10379	0.11647	0.26243	0.1105
V240	0.08811	0.18587	0.02153	0.09772	0.54798	0.05879
V241	0.35745	0.14837	0.03889	0.14268	0.21141	0.10119
V242	0.25083	0.07738	0.05513	0.14449	0.23952	0.23265
V243	0.10883	0.26714	0.31385	0.04464	0.20036	0.06518
V244	0.16326	0.05383	0.03362	0.03426	0.537	0.17803
V245	0.4414	0.06207	0.05426	0.04663	0.19071	0.20493
V246	0.08459	0.05584	0.16355	0.25436	0.37858	0.06309
V247	0.25669	0.09967	0.03473	0.15096	0.19391	0.26404
V248	0.21033	0.05876	0.02197	0.16877	0.44887	0.09129
V249	0.21096	0.13411	0.26781	0.07748	0.18032	0.12932
V250	0.09518	0.0413	0.0074	0.57439	0.2204	0.06133
V251	0.12556	0.37693	0.11714	0.12667	0.18525	0.06845
V252	0.08873	0.03475	0.03023	0.53351	0.24841	0.06436
V253	0.14221	0.07484	0.02024	0.27828	0.27947	0.20496
V254	0.11493	0.19715	0.0688	0.14032	0.39257	0.08623
V255	0.27148	0.23087	0.07939	0.06817	0.21627	0.13383
V256	0.14038	0.50893	0.04232	0.03274	0.19445	0.08117
V257	0.12491	0.29348	0.04746	0.03857	0.40369	0.0919
V258	0.10641	0.17647	0.10184	0.3513	0.19723	0.06676
V259	0.11711	0.36841	0.23388	0.02785	0.17556	0.07719
V260	0.14057	0.06325	0.03689	0.0426	0.59841	0.11827
V261	0.33241	0.06262	0.0582	0.06104	0.3194	0.16634
V262	0.11746	0.02208	0.53262	0.0277	0.2316	0.06854
V263	0.09138	0.0535	0.429	0.15285	0.20129	0.07197
V264	0.37318	0.06416	0.10476	0.0615	0.21989	0.1765
V265	0.09157	0.03632	0.0265	0.04951	0.73143	0.06467
V266	0.2475	0.08047	0.05115	0.05321	0.18659	0.38108
V267	0.19741	0.43209	0.03908	0.07181	0.18371	0.0759
V268	0.50827	0.06402	0.05423	0.05238	0.18027	0.14083
V269	0.10073	0.05711	0.08635	0.46682	0.2284	0.06059
V270	0.2382	0.33446	0.05221	0.03735	0.25309	0.08469
V271	0.16855	0.12236	0.19044	0.04524	0.18838	0.28503
V272	0.08983	0.03582	0.02322	0.08437	0.6724	0.09436
V273	0.10409	0.03506	0.05549	0.08331	0.63662	0.08544
V274	0.19242	0.05127	0.13647	0.07599	0.18765	0.3562
V275	0.41143	0.16991	0.05238	0.05049	0.18303	0.13275
V276	0.18824	0.20751	0.08097	0.08222	0.20575	0.23531
V277	0.32829	0.06749	0.04477	0.04799	0.26784	0.24363
