B_cells	NK_cells	T_cells_CD4.	Monocytes
V358	0.55694	0.10179	0.04287	0.2984
V359	0.59462	0.04781	0.02147	0.33611
V360	0.55352	0.422	0.01094	0.01354
V361	0	0.46759	0.53241	0
V362	0	0.95263	0.0304	0.01697
V363	0.16288	0.14159	0.4716	0.22393
V364	0.14464	0.09097	0.67333	0.09106
V365	0.30187	0.01291	0.01067	0.67454
V366	0.0785	0.68658	0.09614	0.13879
V367	0.58571	0.12957	0	0.28472
V368	0.09049	0.72934	0.09515	0.08502
V369	0	0.4254	0.5746	0
V370	0.28781	0.29581	0.39907	0.01731
V371	0.19234	0.71557	0.0322	0.0599
V372	0.18628	0.05214	0.13807	0.62352
V373	0.06887	0.16733	0.48102	0.28277
V374	0.79322	0.00736	0.19942	0
V375	0.06074	0.03828	0.16792	0.73305
V376	0.0583	0.02823	0.12286	0.79061
V377	0.80207	0	0	0.19793
V378	0	0.04315	0.43741	0.51944
V379	0.35761	0.20392	0	0.43846
V380	0.16428	0.07937	0.218	0.53836
V381	0.74611	0	0.08553	0.16836
V382	0.06218	0.06855	0.86189	0.00739
V383	0.84317	0	0.03095	0.12588
V384	0.56057	0.07574	0.13089	0.23281
V385	0.85818	0.00238	0.06552	0.07392
V386	0.32397	0.00116	0.16162	0.51326
V387	0.57587	0.15461	0.18545	0.08408
V388	0.36806	0.34123	0.14662	0.1441
V389	0.41903	0.51853	0.00252	0.05992
V390	0.28164	0.27507	0.44329	0
V391	0.44317	0.10409	0.0058	0.44694
V392	0.41771	0.23327	0.16527	0.18375
V393	0.26977	0.25075	0.34459	0.13489
V394	0.10213	0.24545	0.12686	0.52556
V395	0.21522	0.40756	0.20636	0.17085
V396	0.01335	0.94	0.01666	0.02999
V397	0.77456	0.08253	0.09387	0.04904
V398	0.45367	0.14033	0.0962	0.3098
V399	0.19021	0.55799	0.15797	0.09383
V400	0	0.60758	0.07341	0.31901
V401	0.01362	0.19428	0.71813	0.07397
V402	0.81323	0.16401	0.02276	0
V403	0.0514	0.01762	0.10281	0.82818
V404	0.07523	0.22955	0.60647	0.08874
V405	0.24037	0.02838	0.18506	0.54619
V406	0.64317	0.25262	0.00112	0.10308
V407	0	0.95917	0.02045	0.02038
V408	0.08015	0.27436	0.40396	0.24153
V409	0.00799	0.01911	0.07206	0.90084
V410	0.09262	0.846	0.04029	0.02109
V411	0.46758	0	0	0.53242
V412	0.15143	0.09864	0.50572	0.24421
V413	0.05132	0.506	0.19553	0.24714
V414	0.02375	0.52762	0.33688	0.11175
V415	0.45026	0.03037	0.2368	0.28257
V416	0	0.11388	0.88612	0
V417	0.38697	0.60813	0	0.0049
V418	0.08691	0.1135	0.1625	0.63709
V419	0.05476	0	0.07477	0.87047
V420	0	0.89408	0.02314	0.08278
V421	0.14516	0.06771	0.6774	0.10974
V422	0.08516	0.06628	0.02151	0.82705
V423	0.06014	0.05259	0.85613	0.03114
V424	0	0.07842	0.63097	0.29061
V425	0.04024	0.27297	0.58924	0.09755
V426	0.07356	0.07989	0.77898	0.06757
V427	0.06409	0.42106	0.20595	0.3089
V428	0.09163	0.766	0.06577	0.0766
V429	0.04992	0	0.08182	0.86826
V430	0.75194	0.16598	0	0.08208
V431	0.17953	0.03838	0.4656	0.31649
V432	0.13496	0.0957	0.06365	0.70569
V433	0.05907	0.74775	0	0.19318
V434	0.36152	0.07525	0.05446	0.50877
V435	0.52673	0	0.12401	0.34926
V436	0.40563	0	0.12474	0.46963
V437	0.25193	0.23863	0	0.50944
V438	0.61419	0.16301	0.01962	0.20318
V439	0.06378	0.10459	0.01843	0.81319
V440	0.51143	0.02771	0.02595	0.43491
V441	0.05248	0.16392	0.60012	0.18349
V442	0.31322	0.35647	0.13932	0.191
V443	0.75495	0	0.07789	0.16715
V444	0.00297	0.07062	0.92641	0
V445	0.6103	0.02153	0.33488	0.0333
V446	0.03561	0.8244	0.07048	0.0695
V447	0.6209	0.10001	0.17475	0.10434
V448	0.023	0.0747	0.21911	0.6832
V449	0.5554	0.04712	0.29466	0.10282
V450	0.14468	0.83804	0.01728	0
V451	0.92411	0.02822	0	0.04767
V452	0.06724	0.0014	0.10569	0.82568
V453	0.80458	0.07018	0.05612	0.06912
V454	0	0.91789	0.06494	0.01717
V455	0.59448	0.03789	0.30009	0.06754
V456	0.31803	0.14279	0.38296	0.15623
V457	0.00516	0.03963	0.05056	0.90465
V458	0.28598	0.23607	0	0.47795
V459	0.00948	0.79497	0.11003	0.08553
V460	0.93748	0	0.01905	0.04347
V461	0.10235	0.03769	0.02459	0.83537
V462	0.36181	0.24448	0	0.39371
V463	0.24829	0.48399	0.16404	0.10367
V464	0.52745	0.09019	0	0.38236
V465	0.40442	0.43464	0.01775	0.1432
V466	0.59049	0.18172	0	0.22779
V467	0.31457	0.56946	0.08463	0.03135
V468	0.49632	0.40433	0.04654	0.05281
V469	0.00626	0.20501	0.30993	0.4788
V470	0.53916	0.13325	0.17923	0.14837
V471	0.29308	0.11054	0.03644	0.55994
V472	0.3335	0.3332	0	0.3333
V473	0.09601	0.5578	0.33894	0.00725
V474	0.14855	0	0.11693	0.73453
V475	0.1883	0.41758	0.08542	0.3087
V476	0.19628	0.00282	0.0789	0.722
V477	0.59613	0.03852	0.20619	0.15916
V478	0.14085	0.60364	0	0.25551
V479	0	0.12559	0.79246	0.08195
V480	0.09091	0.33279	0.05271	0.52359
V481	0.12957	0.04922	0.80455	0.01666
V482	0.68613	0.16521	0.1066	0.04207
V483	0.15175	0.1177	0.08842	0.64213
V484	0.05103	0.07165	0.05109	0.82624
V485	0.12806	0.73906	0.01283	0.12006
V486	0.27285	0.28283	0.1339	0.31043
V487	0.1031	0.04466	0.10856	0.74369
V488	0	0.03441	0.87357	0.09202
V489	0.2018	0.13454	0.65997	0.00369
V490	0.34349	0.32961	0.06791	0.25899
V491	0.44161	0.46899	0.0292	0.0602
V492	0.02621	0.82654	0.14724	0
V493	0.08251	0	0	0.91749
V494	0.1821	0.18818	0.51278	0.11695
V495	0.22345	0.61976	0.14781	0.00898
V496	0.28061	0.67847	0	0.04092
V497	0	0.03389	0.93749	0.02862
V498	0.3367	0.10888	0.05467	0.49975
V499	0.61074	0.27019	0.11907	0
V500	0.08626	0.16056	0.7154	0.03778
V501	0.00691	0	0.09135	0.90174
V502	0.53876	0.28739	0.15013	0.02371
V503	0.20834	0.11167	0.21375	0.46624
V504	0.23803	0.69163	0.01068	0.05966
V505	0.19597	0.24012	0.26172	0.30219
V506	0.07784	0.28765	0.45225	0.18226
V507	0.60829	0.10612	0.11856	0.16704
V508	0.7474	0.16728	0.02963	0.05568
V509	0.22098	0.08637	0.50707	0.18559
V510	0.21629	0.52271	0.261	0
V511	0.05019	0.44678	0.0529	0.45014
V512	0.26962	0.04665	0.09345	0.59028
V513	0.07474	0.64499	0.22367	0.0566
V514	0.04261	0.08012	0.00291	0.87436
V515	0.77003	0.05861	0.03742	0.13394
V516	0.9164	0.06463	0	0.01898
V517	0.04744	0.03166	0.27944	0.64147
V518	0.95201	0.0177	0	0.03029
V519	0.02787	0.86802	0.01109	0.09302
V520	0.00912	0.01293	0.65288	0.32507
V521	0.55573	0.05502	0.35778	0.03147
V522	0	0.16236	0.58239	0.25525
V523	0.35116	0.14485	0.26068	0.24332
V524	0	0.77096	0.20574	0.0233
V525	0.27501	0.2216	0.02257	0.48082
V526	0.64589	0.08113	0.06909	0.20389
V527	0.20749	0.03387	0.4118	0.34684
V528	0.10426	0.85038	0	0.04536
V529	0.06985	0.07379	0.24559	0.61076
V530	0	0.24358	0.6639	0.09252
V531	0.01445	0.85956	0.12599	0
V532	0.18536	0.34986	0.02425	0.44053
V533	0.27915	0.36944	0.14137	0.21004
V534	0	0.04379	0.72056	0.23564
V535	0.57619	0	0	0.42381
V536	0.19956	0	0.39149	0.40895
V537	0.5807	0.26457	0.14817	0.00657
V538	0.4718	0.05134	0.08873	0.38813
V539	0.26163	0.44289	0.16269	0.1328
V540	0.20274	0.68425	0.08186	0.03114
V541	0.00985	0.5376	0.07487	0.37768
V542	0.20123	0.14958	0.26377	0.38541
V543	0.88448	0	0	0.11552
V544	0.11889	0.10277	0.1901	0.58824
V545	0.37789	0.15158	0.07113	0.3994
V546	0.05081	0.86802	0.08117	0
V547	0.03015	0.64546	0.32125	0.00313
V548	0.15608	0.75127	0.09266	0
V549	0.31341	0.05561	0.61919	0.01179
V550	0.61341	0.00071	0	0.38587
V551	0.18087	0.72639	0.04239	0.05035
V552	0	0.56195	0.00591	0.43215
V553	0.2151	0.18269	0.59138	0.01083
V554	0.08709	0.08911	0.04153	0.78227
V555	0.08438	0.26073	0.34235	0.31255
V556	0	0.07256	0.88933	0.03811
V557	0.82954	0.01166	0	0.1588
V558	0.06979	0.78336	0.0362	0.11065
V559	0	0.79939	0.20061	0
V560	0.69172	0.29778	0	0.01051
V561	0	0.06704	0.90856	0.0244
V562	0.78395	0	0.10716	0.10889
V563	0.23051	0.02557	0.73494	0.00898
V564	0.03985	0.11939	0.82651	0.01424
V565	0.11604	0.29393	0.37861	0.21141
V566	0.70588	0.08464	0	0.20948
V567	0.22558	0.46452	0.02261	0.28729
V568	0.27486	0	0.06124	0.6639
V569	0.70092	0	0	0.29908
V570	0.00647	0.32783	0.60634	0.05936
V571	0.81774	0.10723	0	0.07504
V572	0.44123	0.01725	0.44022	0.1013
V573	0.08754	0.18553	0.00701	0.71992
V574	0.03468	0.77521	0.18541	0.0047
V575	0.02881	0.09411	0.1486	0.72849
V576	0.15861	0.78765	0.04577	0.00797
V577	0.04992	0.05178	0.23791	0.6604
V578	0.03979	0.10398	0.68229	0.17394
V579	0.00391	0.86445	0.11034	0.0213
V580	0.17996	0	0.13021	0.68983
V581	0.10561	0.08627	0	0.80812
V582	0.58562	0.15357	0.0203	0.24051
V583	0	0.07632	0.60713	0.31656
V584	0.50518	0.1744	0.28643	0.03399
V585	0	0.02425	0.47797	0.49777
V586	0.22586	0.03278	0.64912	0.09225
V587	0.25655	0.03694	0.677	0.02952
V588	0.64724	0.03682	0.00973	0.30621
V589	0.05745	0.80337	0.07854	0.06063
V590	0.04305	0.75474	0.20221	0
V591	0	0.0432	0.23243	0.72437
V592	0.13773	0.07067	0.7916	0
V593	0.59289	0	0.17627	0.23084
V594	0.32453	0.31145	0.32726	0.03676
V595	0.06752	0.02627	0.05443	0.85178
V596	0.02948	0.31507	0.24153	0.41392
V597	0	0.59269	0.34053	0.06678
V598	0	0.16089	0.82451	0.0146
V599	0.62182	0.32172	0.02564	0.03082
V600	0.35524	0.48073	0.04921	0.11482
V601	0.17207	0.29707	0.08902	0.44184
V602	0.07192	0.03246	0.03715	0.85847
V603	0.00899	0.40132	0.01659	0.5731
V604	0.50333	0.13655	0.33393	0.0262
V605	0.05525	0.36294	0.40095	0.18085
