cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V389	0.41639	0.51405	0.01178	0.05777
V390	0.28492	0.23614	0.4739	0.00504
V391	0.41892	0.09851	0.02177	0.4608
V392	0.43063	0.19987	0.18074	0.18876
V393	0.27435	0.20301	0.38408	0.13856
V394	0.0849	0.21928	0.12521	0.5706
V395	0.21606	0.37898	0.2216	0.18336
V396	0.00986	0.96281	0.00809	0.01924
V397	0.78901	0.0757	0.10391	0.03138
V398	0.45159	0.12044	0.1045	0.32346
V399	0.18735	0.55423	0.16003	0.09839
V400	0.00105	0.58868	0.06809	0.34217
V401	0.03011	0.13543	0.76663	0.06784
V402	0.78808	0.17386	0.03788	0.00018
V403	0.02368	0.04892	0.09138	0.83602
V404	0.07954	0.16851	0.66512	0.08683
V405	0.2099	0.03721	0.18635	0.56654
V406	0.65677	0.23402	0.01814	0.09107
V407	0.00265	0.98095	0.01026	0.00613
V408	0.08141	0.21788	0.44305	0.25765
V409	0.00146	0.06401	0.04883	0.8857
V410	0.08306	0.86885	0.02971	0.01837
V411	0.43935	0.02144	0.00353	0.53567
V412	0.14581	0.06373	0.544	0.24646
V413	0.05068	0.47855	0.20011	0.27065
V414	0.03068	0.49444	0.35726	0.11762
V415	0.4381	0.02842	0.2519	0.28158
V416	0.01446	0.09448	0.88954	0.00152
V417	0.37613	0.61262	0.00626	0.005
V418	0.06433	0.10204	0.16057	0.67306
V419	0.02489	0.03164	0.05744	0.88603
V420	0.00181	0.90125	0.01393	0.083
V421	0.14157	0.03853	0.71834	0.10156
V422	0.0462	0.09086	0.01897	0.84397
V423	0.07222	0.03507	0.87247	0.02024
V424	0.00039	0.05014	0.65782	0.29165
V425	0.04897	0.20936	0.6448	0.09687
V426	0.07919	0.04503	0.81747	0.0583
V427	0.0613	0.3839	0.21409	0.34071
V428	0.08213	0.78544	0.05541	0.07702
V429	0.02234	0.03143	0.06577	0.88046
V430	0.76451	0.15435	0.01793	0.06322
V431	0.16696	0.02711	0.49178	0.31416
V432	0.1003	0.1011	0.05735	0.74124
V433	0.0524	0.7481	0.00135	0.19816
V434	0.33515	0.07362	0.05865	0.53257
V435	0.50707	0.01725	0.13096	0.34471
V436	0.37589	0.02074	0.12579	0.47758
V437	0.22605	0.22693	0.00853	0.53849
V438	0.62485	0.14444	0.03473	0.19597
V439	0.03361	0.12532	0.01761	0.82346
V440	0.48451	0.03974	0.03794	0.43781
V441	0.05809	0.10871	0.64966	0.18353
V442	0.3177	0.32771	0.15124	0.20335
V443	0.74876	0.01055	0.09413	0.14655
V444	0.019	0.06386	0.91544	0.0017
V445	0.60251	0.02133	0.35179	0.02437
V446	0.0319	0.84534	0.0554	0.06736
V447	0.63974	0.08077	0.18817	0.09132
V448	0.01591	0.07232	0.21746	0.69431
V449	0.55792	0.03619	0.31525	0.09064
V450	0.14077	0.84233	0.0169	0
V451	0.92829	0.05338	0	0.01833
V452	0.03497	0.03765	0.09207	0.8353
V453	0.82012	0.06588	0.06745	0.04656
V454	0.00219	0.93645	0.04944	0.01192
V455	0.595	0.03069	0.31896	0.05534
V456	0.31796	0.10338	0.42338	0.15528
V457	0.00145	0.08319	0.03283	0.88253
V458	0.26199	0.22437	0.00813	0.50552
V459	0.01452	0.80608	0.09402	0.08537
V460	0.94446	0.01569	0.02835	0.0115
V461	0.06014	0.06339	0.02059	0.85588
V462	0.34696	0.2404	0.00185	0.41079
V463	0.25021	0.46973	0.17142	0.10864
V464	0.51054	0.09618	0.00653	0.38675
V465	0.40644	0.42222	0.02727	0.14407
V466	0.59515	0.17542	0.00515	0.22427
V467	0.31321	0.57065	0.08291	0.03323
V468	0.50627	0.392	0.05277	0.04897
V469	0.01361	0.16274	0.31932	0.50432
V470	0.55672	0.10781	0.19434	0.14112
V471	0.26212	0.10492	0.04215	0.59082
V472	0.32182	0.32659	0.00147	0.35012
V473	0.09356	0.53531	0.35285	0.01828
V474	0.11262	0.02204	0.12123	0.74411
V475	0.17934	0.39438	0.0886	0.33769
V476	0.15787	0.03438	0.06762	0.74013
V477	0.60026	0.03412	0.22	0.14562
V478	0.12745	0.5984	0.00658	0.26757
V479	0.01348	0.07771	0.83292	0.07589
V480	0.07489	0.3105	0.05254	0.56207
V481	0.13392	0.03322	0.81997	0.01289
V482	0.70543	0.14706	0.1157	0.03181
V483	0.12076	0.11192	0.08437	0.68295
V484	0.02316	0.09801	0.03812	0.84071
V485	0.11437	0.75023	0.01269	0.12271
V486	0.26856	0.25037	0.14252	0.33854
V487	0.06873	0.06058	0.10078	0.76991
V488	0.00304	0.03137	0.87456	0.09103
V489	0.20082	0.09391	0.69348	0.01179
V490	0.34289	0.30363	0.07616	0.27733
V491	0.44589	0.46057	0.03557	0.05798
V492	0.0255	0.83646	0.13297	0.00506
V493	0.04877	0.03136	0.01191	0.90796
V494	0.18245	0.135	0.56663	0.11591
V495	0.21799	0.62038	0.14373	0.0179
V496	0.26888	0.6896	0.00031	0.04121
V497	0.01436	0.03878	0.93797	0.00889
V498	0.31255	0.10058	0.05906	0.5278
V499	0.61266	0.25526	0.12744	0.00463
V500	0.09065	0.10963	0.76556	0.03416
V501	0.00296	0.03679	0.07527	0.88498
V502	0.55389	0.26213	0.15931	0.02467
V503	0.18882	0.09075	0.22304	0.49739
V504	0.22615	0.70326	0.01234	0.05824
V505	0.19045	0.19628	0.28473	0.32854
V506	0.08077	0.22841	0.49985	0.19097
V507	0.62436	0.08889	0.12902	0.15773
V508	0.76287	0.15563	0.04225	0.03926
V509	0.21526	0.05511	0.54748	0.18215
V510	0.21816	0.50716	0.26989	0.00479
V511	0.04224	0.4224	0.05135	0.48401
V512	0.23633	0.05461	0.09096	0.6181
V513	0.07177	0.6445	0.22361	0.06012
V514	0.01887	0.11007	0.00978	0.86128
V515	0.78069	0.05566	0.04996	0.11369
V516	0.90026	0.09372	0.00027	0.00574
V517	0.03393	0.03895	0.28083	0.64629
V518	0.94796	0.04566	3e-04	0.00608
V519	0.02389	0.87736	0.00651	0.09224
V520	0.02208	0.02047	0.64984	0.30761
V521	0.5541	0.04137	0.37995	0.02457
V522	0.00549	0.11064	0.62112	0.26275
V523	0.3497	0.112	0.28625	0.25205
V524	0.00718	0.77254	0.19455	0.02572
V525	0.2512	0.20231	0.03176	0.51473
V526	0.65545	0.07192	0.07906	0.19356
V527	0.19178	0.02686	0.43379	0.34757
V528	0.09319	0.86446	0.00081	0.04154
V529	0.05308	0.06598	0.24836	0.63259
V530	0.00572	0.182	0.71708	0.09519
V531	0.02016	0.8639	0.1159	4e-05
V532	0.16699	0.32646	0.03158	0.47497
V533	0.28026	0.3418	0.15241	0.22553
V534	0.00666	0.02763	0.73777	0.22795
V535	0.55021	0.0115	0.01491	0.42338
V536	0.178	0.01458	0.40399	0.40342
V537	0.58902	0.243	0.15743	0.01055
V538	0.45613	0.05242	0.09405	0.3974
V539	0.26449	0.42334	0.17256	0.13961
V540	0.19379	0.69886	0.07394	0.03341
V541	0.01439	0.51298	0.0695	0.40313
V542	0.18854	0.11606	0.28255	0.41286
V543	0.88451	0.01239	0.01137	0.09173
V544	0.09583	0.08792	0.19209	0.62416
V545	0.3651	0.13382	0.07699	0.42409
V546	0.04493	0.88359	0.06643	0.00505
V547	0.0329	0.633	0.32272	0.01137
V548	0.14789	0.76324	0.08407	0.00479
V549	0.30831	0.03714	0.64288	0.01167
V550	0.58758	0.03419	0.00161	0.37662
V551	0.17009	0.74318	0.03679	0.04994
V552	0.00115	0.54244	0.00962	0.44679
V553	0.21424	0.135	0.63239	0.01836
V554	0.05125	0.1059	0.03401	0.80884
V555	0.08223	0.20859	0.37121	0.33797
V556	0.00125	0.05036	0.91954	0.02885
V557	0.82422	0.02874	0.01108	0.13596
V558	0.06117	0.79676	0.02891	0.11316
V559	0.01106	0.79688	0.19191	0.00015
V560	0.67706	0.31749	0.00018	0.00526
V561	0.0018	0.0551	0.93401	0.00909
V562	0.78287	0.01091	0.12039	0.08583
V563	0.23075	0.02627	0.73671	0.00627
V564	0.05271	0.07929	0.85501	0.01299
V565	0.11606	0.2395	0.41849	0.22595
V566	0.70851	0.09017	0.00484	0.19647
V567	0.2146	0.44843	0.02925	0.30772
V568	0.23636	0.02322	0.06405	0.67636
V569	0.68235	0.03191	0.00086	0.28488
V570	0.02157	0.26533	0.65342	0.05968
V571	0.8253	0.12034	0	0.05435
V572	0.42736	0.01587	0.46684	0.08992
V573	0.05856	0.18791	0.01329	0.74023
V574	0.03318	0.78239	0.17319	0.01125
V575	0.01712	0.09525	0.14338	0.74424
V576	0.14643	0.80455	0.03786	0.01115
V577	0.03412	0.05407	0.23802	0.67379
V578	0.04752	0.06094	0.72275	0.1688
V579	0.00806	0.87993	0.09346	0.01855
V580	0.14337	0.02453	0.12763	0.70447
V581	0.06618	0.10513	0.00804	0.82065
V582	0.59016	0.13635	0.03516	0.23832
V583	0.00591	0.0477	0.63113	0.31527
V584	0.51685	0.14169	0.30894	0.03252
V585	0.00737	0.02712	0.48272	0.4828
V586	0.21748	0.02163	0.67856	0.08233
V587	0.25042	0.02499	0.69875	0.02584
V588	0.63248	0.04286	0.02714	0.29751
V589	0.05106	0.82569	0.06466	0.05859
V590	0.04414	0.75749	0.19339	0.00499
V591	0.00089	0.05528	0.23048	0.71335
V592	0.14979	0.05475	0.79425	0.00121
V593	0.57786	0.00775	0.19676	0.21762
V594	0.33052	0.27013	0.35757	0.04178
V595	0.03082	0.06056	0.03552	0.8731
V596	0.03118	0.26899	0.24969	0.45014
V597	0.00094	0.56589	0.35586	0.0773
V598	0.01611	0.11698	0.85374	0.01317
V599	0.62882	0.31186	0.03475	0.02457
