mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V332	0.36761	0.19312	0.33891	0.05776	0.0426
V333	0.32815	0.1518	0.24858	0.1891	0.08237
V334	0.03988	0.34328	0.4433	0.12246	0.05107
V335	0.57258	0.14323	0.08256	0.09474	0.10689
V336	0.15108	0.5144	0.24169	0.05636	0.03647
V337	0.01969	0.07871	0.03242	0.209	0.66019
V338	0.56314	0.13282	0.13367	0.07824	0.09213
V339	0.19208	0.48129	0.17831	0.05743	0.09089
V340	0.03836	0.21607	0.11737	0.10587	0.52232
V341	0.02252	0.47323	0.37773	0.05885	0.06766
V342	0.23825	0.2456	0.34578	0.14888	0.02149
V343	0.53373	0.14645	0.22725	0.06913	0.02345
V344	0.10162	0.64865	0.06078	0.08848	0.10047
V345	0.20006	0.10561	0.02164	0.31518	0.35751
V346	0.03515	0.3253	0.27481	0.31524	0.04951
V347	0.07943	0.43983	0.04059	0.37645	0.0637
V348	0.01959	0.23466	0.36795	0.25552	0.12229
V349	0.0586	0.35859	0.42912	0.06316	0.09054
V350	0.10334	0.37896	0.0931	0.28142	0.14318
V351	0.14707	0.16501	0.33801	0.31612	0.0338
V352	0.10043	0.49905	0.31035	0.06135	0.02882
V353	0.23214	0.3187	0.05286	0.10219	0.29411
V354	0.44137	0.171	0.31168	0.05395	0.022
V355	0.07779	0.13184	0.27311	0.48675	0.03051
V356	0.07801	0.22713	0.59018	0.06431	0.04038
V357	0.04203	0.19255	0.4169	0.07193	0.2766
V358	0.03416	0.0751	0.04217	0.809	0.03956
V359	0.05529	0.12442	0.02159	0.76555	0.03315
V360	0.55429	0.13463	0.08823	0.19637	0.02648
V361	0.30559	0.4308	0.0978	0.06101	0.1048
V362	0.63853	0.11675	0.09335	0.0643	0.08707
V363	0.03924	0.09681	0.02432	0.1971	0.64253
V364	0.04213	0.26804	0.0383	0.47281	0.17872
V365	0.01766	0.05018	0.02184	0.85426	0.05606
V366	0.17038	0.20468	0.44457	0.10177	0.07861
V367	0.19737	0.2598	0.18944	0.20459	0.1488
V368	0.58904	0.16919	0.11458	0.07449	0.05269
V369	0.04114	0.56849	0.22704	0.13881	0.02451
V370	0.02615	0.19751	0.1227	0.38258	0.27107
V371	0.06116	0.7728	0.06683	0.06914	0.03007
V372	0.51204	0.15718	0.12956	0.16008	0.04114
V373	0.11131	0.56183	0.13708	0.1575	0.03228
V374	0.08727	0.16162	0.30466	0.42274	0.02372
V375	0.23913	0.18915	0.43767	0.11415	0.0199
V376	0.01838	0.15119	0.34811	0.06345	0.41886
V377	0.08245	0.4521	0.198	0.23634	0.03111
V378	0.12585	0.49596	0.17513	0.05789	0.14517
V379	0.03417	0.10024	0.11544	0.12654	0.62361
V380	0.02187	0.12876	0.15833	0.49785	0.19318
V381	0.14528	0.11665	0.02399	0.0745	0.63958
V382	0.36264	0.07141	0.02058	0.32123	0.22414
V383	0.03547	0.10862	0.22694	0.60242	0.02655
V384	0.24352	0.12877	0.14831	0.41619	0.06321
V385	0.09001	0.15106	0.02476	0.07498	0.6592
V386	0.52699	0.08902	0.02071	0.33356	0.02973
V387	0.23415	0.07566	0.02042	0.62003	0.04974
V388	0.05631	0.71617	0.05546	0.13587	0.03619
V389	0.12394	0.66063	0.0379	0.09868	0.07886
V390	0.16118	0.06	0.02031	0.65368	0.10484
V391	0.58344	0.18999	0.0167	0.13525	0.07463
V392	0.73541	0.123	0.0248	0.08426	0.03252
V393	0.09379	0.10554	0.13863	0.5167	0.14533
V394	0.5706	0.09902	0.03798	0.20134	0.09106
V395	0.00949	0.12861	0.30259	0.52811	0.0312
V396	0.42785	0.17732	0.31453	0.05343	0.02687
V397	0.54584	0.18478	0.04606	0.16753	0.05579
V398	0.06357	0.08505	0.15193	0.61233	0.08711
V399	0.04778	0.08927	0.01627	0.30878	0.53789
V400	0.15244	0.46451	0.1555	0.2023	0.02524
V401	0.25256	0.18964	0.45857	0.07968	0.01956
V402	0.29775	0.17747	0.34068	0.11129	0.07281
V403	0.14556	0.13	0.01637	0.18623	0.52185
V404	0.00892	0.17916	0.38652	0.37197	0.05343
V405	0.30169	0.26364	0.07842	0.25752	0.09873
V406	0.02156	0.24466	0.65903	0.04517	0.02958
V407	0.68727	0.12817	0.04604	0.10896	0.02956
V408	0.03725	0.34486	0.0256	0.3035	0.28879
V409	0.10421	0.07029	0.06913	0.65251	0.10385
V410	0.1136	0.22634	0.27961	0.09097	0.28949
V411	0.02262	0.0841	0.0194	0.0973	0.77659
V412	0.02838	0.20466	0.13332	0.08164	0.55199
V413	0.02801	0.26967	0.14803	0.38826	0.16603
V414	0.04695	0.12153	0.01546	0.48872	0.32734
V415	0.16203	0.07804	0.02387	0.07627	0.65979
V416	0.1065	0.14142	0.03756	0.19426	0.52026
V417	0.01331	0.20566	0.56662	0.15373	0.06067
V418	0.47695	0.35244	0.0381	0.08027	0.05224
V419	0.22872	0.09638	0.03563	0.17084	0.46843
V420	0.21309	0.09794	0.10748	0.10172	0.47976
V421	0.01615	0.10554	0.13239	0.10249	0.64343
V422	0.02384	0.06958	0.05686	0.69932	0.1504
V423	0.24315	0.24682	0.24339	0.22577	0.04088
V424	0.0091	0.17194	0.40874	0.05369	0.35652
