CD19B	CD56NK	CD4MemoryT	CD14
V360	0.43191	0.3907	0.07585	0.10154
V361	0.05989	0.40934	0.43402	0.09675
V362	0.04937	0.78466	0.0687	0.09727
V363	0.18416	0.17388	0.3743	0.26765
V364	0.17892	0.1298	0.52169	0.16959
V365	0.24398	0.10039	0.07634	0.57929
V366	0.10952	0.56516	0.1179	0.20742
V367	0.44001	0.17931	0.06471	0.31597
V368	0.11542	0.59965	0.11888	0.16605
V369	0.07495	0.3718	0.45674	0.09651
V370	0.25944	0.28102	0.34011	0.11943
V371	0.18358	0.59676	0.07654	0.14312
V372	0.18089	0.1289	0.1486	0.5416
V373	0.12453	0.19427	0.37157	0.30963
V374	0.61807	0.05991	0.22816	0.09385
V375	0.10573	0.11866	0.1653	0.6103
V376	0.10002	0.11264	0.13439	0.65294
V377	0.61363	0.05033	0.0742	0.26183
V378	0.08115	0.11477	0.33516	0.46892
V379	0.28077	0.2279	0.07079	0.42054
V380	0.17284	0.14421	0.2	0.48296
V381	0.56377	0.07004	0.13992	0.22626
V382	0.12826	0.10454	0.66672	0.10048
V383	0.64469	0.05531	0.10845	0.19155
V384	0.42847	0.13235	0.16317	0.27601
V385	0.66632	0.06098	0.13197	0.14073
V386	0.2663	0.09284	0.17028	0.47059
V387	0.45105	0.18347	0.20387	0.16161
V388	0.30077	0.32252	0.16715	0.20956
V389	0.3314	0.45862	0.06676	0.14322
V390	0.2616	0.26501	0.37804	0.09535
V391	0.33438	0.15824	0.07897	0.42841
V392	0.33322	0.24438	0.18286	0.23954
V393	0.24723	0.25214	0.29738	0.20324
V394	0.13252	0.25455	0.1392	0.47374
V395	0.20569	0.367	0.19711	0.2302
V396	0.0571	0.77106	0.06155	0.11029
V397	0.59975	0.12789	0.14567	0.12669
V398	0.34942	0.1816	0.13524	0.33374
V399	0.18724	0.4762	0.16417	0.1724
V400	0.05898	0.49964	0.10268	0.33871
V401	0.0946	0.20387	0.54715	0.15438
V402	0.6247	0.1915	0.0917	0.0921
V403	0.09585	0.10683	0.11588	0.68144
V404	0.13022	0.22877	0.47171	0.1693
V405	0.21518	0.11102	0.18272	0.49108
V406	0.49032	0.25936	0.07617	0.17416
V407	0.04917	0.79023	0.06327	0.09733
V408	0.12893	0.26736	0.3232	0.2805
V409	0.08715	0.1003	0.08261	0.72994
V410	0.11519	0.69725	0.07774	0.10983
V411	0.3584	0.07429	0.06514	0.50217
V412	0.17805	0.14455	0.39553	0.28187
V413	0.1001	0.43217	0.18157	0.28617
V414	0.08619	0.44554	0.28101	0.18726
V415	0.35414	0.10041	0.23173	0.31372
V416	0.07858	0.13781	0.68944	0.09417
V417	0.31314	0.53017	0.06105	0.09565
V418	0.12355	0.16656	0.16334	0.54655
V419	0.09303	0.09235	0.08997	0.72465
V420	0.05128	0.71674	0.0662	0.16578
V421	0.17973	0.11431	0.52263	0.18332
V422	0.1089	0.13065	0.07551	0.68494
V423	0.12917	0.09828	0.65795	0.1146
V424	0.07092	0.12963	0.47638	0.32307
V425	0.10621	0.26079	0.45732	0.17568
V426	0.13595	0.1185	0.59735	0.1482
V427	0.10904	0.37379	0.18745	0.32972
