Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V296	0.01804	0.46466	0.06096	0.36715	0	0.08919
V297	0	0.09547	0	0	0	0.90453
V298	0	0.85895	0.14105	0	0	0
V299	0.14844	0.10439	0.74717	0	0	0
V300	0.8164	0.1836	0	0	0	0
V301	0.51605	0.4788	0.00515	0	0	0
V302	0	0.32636	0.02662	0.64702	0	0
V303	0	0.84431	0.04216	0.00128	0.11225	0
V304	0	0.00685	0	0.04676	0.9464	0
V305	0	0.02666	0.1714	0.55477	0.02389	0.22329
V306	0.29586	0.17437	0	0	0	0.52977
V307	0.20099	0.03191	0	0.04111	0.69635	0.02964
V308	0	0.00126	0	0.99874	0	0
V309	0	0.59083	0	0.40917	0	0
V310	0.05972	0.4535	0.26973	0	0	0.21705
V311	0.43416	0.07554	0	0	0	0.4903
V312	0.12337	0.03451	0	0.45504	0.38708	0
V313	0.11022	0.09026	0	0	0	0.79952
V314	0.22312	0.05727	0	0.71961	0	0
V315	0.17316	0.82583	0	0	0.00101	0
V316	0.0406	0.086	0	0.04193	0	0.83147
V317	0	0.02745	0	0.81883	0	0.15372
V318	0	0.01151	0	0.98849	0	0
V319	0.40372	0.23942	0.24005	0.11681	0	0
V320	0.32552	0.23721	0.34919	0.08498	0	0.0031
V321	0	0.70991	0	0.29009	0	0
V322	0	0.00683	0.04947	0.05409	0.74218	0.14743
V323	0	0.3295	0	0.48389	0.18661	0
V324	0.01819	0.06917	0	0.29817	0.39308	0.22139
V325	0.07174	0.92826	0	0	0	0
V326	0.15898	0.84102	0	0	0	0
V327	0.09155	0.01865	0.8898	0	0	0
V328	0.18497	0.25302	0.1803	0.17597	0.20574	0
V329	0.00766	0.00789	0.65821	0.01289	0.31334	0
V330	0.01922	0.01143	0.96935	0	0	0
V331	0.79049	0.15039	0.01084	0.04827	0	0
V332	0	0.10252	0.1281	0.00776	0.39261	0.36901
V333	0.00823	0.03437	0.53176	0.42388	0.00177	0
V334	0	0.4505	0.45804	0.09146	0	0
V335	0.15718	0.03713	0.77162	0	0	0.03407
V336	0.3424	0.6576	0	0	0	0
V337	0.04998	0.22641	0.01242	0.03196	0.67923	0
V338	0.78845	0.08898	0	0	0.12258	0
V339	0.10642	0.12011	0.42851	0.2792	0	0.06576
V340	0.66187	0.33594	0	0.00219	0	0
V341	0.25581	0.08854	0	0.65565	0	0
V342	0	0.03455	0	0.79294	0	0.17251
V343	0.00785	0.24518	0.07791	0	0	0.66906
V344	0.02865	0.76058	0	0.0095	0.14245	0.05882
V345	0	0	0	0.05673	0.94327	0
V346	0.15912	0.03842	0	0.52883	0.27363	0
V347	0.51262	0.20222	0	0.07854	0.20662	0
V348	0.12113	0.1612	0.71767	0	0	0
V349	0.75992	0.16469	0.00132	0.069	0.00506	0
V350	0.49575	0.09932	0.09718	0.22805	0	0.0797
V351	0.0605	0.15221	0	0	0	0.78729
V352	0	0.40739	0	0	0.2698	0.32281
V353	0	0.18427	0.81573	0	0	0
V354	0.10141	0.09075	0.23914	0	0.28792	0.28079
V355	0.00191	0.03961	0.95848	0	0	0
V356	0.57478	0.19225	0	0.23297	0	0
V357	0.33874	0.0536	0.43642	0.00802	0.16323	0
V358	0	0.03309	0	0	0	0.96691
