HD30_PBMC_0	HD30_PBMC_1	HD30_PBMC_3	HD30_PBMC_7	HD31_PBMC_0	HD31_PBMC_1	HD31_PBMC_3	HD31_PBMC_7
KATNB1	24.45158137625	28.9469737325	25.0947806575	26.09365381875	21.188299065	19.73770504	22.008001635	24.75920113375
KATNBL1	29.123100705	21.644605625	28.5944105325	25.9145421825	33.76632797625	33.25451026125	30.9720450575	30.58126210125
KAZALD1	0.043288044875	0.401044329875	0.410860591875	0.13852642075	0.110582053625	0.087147410375	0.234422371375	0
KAZN	0.052183346875	0.148849667625	0.050142841375	0.3025874155	0.33901119525	0.191247631125	0.184733346375	0.08903136725
KBTBD11	12.51723162875	11.4644652225	11.17042685625	10.79421742875	10.10017405875	8.99940937275	12.50216497625	12.5530506025
KBTBD12	1.1543542115	1.04516405875	0.866698076375	0.835496047875	1.20879333025	1.38419329575	1.18665528525	0.833240138625
KBTBD13	0	0	0	0	0	0	0	0
KBTBD2	37.14473640375	35.16324523125	38.1530945425	36.76124453	44.69303373375	41.77312026875	44.466931335	37.23044909375
KBTBD3	1.688113483875	1.3389641705	1.91483534175	1.840325224875	1.946245406	2.143415141375	2.175787105	2.46158855075
KBTBD4	12.82389467125	13.46987726	12.23424511375	13.54833790375	11.91425219875	12.69243850875	11.482394195	13.6609108775
KBTBD6	4.087249577625	3.380070878875	4.22360650525	3.244026751	3.890104266125	3.551255149125	4.0092908325	4.4933304835
KBTBD7	3.9971269125	3.95805919375	3.5673130225	3.250435518625	2.74416556625	2.342350529	4.068576331	4.060293158875
KBTBD8	2.664175077375	2.388317506	3.061608006	2.86661409025	2.9743412425	3.492402571125	3.146102410625	3.342206007
KCMF1	13.7502079325	13.36934263625	13.3199302275	13.56991524125	16.126083695	16.03206217375	14.26826828	14.35758972625
KCNA1	0.029456181375	0.01856479225	0.027822482375	0	0.00191291875	0.044128907875	0	0.017225255125
KCNA10	0	0	0	0	0	0	0	0
KCNA2	0.707810742	0.998054714875	0.643304285625	0.672207255125	0.78927489675	0.8253018945	1.020323089	0.87246843225
KCNA3	32.25569693625	29.7360557575	39.50193164375	37.9818965675	37.259667225	38.71558895875	40.46212931625	39.70648213125
KCNA4	0	0.020446882875	0	0	0	0	0	0
KCNA5	0.371118849	0.253327599875	0.497828922625	0.544486914625	0.181264774375	0.221492035875	0.286799963875	0.071459301125
KCNA7	1.464387933125	1.225914097	1.430438983	1.179510191375	1.271999989625	1.273039149375	1.657751373125	1.619533553875
KCNAB1	1.62732366575	1.407148939	1.665460243625	1.882806612	1.27038935475	1.471389210875	1.682847803375	1.5527003545
KCNAB2	255.1389188375	255.9782506375	243.2678699875	242.4144496375	183.340245	178.067732675	191.6014816	217.1977729125
KCNAB3	12.52142305875	14.53468736875	13.539598885	15.7287297725	10.6377447175	9.884453959125	12.01239246625	11.37352209875
KCNB1	0	0	0	0	0.002087064625	0	0	0
KCNB2	0	0	0	0	0	0	0	0
KCNC1	0.077355426875	0.024067633125	0.083940064875	0.081212415375	0.084418228875	0.06910982275	0.22244565825	0.110501101375
KCNC2	0	0	0	0	0.002755603875	0	0	0
KCNC3	16.1471872925	22.38416928625	15.13103642625	17.4567437425	14.35758972625	14.80154790625	18.530758415	15.70136460625
KCNC4	2.273852033	2.443777961875	2.531475624625	2.214453602375	2.76641176025	2.912806289125	2.6747117025	3.369299811875
KCND1	2.851416299	3.802740873375	2.98108087475	3.156979556875	2.69224989225	2.891634658625	3.167955653125	2.405610211625
KCND2	0	0	0	0	0	0	0	0
KCND3	0.03167816175	0.189875816375	0.123677934875	0.193988849	0.0452300075	0.0734015525	0	0.033668140875
KCNE1	2.825543001375	3.502348005625	2.3842040865	2.652391853625	2.125246538	1.887463587375	2.170068957875	1.69362796225
KCNE2	0.5201491965	0.496573060875	0.25079102625	0	0	0.145047	0	0.411599322125
KCNE3	56.9182767425	54.51887541	51.3484700275	40.38934589125	40.88734956875	36.785991855	45.06757442125	35.4042687925
KCNE4	1.266378320125	0.793839463	0.969557373875	1.042793874875	0.91395909525	0.949621277	1.425880788375	1.207577490875
KCNE5	0.0652830725	0.493363903625	0.12007977875	0.248009369625	0.353945914375	0.288365519625	0.400499558625	0.2677169195
KCNF1	0	0	0	0	0	0	0	0
KCNG1	1.40291952475	2.055753912375	1.7650113365	2.454204773625	1.9324721965	2.32346122175	1.3784926065	2.03420843125
KCNG2	0.203486497	0.805932983375	0.336521471	0.512392380125	0.427393588	0.0731042653125	0.108421797125	0.212376909625
KCNG3	0	0.042508854125	0	0	0.002068032625	0	0	0
KCNG4	0	0	0	0	0	0	0	0
KCNH1	0.029310681625	0.02795190925	0.0518537415	0.051138944625	0.050475125	0.0695927135	0.117361043	0.093216609375
KCNH2	2.013478860125	1.8196281015	3.0074754235	2.546992162	2.746154086125	2.958971705375	3.10197077025	3.205281791125
KCNH3	9.766957144625	12.96887647375	8.76797681775	7.082779927125	5.740698088375	6.22451703	5.499568338	7.171919847875
KCNH4	0.179134799	0.170665148375	0.125246107625	0.1322338755	0.082869543875	0.276367941625	0.20825839375	0.18852902125
KCNH5	0	0	0	0	0	0.05858834025	0	0
KCNH6	0.864839604375	0.627604970125	0.678379082625	0.548423487125	0.577492848	1.097582093	0.4223686985	0.521814424125
KCNH7	0.148228665875	0.19938642025	0.07918290825	0.25877771725	0.182152322875	0.27985387525	0.1947297965	0.133725336875
KCNH8	0.83664928725	0.75058358425	1.031776760125	1.57210773975	0.866409677875	1.2541914365	0.738568220375	0.998054714875
KCNIP1	0	0.05846387875	0	0	0	0	0	0
KCNIP2	6.624822846125	8.05804032575	7.7146692985	7.59107400375	6.06876612125	6.83073154775	7.611465908375	6.38984016275
KCNIP3	0	0	0.026855009625	0.061724985875	0.042508854125	0.030536561875	0.0574795795	0
KCNIP4	2.412148711375	2.2189711615	2.289948405875	2.64494281475	2.382188869875	2.52256107675	2.585734109875	2.5698288905
KCNIP4-IT1	0.133725336875	0.150531594625	0.17541352225	0.182664241	0.12716680125	0.191443460625	0.111473631875	0.1670399235
KCNJ1	0.421992618875	0.734311564375	0.419458932875	0.6605177205	0.913401937125	1.29311454175	0.604417363875	0.44403254525
KCNJ10	0.16767188225	0.2439649095	0.132582639375	0.165735539875	0.396104490625	0.395729618125	0.1436637355	0.328540139875
KCNJ11	1.189340376125	1.155075375625	1.348598700125	1.039321020375	0.92740539225	1.248191326375	1.335393130375	1.2902541695
KCNJ12	0.1907678005	0.1959986295	0.189416341	0.209614015	0.344482274625	0.228399379125	0.282125877625	0.192704640125
KCNJ13	0.115029658125	0.1154683395	0.1322338755	0.213559386	0.106767328	0.06706214725	0.056433565375	0.145320524
KCNJ14	1.919634376	1.900333443875	2.490244511875	2.065991471625	2.798278157	2.235910781875	2.493685901	1.743879227875
KCNJ15	2.813133010125	4.849941331625	2.081008551375	1.921473447875	8.31314899825	3.816467869625	3.790234674125	2.301157019875
KCNJ16	0	0	0	0	0	0	0	0
KCNJ2	1.561377206375	1.779058861875	1.231614139375	1.277116839625	2.339324522	1.430438983	2.405610211625	1.8496868395
KCNJ3	0	0	0	0	0	0.0674151564375	0	0
KCNJ4	0	0	0	0	0.026855009625	0.04566408875	0	0.052694378625
KCNJ5	1.79133903	1.394221199625	1.905633222875	1.4136669145	1.531656448875	1.66102134575	0.85360949825	1.2945819255
KCNJ6	0	0	0	0	0	0	0	0
KCNJ8	0	0.032970429	0	0	0	0	0	0.039529079625
KCNJ9	0.026707106375	0	0	0.0569636045	1.53275825975	0.09351520975	3.83714087	1.028625318125
KCNK1	0.208439341375	0.11784409625	0.196985367625	0.284008378125	0	0.15922612125	0	0.178749023375
KCNK10	0.271667646625	0.210468537125	0.310402283	0.44748828275	0.246636649375	0.271796768	0.35184911525	0.199277281875
KCNK12	0.1994792115	0.50744735025	0.578236313375	0.3144552115	0.311964504	0.299514386875	0.51751730675	0.558385924
KCNK13	2.1999640955	1.9232016625	1.078821715	1.214756252375	1.21718897875	1.651222810375	2.367712234125	1.843818353625
KCNK15	0	0.072682529	0	0	0.0540543594375	0	0	0
KCNK16	0	0	0	0	0	0	0	0
KCNK17	0.696316796125	0.4955717885	0.32275589775	0.48166109225	0.192939233625	0.187288683125	0.100155202375	0.232645549875
KCNK18	0	0	0	0	0	0	0	0
KCNK2	0.13986734125	0.0510244355	0.13133181325	0.023991876375	0.03151774075	0.02777848925	0.127357451375	0.027822482375
KCNK3	0.68179558975	0.7765606245	0.757666527	0.790775492125	0.642375556	0.67692739725	0.740355599	0.708798796125
KCNK4	0	0.14571750875	0	0.0495222718125	0.074123427625	0	0.15922612125	0
KCNK5	0.48255268375	0.313832000375	0.4391514455	0.5043829105	0.340371442625	0.26223942675	0.390291891	0.53801586275
KCNK6	24.16315597	29.56235596	22.78265064375	22.47193392125	19.69400627375	19.54561202	23.237835695	22.87436442625
KCNK7	1.91483534175	1.801638838375	1.92979172425	2.02264308975	2.87780736575	2.397881683125	1.466038904375	1.4812564415
KCNK9	0	0	0	0.070660162125	0.00270170275	0.066051755	0	0.08083920525
KCNMA1	1.55834816	2.36480632975	2.32911269375	1.008695233	1.445729494875	1.657751373125	0.65522119025	1.560166320375
KCNMB1	19.93975871125	24.84770444125	16.73562033375	14.47467699875	15.114805545	14.602013765	15.51309519625	15.58466346625
KCNMB2	0	0	0	0.04627813425	0.0270071070625	0	0.083487215	0
KCNMB3	3.6861554565	2.78757290525	3.44116624625	3.624924197875	3.802740873375	3.328457879125	3.6146026205	3.791927127375
KCNMB4	2.158209103875	2.34980899275	2.310144068	3.443921181125	2.28158739425	2.934331301625	3.418349461375	2.009742911
KCNN1	0.06104079275	0	0	0	0.003967399875	0.032467108	0	0
KCNN2	0.813354866125	0.604162960875	0.669550750125	0.9869978985	0.950418472	0.626414195	0.33054543625	0.575204729375
KCNN3	0.095905266125	0.162199757	0.337049171125	0.33088117675	0.1863078395	0.27428731825	0.3146795275	0.317791182375
KCNN4	30.32374761875	32.12876470625	29.08032535375	41.27769610625	33.63174561125	32.008611995	37.18549032125	34.71206635875
KCNQ1	32.58997464875	37.51113403875	31.336082675	31.03831423	31.14787276125	32.03875226875	32.89932982	35.16324523125
KCNQ1DN	0	0	0	0	0	0	0	0
KCNQ1OT1	0.38152895475	0.337049171125	0.33054543625	0.334262243375	0.299363659375	0.293417374625	0.32237461075	0.298505956125
KCNQ2	0	0	0.023991876375	0	0	0.07170240075	0	0
KCNQ3	0	0.05465454025	0.0245631205	0	0.034215016	0.09244630025	0.134010694625	0
KCNQ4	0.083940064875	0.364282282	0.380869830875	0.242255184625	0.293710677375	0.282125877625	0.356771534625	0.435634989375
KCNQ5	1.93605932925	1.29379907875	1.701580369625	2.082025829125	2.727981311375	2.254699058	2.63689199625	2.95192872225
KCNRG	2.0500829465	1.287733888	1.454902066	1.536307728375	1.204891784375	2.104770540375	0.954213766125	1.827365761125
KCNS1	0.14458665025	0.05657259525	0.013230411625	0.035651602	0.06694485325	0.021907772875	0.10081539725	0.04272872025
KCNS2	0.05611759475	0	0.080094683625	0.025026823375	0	0	0	0
KCNS3	0	0	0	0	0.01524520475	0	0	0
KCNT1	1.080764126625	1.214756252375	1.174638441125	1.30038489025	1.066016118	0.84462688	0.830562618625	0.946020707
KCNT2	0	0	0.02345150625	0	0.0014768555	0	0	0
KCNU1	0	0	0	0	0	0	0	0
KCNV1	0	0	0	0	0	0	0	0
KCNV2	0.099687802375	0.1857942	0.09136366125	0.323477633	0.155606049625	0.1042963985	0.226402476375	0.053439583125
KCP	1.21593755175	1.177338638	1.04787532625	1.256456638875	1.02402393125	1.1655197	1.10545892575	1.336642159125
KCTD1	1.829860317625	1.890157123125	2.03420843125	1.608863201	1.688113483875	1.958640995	1.52421275375	1.416213427625
KCTD10	43.28935565625	44.63365352375	38.60987597875	40.13500520625	24.02838819875	20.0057905825	27.17376816125	26.08753354375
KCTD11	8.244301208625	10.0819534405	7.212834013	8.514326899375	7.121304951625	7.347540391875	7.910740345625	7.859978044125
KCTD12	79.11841651875	75.3385422625	71.50198147375	56.64609046625	78.49120721	82.41081680625	87.6624638425	76.27954408375
KCTD13	32.89932982	40.55624519375	36.375750865	36.55296814375	32.97314957375	29.2561899675	34.29965570125	37.64025149125
KCTD14	0.055488970375	0.15951133525	0.211787454	0.31595102625	0.483006408875	0.377428785875	0.17455916725	0.230593420625
KCTD15	12.40695552	14.7404221375	11.8942682425	10.7543920725	10.83297739375	9.752911259625	11.25005249	12.051761755
KCTD16	0.030866869625	0.013076229375	0	0.01177626025	0	0	0	0
KCTD17	24.971152175	33.1925246225	24.604357245	24.635313595	26.7760940475	22.16704052	23.9588757525	26.68230232625
KCTD18	27.529605965	22.23091659125	23.99893691875	21.9789488675	24.6416882975	24.65280512875	23.15303539125	24.25483742
KCTD19	0.954876926625	0.75803224375	0.720954460875	1.0914425875	0.509902874125	0.758825633	0.762261864875	0.59228354225
KCTD2	22.3159148225	22.8596332725	20.8501601425	21.6173142725	20.2244339725	19.99205332875	22.81864478375	21.79636760125
KCTD20	46.3058635175	42.5656284225	44.609727695	39.90255986375	43.169388505	45.90683281625	44.38418227	44.39750935
KCTD21	7.82552447075	9.133813120875	7.339625339875	7.944670965875	6.9944293915	6.485229114875	9.12095442975	8.730058487125
KCTD3	5.666983221125	5.50280591	4.39871630425	4.866899577625	4.060293158875	5.56555243775	4.464320735875	3.7832299515
KCTD4	0	0	0	0	0	0	0	0
KCTD5	32.3289409	33.22170602125	29.74238399	30.94466945875	28.128244715	29.41221978625	30.009127915	30.1898189575
KCTD6	6.968662758	8.307937022375	9.70234329225	7.959705171625	8.856801200125	8.82934725325	10.444617708375	10.4964160755
KCTD7	24.16713016375	22.47868796875	26.63430623375	28.67259279875	23.7239337275	26.497465475	30.1318853025	30.29846309625
KCTD8	0	0	0	0	0	0	0	0
KCTD9	16.85043188125	13.82660911875	16.00067249625	15.68406316125	16.7556221475	16.5450012	15.09982328	15.0666560325
KDELC1	0.5593295525	0.762261864875	0.79015478475	0.56865848375	0.629965102125	0.49150988825	0.540545631625	1.036442070125
KDELC2	7.194141644375	6.752527134125	7.834018580625	7.979020522125	8.22550637975	9.163418102375	8.244301208625	8.3008530575
KDELR1	80.47073012	82.64559924875	76.6356667625	77.05695602625	74.6453902525	77.4147132275	83.38958312	81.31030395375
KDELR2	27.66953938625	27.23147368	29.59090067875	25.14189947875	30.03158039125	31.441333155	31.296544055	30.765766425
KDELR3	0.258540727	0.415088975875	0.264681315375	0.516430448875	0.7765606245	0.990728335	0.17260511	0.553871339625
KDF1	1.904275735625	2.17164966575	2.763576189625	2.0028925565	1.573762528125	1.441103064625	2.721860788375	2.144823065625
KDM1A	38.3888528675	40.06901022125	38.97610745125	40.24833964375	39.1338662275	39.35515441125	43.8364444975	43.11531487375
KDM1B	43.5113956425	46.864798615	37.09414883125	34.00139149875	41.77312026875	42.35050551	38.04918246875	34.61652876375
KDM2A	135.4834672	125.6516690125	143.215534375	149.05083565	136.455383575	141.3561593875	145.07567365	143.6940808625
KDM2B	46.7077661625	44.21671723625	42.30279112625	45.39495885375	40.77303914625	44.10210139125	43.0047510925	40.350454855
KDM3A	48.0625126875	38.9570284525	48.78954821375	49.1278387125	44.7559663725	50.55612429625	46.47681278	45.713219105
KDM3B	44.312017585	42.9616012475	42.80788433125	42.98396779875	42.80788433125	46.24896779375	49.070793205	47.6913587675
KDM4A	18.9185766725	20.95052640875	19.23870452875	19.83410700125	17.05981224	16.80269488875	18.35727137625	18.58329380625
KDM4B	30.95915716875	32.775971445	29.86591977125	30.58674467	32.38952707375	29.1525567725	29.70357360875	32.91733178125
KDM4C	40.92118928875	34.1665505	40.4785812575	41.9531594425	45.283172465	44.91919583	41.09878244875	40.01674304375
KDM4D	0.300777065375	0.430627202875	0.14202661375	0.200647976625	0.27899448925	0.205660432125	0.41883381775	0.438703918625
KDM4E	0.0779796255	0.182882480125	0.183701529	0.294691831625	0.118863694125	0.173965787125	0	0.199732695125
KDM5A	27.25530641	28.43198690375	28.02069972	29.4361116925	24.90132131125	26.26984887375	24.3077983375	24.3780282825
KDM5B	10.09744385675	10.238123298	11.0193164075	10.22762436025	10.396245790875	10.08546929475	10.522772433375	11.17573007375
KDM5C	48.8682366875	54.28096764375	48.44981145625	52.360488815	70.38865341625	72.3445502725	75.71841635	79.0421975975
KDM5D	134.2336186875	119.5708088	130.2785420875	149.6551488125	0.057839211625	0.111207615	0.082965781125	0.07136389925
KDM6A	15.30401614625	15.93695293625	14.63962357375	15.9069040025	24.039750155	26.66113467	25.3647827125	26.47020070625
KDM6B	44.23724712	53.983414895	45.47416663625	47.74885884	53.6367717725	48.28622909	46.51346984	56.15254800625
KDM7A	28.0423455	24.10034213875	27.10213711375	24.0892595425	31.22285393125	33.1724112375	28.8651835775	29.0607162625
KDM8	9.7500288115	10.59700843	11.00798248625	11.19346979125	7.43335028625	8.044714563125	6.8273891575	8.63785577175
KDR	0.074879664625	0.082034560125	0.083324643625	0.069944251125	0.05880246175	0.063341026625	0.042114955125	0.029173049125
KDSR	10.360994033	10.536476539625	11.610592605	10.78915611625	10.87144099625	11.74028668	9.831895691375	10.89972655125
KEAP1	30.2011540525	36.17467212625	31.26055955625	30.7399150975	24.68557680375	22.79415032125	28.12210463625	29.77205972375
KEL	0.451199036625	0.656627703875	0.45293782425	0.30229748025	0.299776548875	0.52286731775	0.376465422125	0.7101409935
KERA	0	0	0	0	0	0	0	0
KHDC1	0.5898624885	0.859640772	0.928731630375	0.67790237575	0.74651584225	0.7844793095	0.747962074375	0.830224828125
KHDC1L	0	0	0.256242351125	0.16734605225	0	0	0	0
KHDC3L	0	0	0	0.093318548625	0.070322645625	0	0	0
KHDRBS1	119.5708088	115.8470655	115.8470655	104.19074127625	116.8559993875	119.5153856375	116.8966892125	118.2978081
KHDRBS2	0.624602190125	0.45293782425	0.61457114125	0.669550750125	1.078821715	1.095682131375	0.426913861	0.495883950875
KHDRBS3	0	0.085816262875	0.173130839	0.093723344875	0.108555668125	0.049768186	0	0.101527624375
KHK	2.4522686445	2.247476946625	2.058983988625	2.263273727375	2.36480632975	2.771303636125	3.28883835825	4.244694807
KHNYN	56.81193253625	54.83120895375	57.9830262175	61.243299315	52.80299855625	52.31684111375	52.60348250375	54.15496315875
KHSRP	81.7981628125	78.61079201125	82.33533265	79.63852644	70.694525245	73.6951353925	81.272287175	80.94641899875
KIAA0040	38.51946633125	44.22753798625	42.26574125	42.99513181625	49.3914611	50.43495277375	45.67445095125	43.43144624125
KIAA0087	0.472088232125	0.257573587875	0.358174116125	0.2953425795	0.430179438375	0.4603097985	0.2845020355	0.626414195
KIAA0100	76.47962254375	77.137073945	69.90967416875	77.89064461125	77.543779685	76.37032818	78.3026576	74.6208860925
KIAA0141	69.46429322125	69.21300235875	63.7643719775	66.9877663375	58.6970469125	63.14315674875	63.21135447125	62.24726565875
KIAA0232	18.90996517875	17.55499153625	17.88936466	17.32399923375	18.72587343	18.4339309925	17.64090051875	16.79554822125
KIAA0319	0.165428600875	0.096624370625	0.1816627305	0.2338017225	0.40697566975	0.247704068125	0.125569324375	0.15726343775
KIAA0319L	81.1980997075	76.47962254375	75.8775285775	81.37441109875	72.90574205125	72.79712664875	82.58974050375	83.4221637325
KIAA0355	18.091235315	17.21673593625	18.7094425275	19.21950656875	18.50613180875	18.66041589375	19.17130192125	19.74879436875
KIAA0368	32.49816225625	31.3895760775	30.06965937875	30.8410462775	30.24911691875	31.83879025875	31.3895760775	29.18039604625
KIAA0391	21.39840221875	20.06103199625	25.63975606875	25.5682860625	24.25483742	27.51939589375	26.63430623375	25.7175088575
KIAA0408	0.1959986295	0.037675992375	0.438703918625	0.2439649095	0.06910982275	0.16860337175	0.222079762125	0.494400037875
KIAA0513	40.9974597375	48.16614751	37.88775625125	34.29135754875	40.46212931625	36.375750865	36.1228389025	35.431154075
KIAA0556	16.8772202175	19.59430252375	17.43933627375	19.52584415125	17.61668789375	16.73562033375	18.90033729875	17.87291638125
KIAA0586	10.45154048875	8.3761480945	10.85856934	10.66393451625	10.195744881125	9.940423546625	9.96740512	9.901035681875
KIAA0753	9.111799592	7.46463193375	8.5088906475	7.929495751875	9.002825129875	8.76797681775	8.833679669	8.666159155125
KIAA0825	1.852454294125	1.81620662775	2.1177412415	1.38722458275	2.90197257225	2.2805821515	2.76641176025	2.010707582625
KIAA0895	0.581953871875	0.7876917235	0.529306448125	0.86542268525	0.739378775625	0.99380776625	0.678834966	0.877828714
KIAA0895L	11.12212513125	12.736953985	9.936478899	11.20488098625	12.32705994875	9.916603019	11.69621246125	11.44571923875
KIAA0907	81.07908170625	68.4651584025	81.7981628125	83.35633756375	67.01434887875	77.25407469375	85.17352143875	78.3026576
KIAA0922	58.617785125	62.6845436925	59.62282874375	62.0156172675	63.51970295875	66.7485382075	66.0292812125	57.9830262175
KIAA0930	52.31684111375	63.6574756775	48.33311783875	46.37520521875	51.14694347625	50.92995652625	54.903666115	54.8423038425
KIAA1024	0.357950461375	0.321295674375	0.5806679805	0.43646246475	0.42411133575	0.434404441	0.416158943375	0.4557541935
KIAA1107	1.823739585875	1.474393987625	1.894985571	2.38133865225	1.981536081125	2.26499270825	2.55984019675	2.000808342
KIAA1109	48.8184355375	43.689804525	49.63960101625	50.89349132375	50.00159198875	52.87112397125	51.08133385875	44.23724712
KIAA1143	22.78761043375	18.40314226125	21.42436655375	19.51943364125	18.172392085	18.755300245	19.412153735	17.8445012925
KIAA1147	41.549172625	35.3932023275	45.06757442125	45.06757442125	42.681210025	48.616978875	46.7077661625	46.41925617125
KIAA1161	0.4542764045	0.69341113625	0.74243135	0.441252917375	0.620764118625	0.530581985	0.468712169125	0.912446574
KIAA1191	42.463690275	40.1702626125	47.73748734875	46.56671013375	48.0625126875	48.6745424525	48.2662640875	49.36307286875
KIAA1210	0.228399379125	0.25182346575	0.288096851	0.21138040825	0.383216075375	0.32902393975	0.2921164875	0.259814539125
KIAA1211	0.102873104625	0.17455916725	0.25282459825	0.135390847875	0.1368442705	0.13184055425	0.135743358625	0.083324643625
KIAA1211L	0.469604645875	0.35184911525	0.3171483885	0.32089144225	0.332561716375	0.3586945085	0.421814667125	0.571647159875
KIAA1217	0.01524520475	0.029310681625	0.0884756065	0.078272656625	0.15231297525	0.161911205875	0.113266612	0.086724773875
KIAA1257	0.524730421875	0.286799963875	0.634519402625	0.51924587225	1.1005694555	0.521310564	0.61457114125	0.401385972625
KIAA1324	5.720419948375	6.5127867755	7.078830399625	6.0313391125	7.014033893375	6.311984126625	6.162570755375	6.636687448875
KIAA1324L	2.763576189625	2.937706062125	3.864404261125	4.195790935375	5.118828336	5.88789693225	5.789232467	5.4518325295
KIAA1328	60.15059056875	48.887689955	57.78245595875	65.054897575	56.98334181	65.495471965	56.81193253625	52.04903071125
KIAA1429	24.68557680375	23.20132992375	24.31634154	23.75272929875	24.33532391875	24.14098606375	22.99562636875	23.7744098025
KIAA1456	1.917255624625	1.38548918775	1.890157123125	1.507712087625	1.60371704125	2.125246538	2.2702813345	1.76626840325
KIAA1462	0.529638408375	0.50349319425	0.246317492375	0.33299446225	0.548423487125	0.2915395625	0.26905079975	0.341693958375
KIAA1468	34.8397590175	30.8410462775	33.87703109125	32.48421708375	31.74805255125	33.76632797625	31.14787276125	30.11577732125
KIAA1522	3.5429404435	3.50114700625	2.639064101375	2.641259376	1.93892284	1.898987814375	2.149001105	1.75475651825
KIAA1524	3.165802137875	2.445265124125	5.12552674075	3.791927127375	4.6026801795	3.746698268625	5.315322918875	4.022618095
KIAA1549	0.8999385155	1.047147197	0.68179558975	0.68247508675	0.91508920675	0.957435116	0.87246843225	0.867768648875
KIAA1549L	0.017555933875	0.025386776125	0.003967399875	0.01621391875	0.001959809875	0.023991876375	0.045288278625	0.0189309265
KIAA1551	146.2838959375	103.8716292875	138.644777175	128.1016746375	142.45479445	146.639296125	149.15701995	133.68711515
KIAA1586	4.67480475725	3.72645670775	4.623363834375	3.59062744175	5.435467315375	5.80711213525	5.79670292875	5.116793255125
KIAA1614	1.103540164375	1.53275825975	0.80968303175	1.335393130375	1.24262570125	1.416213427625	1.042793874875	1.307669230875
KIAA1644	0.036307762375	0.033668140875	0.02209854275	0.009452893375	0.09710506875	0.150698092125	0.041294142875	0.100259025625
KIAA1671	3.514733060125	3.35735159525	3.41288717425	3.36071271175	2.454204773625	2.540220634875	3.0849146805	3.350655183875
KIAA1683	4.195790935375	5.034607169375	3.845367300375	3.896005686125	5.552406181125	5.16840289625	3.600763419375	4.66047645175
KIAA1755	0.219882307375	0.192154257	0.14571750875	0.27773011975	0.41303821675	0.36545273475	0.135986958375	0.28658406975
KIAA1841	7.419510442625	5.59070407	6.215453432	5.93570497475	5.71619550175	6.746601373625	5.311989177625	5.603382155875
KIAA1958	2.694642512	2.486221944875	3.259308374125	2.90197257225	2.4605836785	3.375258174125	2.343266115875	2.104770540375
KIAA2013	56.027277515	67.88703659375	54.00910173	58.102048435	55.4342645625	54.6754319375	64.64997625625	64.64997625625
KIAA2022	0.224611546	0.138142715625	0.345186231625	0.3090724105	0.211787454	0.285794300625	0.260444341375	0.205469229625
KIAA2026	23.2667121075	20.0057905825	22.4270376925	22.82646332125	23.088294675	24.458505765	22.5791815275	21.88648538125
KIDINS220	58.8647442825	46.12686446375	51.82077055375	52.29775524	49.70666952875	57.18688525625	51.18191572125	48.75041448375
KIF11	2.493685901	2.789826385625	2.923783401125	2.863523418125	3.087293045625	3.056715157375	3.044804489125	2.391673652375
KIF12	0	0	0	0	0	0	0	0
KIF13A	19.58952208125	22.48478790125	16.6238138625	17.87291638125	23.38336387	20.7678726175	24.62860099375	19.56333888
KIF13B	14.57038591875	16.8457377525	14.744774905	15.0280704725	14.29362889625	13.47930736375	16.02290475125	15.262640775
KIF14	0.807584880625	0.571647159875	0.982583717	0.53411700575	0.71606680625	0.718351833875	1.052763483125	0.71070370975
KIF15	0.73365540375	0.558004798375	1.018072723875	0.64677606775	0.640969545125	0.498652473375	1.094171459875	0.451199036625
KIF16B	6.659690049375	6.443596897375	7.09984655525	6.2289053225	6.65370747375	7.46463193375	5.72319640125	6.38699555575
KIF17	0.691668819375	0.77381046425	0.494400037875	0.47482920375	0.179474072	0.253327599875	0.25877771725	0.408911269875
KIF18A	0.451915603125	0.514085558375	0.541037592875	0.81045707325	0.74908919875	0.69277844975	0.47406664875	0.58915733375
KIF18B	1.49528507575	1.60463856225	1.60463856225	1.49346520625	1.230818057625	1.41950573625	1.516936694	1.114556411125
KIF19	1.399758205875	1.73323528	1.414928246625	1.42957133	1.369954168	1.314233469125	1.069947579	1.591159516
KIF1A	0.076677783125	0.01621391875	0.011561040375	0.0333599695	0.01177626025	0.060505849125	0	0.102064149125
KIF1B	8.748226751125	8.569499704875	7.8905912055	7.361389291375	9.71284370975	9.137150923625	9.25829849875	8.547048344
KIF1BP	9.184019626	6.72729433275	7.82552447075	6.843334732375	8.086744397375	7.899040942875	9.669962025375	8.0425852345
KIF1C	21.58245014625	25.5807320075	20.3445219925	20.258142395	21.55513752375	19.87496305625	20.4671569925	20.32886932625
KIF20A	0.511160894125	0.541037592875	0.5031637445	0.6519580005	0.277143929875	0.4924358965	0.7171702595	0.35327169425
KIF20B	6.88167127825	4.413432489375	6.1091093605	5.45812230525	6.2736439815	7.306121322375	6.552299963875	5.855953320375
KIF21A	5.211354577	3.98935075775	4.3386294525	4.690372439375	5.252799003625	5.080032123375	4.995860999625	5.081621603625
KIF21B	54.46476467875	51.46709788375	55.01907657625	56.341141275	46.11691153	47.4443122275	47.87539898125	53.39180039625
KIF22	74.7053713525	61.87333009875	79.8033140375	81.4364953525	87.43591933625	75.405729335	93.430023355	94.41749701
KIF23	1.789699511625	1.843818353625	2.342350529	1.199889849625	1.40949843675	2.0420217025	2.326090172375	2.0238262655
