gene_symbol,ACD,ACN,ALO,ATD,BCC,BU,CHA,DLE,ENL,ICD,LL,MEL,MF,NS,PS,RR,SAR,SCC,SJS,WA,WPO
NTN1,46.404,59.188,29.180,35.752,49.787,47.207,26.072,26.205,24.111,23.797,22.357,25.576,27.571,47.669,36.833,27.486,37.724,26.580,22.440,58.017,41.664
NTN3,18.278,20.410,22.720,14.791,13.300,18.400,17.217,21.000,19.533,16.355,17.500,16.464,17.614,15.857,18.377,18.357,23.840,14.680,17.960,18.767,19.555
NTN4,74.356,147.604,138.240,126.636,128.680,52.522,83.317,51.686,45.783,16.455,91.564,46.036,28.314,188.704,104.247,101.157,164.480,49.130,9.920,519.533,250.136
NTN5,22.950,23.711,23.570,29.141,21.180,20.689,20.842,23.257,21.892,23.877,21.879,22.468,23.466,24.800,23.810,24.757,36.587,21.305,24.900,30.542,21.359
NTNG1,19.194,18.501,15.540,20.030,20.597,18.017,19.467,14.857,24.608,21.232,24.450,25.954,23.555,20.005,19.663,23.421,15.107,23.430,22.710,19.708,17.436
NTNG2,27.078,35.689,63.700,23.650,18.360,26.078,23.850,96.343,46.117,25.064,36.743,24.057,32.609,23.343,27.724,31.657,100.367,20.200,87.140,33.383,30.427
NTRK1,24.978,15.828,19.980,16.923,14.240,15.656,17.650,18.129,18.383,13.091,17.207,16.257,29.123,15.229,20.477,16.186,14.620,14.940,20.780,14.767,14.736
NTRK2,146.294,163.072,163.190,119.776,41.144,32.904,67.447,74.686,30.664,45.286,43.346,50.701,72.245,139.805,106.068,59.864,85.387,41.300,20.600,221.847,74.561
NTRK3,39.873,47.963,44.051,53.811,231.699,34.377,45.539,37.302,53.352,49.197,61.337,56.323,47.637,50.687,42.679,61.841,20.731,45.983,42.229,66.385,33.570
NTS,15.478,26.769,11.560,16.295,22.987,13.467,14.667,14.971,25.150,18.818,21.986,20.221,15.541,19.557,15.043,22.000,20.547,18.170,13.460,22.333,29.755
NTSR1,30.222,44.140,24.780,33.245,34.740,42.856,31.250,22.600,30.900,39.709,42.800,45.364,51.505,31.936,38.086,41.143,18.713,42.420,55.740,27.850,32.991
NTSR2,22.256,20.555,16.080,21.459,23.460,20.611,21.267,17.129,25.267,25.036,24.107,28.500,28.532,21.925,21.734,25.829,10.300,26.390,32.920,22.100,20.200
NUAK1,584.222,375.667,678.220,371.868,1000.227,341.144,302.917,307.986,408.717,437.709,286.993,242.357,97.155,572.382,448.248,267.071,684.960,496.710,31.840,611.900,387.727
NUB1,191.740,174.929,179.464,147.891,118.709,125.709,690.003,289.249,488.530,122.258,390.314,162.606,239.895,131.683,161.453,414.054,1149.593,143.908,369.612,170.220,165.087
NUBP1,171.378,172.411,170.080,174.505,148.100,237.511,277.600,160.100,234.533,115.682,220.893,177.064,273.164,155.236,228.308,175.900,389.633,202.740,312.420,217.700,280.336
NUBP2,235.611,235.660,180.880,187.132,230.173,238.722,179.050,136.757,282.167,263.173,175.671,221.857,286.473,162.739,220.593,193.371,98.993,220.220,236.100,223.017,200.373
NUBPL,72.900,79.930,61.520,91.009,60.173,58.933,61.400,35.229,48.967,59.845,59.714,54.086,55.814,89.911,78.998,44.614,43.953,62.680,32.460,142.100,79.918
NUCB1,283.322,256.480,169.850,237.261,225.030,373.211,224.842,153.943,70.933,280.923,156.725,298.014,447.548,243.043,255.726,243.907,269.027,254.670,489.210,115.700,120.200
NUCB2,276.372,268.038,298.820,132.214,126.120,134.522,126.783,289.721,556.158,79.286,249.096,141.932,300.868,190.421,241.000,103.000,526.903,128.360,146.570,461.617,352.714
NUCKS1,1327.661,1256.433,1313.700,666.280,1170.822,702.043,1049.706,1040.771,1495.008,675.462,948.249,646.621,968.497,1007.015,1087.173,719.510,1249.187,768.358,704.687,1322.744,1084.712
NUDC,486.752,444.110,611.260,311.398,369.347,473.030,521.839,567.905,526.289,337.070,293.052,336.740,469.530,332.280,364.308,212.424,424.573,300.137,463.760,406.739,426.233
NUDCD1,98.911,116.948,22.350,64.032,90.923,112.261,278.683,21.486,87.658,52.768,114.318,109.546,143.882,87.743,110.081,159.279,105.913,97.665,71.680,115.408,193.591
NUDCD2,130.904,223.254,269.660,92.930,99.973,156.533,57.211,168.562,50.972,90.455,68.688,70.850,214.586,130.923,182.559,42.881,232.600,129.180,74.040,199.700,202.785
NUDCD3,257.711,200.159,237.610,268.698,240.383,241.939,358.442,232.279,422.083,268.200,298.929,274.164,283.134,224.839,215.123,272.086,318.680,223.330,255.600,256.117,203.159
NUDT1,181.111,160.274,191.920,142.505,186.700,216.200,233.583,183.414,226.517,148.782,170.021,185.200,381.618,119.968,216.393,103.529,161.453,169.240,268.960,151.900,216.855
NUDT10,25.044,25.653,19.070,26.193,42.743,23.372,23.750,19.029,26.108,28.977,24.957,28.075,25.743,25.136,23.689,26.821,11.863,24.800,29.530,27.925,25.882
NUDT11,52.467,74.825,32.420,51.368,190.053,44.733,40.067,15.957,51.033,72.055,52.243,63.157,43.986,68.946,48.827,53.271,76.700,76.530,30.320,92.517,81.882
NUDT12,21.706,30.571,27.960,40.673,45.873,24.872,23.658,14.671,17.350,40.427,22.336,25.582,12.434,43.789,43.316,19.929,72.113,45.675,13.060,81.367,51.345
NUDT13,22.378,27.637,20.380,31.005,18.507,23.000,18.050,21.271,19.350,24.045,22.950,23.671,16.759,29.907,22.008,18.129,29.893,19.970,18.940,39.800,29.600
NUDT14,49.533,71.060,75.030,53.975,75.733,64.844,63.617,87.614,63.408,63.873,53.625,66.468,80.755,48.884,55.489,46.421,80.640,73.170,90.320,74.700,71.027
NUDT15,342.656,531.415,200.120,294.445,251.613,486.167,171.267,150.886,217.917,329.845,169.643,219.229,193.573,242.921,481.688,100.843,403.747,460.000,91.420,331.417,542.400
NUDT16,43.378,52.197,92.135,48.252,42.047,45.533,47.946,82.796,70.858,41.814,65.416,54.288,63.335,52.282,44.023,50.518,91.737,41.600,66.345,84.042,60.198
NUDT16L1,113.933,124.310,227.120,116.177,113.667,119.300,122.117,249.900,166.717,97.427,142.893,98.993,146.300,106.804,109.769,121.371,175.560,127.200,205.760,151.683,136.200
NUDT16P1,20.344,25.533,17.390,20.316,18.363,19.717,20.117,17.529,29.875,19.977,31.571,21.843,28.173,18.916,17.600,30.743,32.017,19.220,32.420,22.650,24.864
NUDT17,52.400,54.315,139.770,54.502,48.077,49.900,49.008,134.921,41.225,57.995,46.439,55.236,52.920,50.552,53.329,51.171,410.153,48.330,75.020,56.183,48.755
NUDT18,78.300,122.143,47.600,97.800,89.740,74.244,80.833,42.629,168.400,96.573,135.143,75.936,128.941,78.879,78.974,119.200,53.440,87.820,230.740,134.433,113.973
NUDT19,298.311,667.210,330.480,400.877,412.520,445.744,233.550,165.286,474.817,491.500,389.507,433.107,529.168,420.729,446.411,239.343,425.813,511.840,356.500,458.583,521.264
NUDT2,145.356,180.671,295.000,134.055,122.373,164.667,84.733,209.743,148.083,158.464,116.136,131.064,170.318,140.754,169.908,91.714,483.067,144.910,257.380,187.767,176.100
NUDT21,297.044,289.842,424.907,263.333,361.371,313.322,235.383,272.571,152.644,266.948,198.795,259.164,446.495,322.158,390.677,212.471,392.573,306.943,266.793,349.967,377.545
NUDT22,161.611,143.716,120.340,164.198,143.893,174.433,85.458,131.414,78.042,119.214,72.068,149.454,246.452,125.264,188.292,89.250,155.927,193.250,287.090,146.000,161.500
NUDT3,59.856,124.657,155.393,64.398,64.871,72.637,82.794,115.910,64.733,77.948,56.650,107.395,128.174,61.560,70.979,42.476,81.100,81.053,132.067,82.906,118.891
NUDT4,70.904,158.811,196.240,81.052,86.100,90.063,69.628,110.043,101.911,105.042,102.643,109.262,100.479,94.536,140.748,87.005,70.069,96.503,61.987,145.894,109.915
NUDT4 /// NUDT4P1,180.785,363.194,471.260,206.327,256.569,209.089,218.789,294.686,243.433,203.918,196.181,269.067,208.465,238.504,321.289,176.638,403.336,270.877,169.673,528.133,322.191
NUDT4P1,22.378,23.343,133.860,20.895,23.407,20.833,21.450,102.171,28.200,26.845,23.964,29.114,32.591,21.468,23.369,20.671,13.853,25.540,28.120,17.417,18.482
NUDT5,444.578,414.800,133.090,366.627,308.693,534.894,415.975,116.271,441.292,333.491,383.182,309.818,516.957,359.814,612.510,264.057,403.673,390.745,398.920,334.025,516.900
NUDT6,34.150,78.744,118.070,48.666,37.843,43.078,31.733,102.471,45.208,35.927,74.850,60.686,55.305,46.793,49.470,42.664,179.077,33.540,33.880,127.542,83.695
NUDT7,45.233,73.502,30.487,43.938,46.313,40.704,67.933,28.376,35.044,50.588,53.357,37.114,49.992,58.185,50.273,50.338,59.540,40.280,43.000,111.744,55.445
NUDT9,281.656,335.094,194.440,238.568,181.373,276.311,375.000,152.343,499.700,127.482,523.100,225.950,236.036,271.018,269.565,255.071,346.000,218.210,188.880,359.817,383.945
NUDT9P1,14.111,12.948,14.800,12.977,11.853,12.589,15.233,15.557,11.817,11.782,14.236,13.300,13.441,12.293,12.691,15.957,14.380,12.460,14.260,12.883,11.664
NUF2,21.833,30.033,18.800,89.064,64.813,57.878,19.567,20.086,18.433,65.273,22.021,92.600,220.995,24.757,49.559,23.929,66.393,76.850,83.880,29.050,157.109
NUFIP1,66.381,107.926,41.727,72.252,87.711,66.463,63.889,27.562,142.039,72.218,85.429,62.152,75.473,67.383,74.243,74.124,93.596,80.143,43.687,90.978,101.991
NUFIP2,322.253,354.676,201.520,223.298,292.458,272.978,518.729,194.904,364.883,154.991,411.152,208.213,202.170,254.352,281.009,371.768,457.818,215.205,288.950,309.188,353.855
NUMA1,133.136,104.114,189.628,154.092,229.840,114.436,85.067,185.371,69.587,147.185,70.106,96.587,98.548,158.250,102.975,83.931,144.561,107.416,164.664,126.937,81.787
NUMB,73.025,84.348,98.300,90.953,66.077,108.375,91.500,86.914,73.217,65.855,81.721,61.057,71.567,86.844,64.297,68.686,239.197,73.402,123.305,106.633,122.416
NUMBL,1134.083,664.866,610.620,968.927,571.100,681.356,888.108,869.407,925.192,674.886,790.943,551.386,437.295,802.768,645.949,548.236,293.210,427.680,1500.140,949.308,734.200
NUP107,550.233,491.712,312.360,405.241,465.007,464.344,545.183,363.629,715.283,363.509,578.379,377.729,590.168,355.582,436.597,364.643,856.247,363.750,449.220,466.550,600.882
NUP133,216.433,165.606,112.040,184.489,194.637,164.983,315.700,79.679,185.775,179.723,242.004,166.654,220.200,194.288,213.845,262.150,289.313,164.645,168.810,185.492,192.250
NUP153,175.856,225.136,301.800,203.294,198.309,215.063,469.000,306.224,235.994,176.679,318.479,193.564,242.744,214.020,184.689,295.757,165.938,208.167,160.407,200.594,249.294
NUP155,106.944,145.458,83.320,107.459,121.287,138.100,400.933,68.900,98.167,84.636,161.107,134.779,133.495,92.761,124.315,200.143,200.780,147.060,85.000,115.783,173.236
NUP160,76.019,74.230,49.720,85.782,101.291,106.611,83.828,58.995,71.589,56.773,74.888,77.179,119.611,91.760,99.699,62.057,244.169,95.380,62.413,105.794,127.761
NUP188,108.548,102.188,127.480,95.262,74.100,112.970,64.100,116.024,59.578,77.079,53.707,68.086,89.162,79.230,91.371,60.686,62.260,79.563,83.827,71.283,86.739
NUP205,239.928,234.904,55.370,215.989,175.737,233.717,418.608,51.164,299.658,146.591,223.125,283.346,203.300,178.968,196.766,187.843,262.413,198.390,179.320,172.825,230.900
NUP210,89.878,62.773,88.560,99.065,60.572,61.328,88.058,129.354,45.000,65.311,64.764,87.329,210.749,51.108,70.061,81.746,107.120,62.467,194.500,49.583,63.566
NUP210L,11.144,9.770,11.920,11.873,12.867,11.089,10.933,13.300,11.617,11.309,12.193,13.400,11.891,11.457,11.015,12.929,10.140,14.130,12.120,10.367,10.055
NUP214,108.226,126.819,122.313,119.341,95.856,124.937,93.844,133.852,225.044,125.858,106.898,105.588,104.986,96.927,86.962,81.414,267.602,87.233,230.500,104.533,115.973
NUP35,244.711,382.657,104.340,264.268,255.707,302.878,293.583,56.043,127.433,281.791,190.836,239.271,270.514,352.643,358.852,201.414,168.187,289.480,136.940,353.783,382.109
NUP37,307.422,371.107,149.640,210.064,258.367,553.567,308.750,100.257,225.350,246.427,216.864,235.086,518.350,242.225,417.779,225.500,354.247,358.040,340.880,296.500,552.009
NUP43,261.222,318.461,296.570,287.798,268.993,241.872,312.292,372.921,409.450,285.841,229.296,211.004,297.836,223.229,194.579,162.921,294.103,187.650,280.220,286.825,295.973
NUP50,208.542,227.696,189.812,198.508,190.921,213.060,266.137,231.469,205.880,170.553,192.340,192.166,298.404,145.016,213.933,182.780,339.549,225.470,239.992,200.213,337.571
NUP54,167.333,206.062,67.980,159.373,170.804,149.674,138.539,51.371,106.622,155.064,113.698,115.505,188.486,190.786,191.464,101.481,149.853,174.390,139.973,223.406,241.500
NUP62,197.200,200.692,146.273,206.077,185.476,227.878,220.250,156.533,339.489,134.639,294.781,137.790,398.324,141.042,160.395,215.333,345.271,160.017,331.247,149.806,249.230
NUP62CL,12.461,14.054,12.240,14.480,13.727,14.500,18.275,13.221,10.958,13.218,12.204,10.454,13.039,12.141,15.612,14.757,18.323,19.435,11.950,14.208,19.368
NUP85,380.889,309.776,236.460,382.595,291.707,441.867,267.383,261.757,170.733,290.900,254.264,242.986,391.368,313.657,330.162,165.071,666.987,276.590,323.740,271.450,369.091
NUP88,168.856,163.335,104.167,133.345,145.329,162.119,145.483,99.271,156.489,131.397,118.424,118.683,184.650,134.335,191.422,112.071,255.076,175.797,109.007,136.067,169.948
NUP93,352.656,310.781,206.420,299.827,363.213,406.622,474.150,234.643,239.583,398.045,328.329,616.736,467.832,259.450,302.575,332.643,585.220,310.160,313.800,347.383,469.091
NUP98,141.252,147.431,94.313,139.882,126.164,203.130,151.706,81.290,177.200,101.664,140.631,114.398,170.618,138.129,143.534,122.129,172.740,131.770,194.307,105.533,172.079
NUPL1,138.131,66.855,34.900,84.552,90.083,124.031,125.729,31.154,167.738,66.300,145.446,77.643,63.291,94.456,85.534,71.050,161.333,92.352,152.945,64.892,122.450
NUPL2,137.911,121.423,90.200,133.773,122.453,128.189,94.650,86.414,80.300,79.927,107.821,157.264,225.182,127.521,119.778,98.414,347.960,145.620,98.280,164.883,169.145
NUPR1,627.133,740.780,1415.860,450.677,426.660,547.944,160.950,813.571,337.117,577.400,404.957,425.943,415.295,911.411,534.892,174.786,2648.013,563.280,149.760,1189.367,611.945
NUS1,247.333,353.224,513.810,130.791,179.977,231.400,227.383,273.043,133.533,110.418,209.564,159.868,228.218,192.209,239.526,167.500,460.537,259.285,135.320,310.708,356.932
NUS1 /// NUS1P3,68.022,109.707,497.300,44.845,54.800,78.467,66.717,313.543,42.950,40.655,51.386,60.621,120.073,66.525,83.432,41.557,48.873,104.660,41.360,73.633,99.345
NUS1P3,18.567,21.911,183.980,16.505,20.093,23.678,16.683,77.314,12.933,16.382,16.236,17.414,27.209,21.039,26.096,15.171,18.347,31.430,16.080,24.233,32.136
NUSAP1,155.161,222.962,130.760,333.748,396.077,403.144,177.392,156.764,347.300,333.623,189.443,305.546,719.502,154.707,430.008,202.729,281.673,403.915,529.340,124.967,471.914
NUTF2,355.606,608.560,912.020,264.370,399.940,294.144,254.108,796.179,359.375,423.064,224.461,384.543,626.448,258.057,311.755,208.393,437.560,440.105,357.400,480.833,674.636
NVL,192.056,175.235,119.820,157.809,137.413,158.044,175.233,103.700,121.417,132.773,149.321,133.029,149.941,169.518,168.395,137.014,261.647,148.190,169.840,161.650,180.164
NXF1,803.811,423.771,342.680,1099.386,562.600,824.033,350.400,230.929,99.667,752.882,203.079,440.386,490.745,739.629,626.434,277.314,819.580,524.430,843.460,412.650,437.255
NXF2,27.467,19.366,24.140,23.027,42.793,23.611,27.400,28.900,22.900,27.145,24.986,22.600,26.414,23.904,24.454,25.400,16.380,24.070,35.440,22.500,22.109
NXF2 /// NXF2B,28.094,23.436,32.230,23.895,47.197,26.328,27.875,33.571,24.833,28.495,26.039,27.054,28.870,25.796,27.939,28.029,20.347,25.970,37.910,25.683,26.359
NXF3,16.672,17.022,15.180,16.800,18.357,16.889,16.658,15.536,19.717,20.768,18.779,20.750,19.777,16.693,17.553,18.386,13.083,19.625,26.570,15.408,15.841
NXF5,22.144,20.948,26.700,21.627,23.507,20.300,19.650,40.014,33.100,22.073,25.500,29.207,28.445,20.925,21.302,22.114,18.227,24.360,23.000,17.033,17.445
NXN,445.989,504.044,422.160,821.691,1478.307,880.678,409.217,283.057,568.150,398.118,230.121,427.057,191.323,563.107,588.514,307.286,590.880,770.650,44.260,681.400,859.736
NXNL1,65.511,57.889,41.100,57.232,59.513,52.000,63.833,42.129,48.583,65.309,74.307,75.143,58.218,59.904,70.404,95.029,18.980,61.670,87.560,58.300,54.927
NXNL2,10.500,10.700,10.160,10.727,11.020,11.100,9.817,11.529,10.817,11.100,10.836,10.014,10.795,11.039,11.298,10.700,9.613,11.190,12.180,11.683,10.927
NXPH1,9.733,8.981,8.340,8.409,8.760,9.067,9.500,8.329,8.917,9.291,8.879,9.271,9.668,8.829,9.148,8.714,9.533,8.980,9.820,11.033,10.027
NXPH2,16.326,14.055,14.140,16.567,18.460,15.404,16.239,14.471,18.483,19.506,16.926,20.379,19.048,15.782,15.901,16.548,11.642,20.493,19.407,13.544,13.821
NXPH3,98.689,77.966,35.890,95.205,93.947,77.644,80.758,30.329,78.783,86.900,98.086,112.850,94.630,104.100,100.164,111.964,25.567,94.145,95.680,114.933,71.850
NXPH4,53.011,49.859,118.480,48.923,69.153,54.100,49.300,61.314,50.417,97.682,52.943,57.286,57.141,55.157,62.884,61.271,35.793,75.810,53.500,45.500,41.673
NXT1,434.700,428.790,152.960,245.200,323.107,425.778,206.450,108.271,530.967,242.127,285.143,301.614,459.441,276.900,356.986,217.900,246.107,333.750,327.160,356.250,454.282
NXT2,156.722,251.441,116.640,177.809,212.933,179.961,250.125,69.586,304.608,291.050,258.354,155.832,252.882,238.955,286.063,184.286,269.103,269.350,202.230,248.892,251.314
NYNRIN,90.144,128.058,182.540,93.809,194.627,103.700,77.767,148.900,42.450,241.309,42.657,70.257,42.445,122.593,83.707,73.843,222.167,101.350,37.660,120.250,67.555
NYX,43.339,37.940,80.760,33.164,33.693,43.172,48.475,89.100,72.417,50.891,54.489,51.193,55.486,38.641,45.507,45.993,30.247,38.765,53.100,39.775,37.664
OAF,151.822,168.075,103.800,131.207,117.913,187.317,102.092,127.393,103.383,133.905,117.493,201.214,151.305,145.007,124.863,143.614,90.580,126.170,116.460,154.100,124.364
OAS1,165.256,115.892,128.520,221.086,171.240,194.994,941.692,1263.179,438.233,57.268,305.886,161.196,325.093,80.877,405.696,232.307,353.260,395.820,495.760,114.533,598.705
OAS2,64.378,42.105,57.207,75.327,65.411,81.430,465.511,1111.881,127.183,29.800,148.840,73.712,193.685,31.050,157.777,170.619,165.880,144.700,207.400,36.478,162.845
OAS3,175.411,115.756,75.300,163.391,101.200,179.217,397.100,964.743,116.650,67.314,109.129,85.861,190.318,64.375,226.354,100.950,336.370,198.965,264.840,62.292,263.377
OASL,87.544,62.497,37.260,98.266,154.763,115.389,347.225,447.286,179.042,59.836,102.925,85.504,269.489,40.888,296.690,87.057,165.347,323.945,619.020,42.892,281.205
OAT,2073.789,2186.190,1317.380,1718.673,1522.467,2335.278,1390.350,532.214,1085.400,2126.382,1564.743,1608.114,1280.923,2358.307,2387.857,1228.000,1435.447,1576.160,555.260,2688.650,2384.309
OAZ1,4788.644,5053.849,2110.620,4784.016,4693.793,5642.500,3699.717,1701.971,2852.600,4368.236,3205.586,4706.532,6109.627,4631.223,5005.074,2468.821,2765.980,5016.630,7105.770,5292.125,6043.541
OAZ2,392.289,502.718,276.190,429.325,496.657,462.350,264.008,213.021,559.983,379.741,497.375,426.739,594.493,421.407,411.280,328.229,702.360,389.435,434.680,502.933,509.364
OAZ3,31.989,32.127,53.270,26.339,27.150,35.906,37.242,45.971,38.883,26.836,30.132,38.243,32.198,26.111,34.970,28.350,78.300,35.525,26.820,29.892,39.023
OBFC1,111.622,146.898,91.760,118.811,109.450,135.639,78.717,86.036,126.267,86.136,96.757,94.021,150.073,102.827,141.915,72.036,237.603,168.200,113.620,162.867,175.118
OBFC2A,192.652,162.891,151.707,137.417,70.571,237.826,1344.550,421.281,346.467,44.470,763.502,101.731,240.150,53.985,124.058,484.971,482.160,142.290,228.427,85.817,362.436
OBFC2B,118.989,125.462,60.820,112.255,140.353,160.089,73.167,69.314,64.467,96.609,86.507,137.771,192.968,99.750,130.900,83.471,97.787,173.600,150.800,125.250,117.036
OBP2A,43.896,41.810,68.413,42.512,38.524,39.304,31.878,41.014,33.883,48.394,36.571,39.636,40.685,40.835,44.938,44.376,25.333,40.617,47.373,50.028,40.864
OBP2A /// OBP2B,23.061,21.871,63.090,18.982,17.307,20.072,19.217,24.264,23.433,19.073,18.589,20.561,21.500,21.275,23.172,17.721,23.670,18.965,23.750,22.900,19.809
OBP2B,33.333,30.222,84.500,42.377,33.087,30.678,27.650,46.157,35.083,38.455,34.686,39.779,35.277,39.136,42.085,47.714,24.607,37.120,45.820,34.833,31.118
OBSCN,44.819,39.324,65.227,55.167,45.124,50.089,38.850,69.062,40.739,56.964,39.507,46.595,60.324,41.290,45.308,43.781,26.898,43.370,56.300,41.422,40.815
OBSL1,54.510,63.882,107.734,104.743,88.438,73.060,61.200,90.004,42.712,91.801,39.561,97.464,36.134,79.565,59.753,55.616,63.446,64.026,29.317,86.838,65.645
OCA2,82.789,150.945,85.080,174.673,129.813,105.689,76.650,54.371,69.217,293.164,94.614,473.100,66.064,154.550,115.820,146.114,89.047,112.790,51.540,92.950,51.045
OCEL1,110.256,134.416,89.600,95.332,75.080,102.311,96.317,72.400,199.950,87.091,145.007,105.850,127.532,94.989,105.848,116.043,85.980,83.740,167.700,148.667,108.073
OCIAD1,1116.904,685.881,899.636,1019.394,714.673,815.784,678.643,1332.120,478.203,712.373,425.424,674.199,676.800,933.765,844.945,337.517,495.985,581.920,988.992,735.637,664.878
OCIAD2,393.567,441.204,339.040,371.755,631.573,520.022,329.683,284.729,327.533,259.455,245.307,285.521,873.550,360.104,454.810,203.771,620.253,701.460,413.160,466.667,638.064
OCLM,23.878,23.126,34.040,22.659,21.273,20.533,20.250,47.900,26.667,26.664,25.029,24.086,25.386,21.800,21.818,22.086,14.053,23.390,23.700,21.167,19.900
OCLN,77.228,126.307,206.815,90.734,87.867,65.494,119.100,107.329,33.408,138.680,46.602,46.650,31.835,136.549,141.385,54.629,120.002,120.032,27.490,121.733,91.482
OCM2,16.211,16.973,26.700,15.868,16.287,16.122,16.400,25.586,20.150,18.655,18.007,17.314,16.864,16.271,17.730,17.014,18.347,16.190,20.520,13.867,13.964
OCR1,13.533,12.376,12.620,12.741,12.307,12.244,12.283,15.714,13.167,12.173,12.979,12.564,13.332,12.554,13.146,12.486,10.993,12.760,13.600,12.167,11.691
OCRL,104.333,110.534,102.430,120.909,118.930,117.578,124.542,70.971,69.008,114.686,100.286,136.296,61.439,143.259,102.816,98.071,85.607,119.225,59.700,128.050,112.768
ODAM,12.989,14.212,14.340,15.600,16.080,12.722,15.000,16.214,21.950,17.091,17.143,18.893,15.991,13.975,14.174,15.743,13.587,16.180,15.160,13.450,13.764
ODC1,970.033,682.480,520.880,538.709,743.527,1710.922,1372.817,389.386,427.817,420.182,964.193,701.914,1217.132,508.146,627.174,971.514,368.547,1302.390,595.140,662.417,1202.227
ODF1,30.344,29.303,20.960,37.177,44.833,30.322,35.667,22.086,37.083,42.264,42.450,54.529,38.245,36.168,39.136,48.200,14.893,46.640,53.460,29.450,27.282
ODF2,61.444,69.047,82.570,112.127,92.093,91.889,57.283,82.779,50.408,83.286,43.911,75.593,112.093,66.675,60.365,51.757,107.107,75.175,71.990,74.825,103.495
ODF2L,24.256,19.983,27.545,27.708,28.123,21.819,18.221,38.243,17.971,16.502,18.412,20.507,19.761,21.523,22.692,16.261,76.783,29.117,18.270,31.404,39.520
ODF3,50.406,41.954,70.410,45.680,62.860,40.550,45.150,91.150,58.758,61.823,58.800,71.668,55.345,50.236,54.273,61.543,22.360,58.435,62.800,44.008,42.182
ODF3B,71.183,65.058,67.105,74.545,51.657,71.383,73.379,81.854,79.287,54.316,61.363,57.595,76.585,48.613,85.076,59.968,128.568,67.910,235.370,48.179,63.993
ODF3L1,16.333,14.879,13.900,15.500,16.773,14.378,13.667,13.114,13.567,19.718,13.586,16.086,16.550,19.043,16.020,14.629,13.580,16.070,20.140,17.450,15.182
ODF3L2,63.644,47.661,25.820,57.209,54.467,53.311,46.617,26.614,61.300,73.755,57.621,63.529,67.250,49.618,52.940,54.571,21.627,60.230,59.620,47.100,50.455
ODF4,28.678,28.201,17.340,35.786,41.713,25.689,28.925,17.936,38.033,42.082,42.493,51.043,37.920,31.904,29.520,47.850,18.853,43.515,35.180,26.467,27.155
ODZ1,17.156,17.894,21.450,24.191,12.860,13.306,13.617,31.493,16.892,23.268,21.271,19.071,15.609,27.239,15.590,14.736,45.997,14.210,15.520,28.517,15.373
ODZ2,251.944,367.724,508.900,325.405,1444.573,520.878,338.517,204.943,287.067,125.336,142.343,75.921,56.532,204.054,261.537,112.471,172.140,1024.270,14.200,425.917,806.745
ODZ3,25.085,30.249,50.080,18.832,24.831,24.456,18.417,41.943,23.472,20.342,21.419,23.862,23.768,21.586,26.364,22.090,23.307,23.523,22.740,26.817,24.606
ODZ4,90.933,149.880,122.280,92.200,100.280,87.333,128.717,58.886,106.367,122.045,57.986,81.721,57.177,102.989,77.535,89.729,221.933,140.090,27.560,158.483,84.909
OFCC1,16.118,15.586,13.887,17.025,17.985,15.419,16.364,15.004,18.726,20.723,20.114,20.508,17.975,16.397,16.046,19.831,11.176,18.088,18.249,16.195,15.389
OFD1,300.428,180.393,207.320,307.866,169.363,148.628,247.983,199.900,378.875,264.736,257.700,183.425,240.870,248.827,217.832,154.114,344.633,190.715,353.580,259.533,192.273
OGDH,153.433,134.864,124.747,94.302,105.227,147.496,49.800,107.048,54.433,156.391,49.583,90.648,133.811,126.412,125.642,49.448,63.658,124.453,182.987,86.317,80.461
OGDHL,30.378,30.732,59.480,27.445,47.720,32.589,31.150,86.786,49.083,32.955,38.443,46.443,53.259,28.050,34.641,27.629,21.833,34.690,36.920,23.133,23.745
OGFOD1,175.433,182.344,109.468,150.795,134.192,184.147,103.450,137.063,224.680,157.016,133.051,135.907,173.825,145.851,176.092,95.314,243.227,149.048,139.072,140.877,177.580
OGFOD2,77.993,95.017,63.400,158.805,104.362,108.767,69.467,65.710,95.289,143.021,75.331,102.971,135.442,104.064,109.781,71.738,57.602,115.913,148.207,97.339,101.027
OGFR,145.675,127.313,91.175,133.149,125.220,139.475,110.387,106.857,123.400,150.441,119.577,125.527,245.787,113.385,139.629,130.107,65.258,129.215,330.430,119.654,129.380
OGFRL1,324.548,441.268,366.807,513.880,717.833,269.141,336.956,213.724,288.167,433.509,403.198,182.779,245.517,415.838,387.919,305.971,366.129,302.513,242.827,635.333,418.112
OGG1,66.674,56.811,45.233,65.588,41.776,53.411,45.994,48.729,44.894,53.158,36.986,45.445,59.627,54.363,48.155,41.052,79.753,36.053,64.480,60.928,55.003
OGN,55.628,183.846,99.670,26.355,11.810,17.733,34.383,50.350,23.617,10.564,52.754,114.136,14.986,165.843,65.075,66.186,68.337,18.680,11.070,563.575,57.800
OGT,493.771,335.355,491.556,709.174,289.819,381.627,358.657,840.474,280.793,523.795,380.316,359.193,426.315,481.116,294.511,288.629,849.489,260.160,660.248,304.087,292.602
OIP5,28.656,85.314,22.660,82.450,73.453,90.989,32.983,21.386,26.050,72.973,26.886,54.679,198.305,37.418,76.227,30.986,38.827,115.360,48.700,44.600,141.755
