CD19B	CD56NK	CD4MemoryT	CD14
V256	0.18196	0.24586	0.41925	0.15294
V257	0.35234	0.15763	0.22597	0.26405
V258	0.18154	0.28978	0.34818	0.1805
V259	0.07768	0.30854	0.49793	0.11586
V260	0.04865	0.30149	0.56497	0.0849
V261	0.49843	0.08858	0.20587	0.20712
V262	0.14374	0.13125	0.06482	0.66018
V263	0.05469	0.83607	0.01301	0.09623
V264	0.18281	0.1074	0.36543	0.34435
V265	0.0992	0.08792	0.15604	0.65684
V266	0.52993	0.35954	0.03205	0.07848
V267	0.06082	0.23242	0.2524	0.45436
V268	0.33321	0.0926	0.16361	0.41057
V269	0.04822	0.51542	0.31549	0.12086
V270	0.52086	0.0796	0.24315	0.15639
V271	0.64419	0.11418	0.0702	0.17143
V272	0.08565	0.72604	0.02731	0.16099
V273	0.11622	0.10359	0.08215	0.69804
V274	0.56984	0.05171	0.19962	0.17882
V275	0.05361	0.08474	0.77198	0.08967
V276	0.40765	0.3527	0.03855	0.2011
V277	0.09116	0.25487	0.16504	0.48893
V278	0.09488	0.13246	0.26599	0.50667
V279	0.5518	0.11109	0.13765	0.19946
V280	0.09201	0.09216	0.07001	0.74582
V281	0.44349	0.09213	0.1627	0.30168
V282	0.09725	0.12515	0.64427	0.13333
V283	0.19877	0.53476	0.07567	0.19081
V284	0.06235	0.79279	0.06283	0.08204
V285	0.10716	0.07338	0.73796	0.08151
V286	0.22136	0.50926	0.11343	0.15595
V287	0.11427	0.76319	0.0272	0.09534
V288	0.06513	0.3058	0.3475	0.28158
V289	0.25235	0.25171	0.35042	0.14553
V290	0.6763	0.19448	0.04663	0.0826
V291	0.40716	0.11757	0.37984	0.09543
V292	0.77327	0.04853	0.04156	0.13664
V293	0.27262	0.07206	0.53606	0.11927
V294	0.12597	0.38033	0.03126	0.46244
V295	0.07831	0.23133	0.18747	0.50289
V296	0.18402	0.17046	0.49125	0.15426
V297	0.12992	0.08773	0.10717	0.67518
V298	0.27003	0.14909	0.48601	0.09487
V299	0.11575	0.30793	0.04993	0.52639
V300	0.07135	0.11034	0.22386	0.59445
V301	0.14535	0.1649	0.51434	0.17541
V302	0.53029	0.3504	0.02677	0.09253
V303	0.04203	0.54628	0.30579	0.10589
V304	0.10003	0.09182	0.59434	0.21381
V305	0.14693	0.20921	0.375	0.26886
V306	0.64883	0.13992	0.08432	0.12693
V307	0.05442	0.8289	0.027	0.08968
V308	0.21613	0.26505	0.25829	0.26053
V309	0.28452	0.33538	0.05513	0.32497
V310	0.11517	0.33706	0.15181	0.39596
V311	0.42384	0.46348	0.02813	0.08455
