B_cells	NK_cells	T_cells_CD4.	Monocytes
V621	0.42334	0.17103	0.17118	0.23445
V622	0.34527	0.25312	0.38286	0.01875
V623	0.02227	0.08431	0.16197	0.73145
V624	0.79929	0.17472	0	0.02599
V625	0.26152	0.50861	0.09684	0.13302
V626	0.95412	0.00405	0	0.04183
V627	0	0.02059	0.10019	0.87923
V628	0	0.24706	0.01522	0.73772
V629	0.11766	0.32652	0.2815	0.27432
V630	0.01637	0.37244	0.57179	0.03939
V631	0.01584	0.21838	0.11669	0.64909
V632	0.60103	0	0.11926	0.27971
V633	0	0.07387	0.81832	0.10781
V634	0.3858	0.28807	0.32613	0
V635	0.02197	0.78315	0	0.19488
V636	0.10749	0.14433	0.6294	0.11878
