mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V355	0.08029	0.12271	0.28959	0.47013	0.03727
V356	0.07711	0.21299	0.60576	0.06403	0.04011
V357	0.04647	0.17924	0.4286	0.08931	0.25638
V358	0.04166	0.06995	0.04712	0.79238	0.04889
V359	0.06135	0.12439	0.02719	0.74567	0.0414
V360	0.53933	0.12622	0.09937	0.20468	0.03039
V361	0.28455	0.43773	0.11426	0.06951	0.09394
V362	0.6241	0.10391	0.10418	0.07879	0.08902
V363	0.04704	0.08678	0.02677	0.23779	0.60162
V364	0.04851	0.27204	0.049	0.4605	0.16995
V365	0.02703	0.04289	0.02468	0.83988	0.06552
V366	0.1621	0.19246	0.46398	0.10466	0.07681
V367	0.18958	0.25612	0.20365	0.20957	0.14108
V368	0.56899	0.1637	0.1283	0.08506	0.05396
V369	0.04454	0.56744	0.24178	0.12743	0.01881
V370	0.03372	0.19298	0.1321	0.38425	0.25694
V371	0.06321	0.76024	0.09113	0.06596	0.01946
V372	0.49449	0.14997	0.14371	0.16788	0.04395
V373	0.10672	0.56482	0.1553	0.14718	0.02599
V374	0.08861	0.15282	0.3217	0.40721	0.02966
V375	0.22755	0.17583	0.46099	0.11307	0.02255
V376	0.02578	0.13711	0.35687	0.09205	0.38819
V377	0.08186	0.45647	0.21377	0.21994	0.02797
V378	0.11942	0.49692	0.19128	0.06626	0.12612
V379	0.04159	0.08796	0.12031	0.16915	0.58099
V380	0.0294	0.12109	0.16802	0.49195	0.18954
V381	0.14406	0.10658	0.02719	0.12291	0.59926
V382	0.35155	0.05854	0.02299	0.34196	0.22496
V383	0.04147	0.10049	0.24131	0.58201	0.03471
V384	0.23709	0.1201	0.16059	0.41389	0.06834
V385	0.09293	0.1436	0.02914	0.12329	0.61104
V386	0.51704	0.07745	0.02435	0.34508	0.03608
V387	0.2311	0.06697	0.02367	0.61986	0.05839
V388	0.05893	0.71057	0.07941	0.12509	0.02601
V389	0.117	0.66031	0.06114	0.09746	0.06408
V390	0.16162	0.05016	0.02284	0.65342	0.11196
V391	0.56356	0.18962	0.02332	0.14783	0.07567
V392	0.72635	0.11122	0.02935	0.09706	0.03602
V393	0.09599	0.09598	0.14807	0.5125	0.14747
V394	0.55766	0.08685	0.04335	0.21711	0.09503
V395	0.01721	0.12042	0.31859	0.50566	0.03812
V396	0.40659	0.16607	0.33978	0.05882	0.02874
V397	0.52714	0.18302	0.05508	0.17711	0.05765
V398	0.06804	0.07485	0.16222	0.60142	0.09347
V399	0.05465	0.07957	0.01855	0.33806	0.50917
V400	0.14428	0.47036	0.17295	0.19029	0.02212
V401	0.23933	0.1756	0.48268	0.08046	0.02194
V402	0.28307	0.16439	0.36317	0.11654	0.07283
V403	0.14415	0.12179	0.02009	0.22209	0.49188
V404	0.01632	0.17065	0.40185	0.35481	0.05638
V405	0.28755	0.26559	0.09092	0.25941	0.09654
V406	0.0263	0.2322	0.66809	0.04392	0.02949
V407	0.6759	0.11786	0.05296	0.12041	0.03288
V408	0.0441	0.34814	0.03833	0.30613	0.26331
V409	0.10663	0.06074	0.07499	0.64744	0.11019
V410	0.11193	0.21649	0.29256	0.11015	0.26887
V411	0.03323	0.07238	0.02046	0.15146	0.72247
V412	0.03606	0.19742	0.14116	0.12002	0.50533
V413	0.03507	0.26972	0.16038	0.37772	0.15711
V414	0.05359	0.11689	0.01958	0.49543	0.31451
V415	0.16014	0.06464	0.02548	0.12692	0.62281
V416	0.10763	0.13346	0.0425	0.22812	0.48829
V417	0.01933	0.19463	0.57939	0.14692	0.05972
V418	0.4468	0.36533	0.05186	0.08729	0.04872
V419	0.22158	0.08468	0.03932	0.2062	0.44822
V420	0.2065	0.08384	0.11431	0.13933	0.45602
V421	0.02543	0.09301	0.13744	0.14726	0.59686
V422	0.03186	0.06169	0.06194	0.69059	0.15392
V423	0.23203	0.24309	0.26075	0.22194	0.04219
V424	0.01708	0.15803	0.41771	0.07762	0.32956
V425	0.29308	0.35363	0.03064	0.09427	0.22837
V426	0.20464	0.19304	0.04368	0.46726	0.09138
