cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V447	0.82741	0.03298	0.11841	0.0212
V448	0.13363	0.0924	0.40918	0.36478
V449	0.78458	0.00475	0.18964	0.02103
V450	0.39913	0.5818	0.01885	0.00021
V451	0.99719	0	0	0.00281
V452	0.238	0.0143	0.19449	0.55321
V453	0.90899	0.02791	0.05106	0.01203
V454	0.00386	0.90964	0.07883	0.00767
V455	0.79112	0.00121	0.19426	0.01341
V456	0.55202	0.07168	0.33441	0.0419
V457	0.01305	0.05466	0.05231	0.87997
V458	0.66003	0.18024	0.01018	0.14955
V459	0.08779	0.73165	0.13973	0.04083
V460	0.98719	0	0.01098	0.00183
V461	0.37292	0.04501	0.03421	0.54785
V462	0.72552	0.16778	0.00095	0.10574
V463	0.52448	0.29043	0.15188	0.03322
V464	0.83429	0.06349	0.00694	0.09528
V465	0.67283	0.25879	0.03007	0.03832
V466	0.80698	0.12778	0.00674	0.05851
V467	0.55798	0.34914	0.08054	0.01234
V468	0.72933	0.21011	0.04623	0.01433
V469	0.10684	0.20557	0.47384	0.21375
V470	0.75334	0.0665	0.14628	0.03387
V471	0.67503	0.08649	0.0539	0.18458
V472	0.69106	0.21663	0.00076	0.09155
V473	0.28243	0.37351	0.33564	0.00842
V474	0.53964	0	0.17097	0.28939
V475	0.52886	0.28301	0.09688	0.09126
V476	0.61534	0.00629	0.09708	0.28129
V477	0.80133	0.01317	0.15344	0.03205
V478	0.4508	0.45308	0.01024	0.08589
V479	0.07007	0.05957	0.84025	0.03011
V480	0.3825	0.32218	0.08425	0.21107
V481	0.30432	0.00138	0.6896	0.0047
V482	0.86827	0.05409	0.07007	0.00756
V483	0.50666	0.11276	0.12822	0.25236
V484	0.17856	0.13021	0.08654	0.60469
V485	0.37959	0.55553	0.02029	0.04459
V486	0.5938	0.1813	0.13779	0.08711
V487	0.39024	0.0545	0.17988	0.37539
V488	0.00032	0.00086	0.96022	0.0386
V489	0.40058	0.0524	0.54247	0.00454
V490	0.63905	0.2114	0.07873	0.07081
V491	0.66982	0.27438	0.03739	0.01841
V492	0.11392	0.70981	0.17272	0.00355
V493	0.11373	0.00668	0.02046	0.85913
V494	0.41298	0.09508	0.45687	0.03507
V495	0.48837	0.37428	0.13008	0.00727
V496	0.55162	0.43305	0.00051	0.01483
V497	0.03291	0.00083	0.96342	0.00284
V498	0.70235	0.08024	0.06739	0.15002
V499	0.81243	0.10589	0.0801	0.00158
V500	0.26779	0.0725	0.64699	0.01271
V501	0.01211	0.00649	0.13813	0.84327
V502	0.78826	0.10872	0.0965	0.00652
V503	0.55392	0.07214	0.23355	0.14039
V504	0.51761	0.44563	0.01643	0.02033
V505	0.51799	0.14221	0.25585	0.08395
V506	0.27557	0.18763	0.47745	0.05935
V507	0.82088	0.04894	0.09562	0.03456
V508	0.90118	0.06001	0.02959	0.00922
V509	0.47947	0.0341	0.43688	0.04954
V510	0.47455	0.29855	0.22455	0.00236
V511	0.24385	0.46427	0.08957	0.20231
V512	0.6513	0.03835	0.11509	0.19525
V513	0.25642	0.48091	0.23837	0.0243
V514	0.10218	0.12818	0.01739	0.75225
V515	0.91035	0.02292	0.03993	0.02679
V516	0.9702	0.02843	0	0.00137
V517	0.22742	0.02804	0.44892	0.29562
V518	0.99913	0	0	0.00087
V519	0.12893	0.81293	0.01405	0.04409
V520	0.11872	0	0.75861	0.12267
V521	0.7657	0.00542	0.22241	0.00647
V522	0.04437	0.11731	0.73266	0.10567
V523	0.61003	0.08258	0.24315	0.06424
V524	0.04419	0.68612	0.25538	0.01431
V525	0.63908	0.16641	0.04117	0.15334
V526	0.85256	0.04013	0.06486	0.04245
V527	0.51573	0.00682	0.38216	0.09529
V528	0.33065	0.6501	0.00164	0.01761
V529	0.29668	0.06861	0.37192	0.26279
V530	0.0393	0.16777	0.75328	0.03965
V531	0.08199	0.76374	0.15398	0.00029
V532	0.54895	0.26209	0.04283	0.14613
