Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V170	0.03501	0.00175	0.03092	0.02001	0.0187	0.00308	0.01376	0	0.87676	0
V171	0.0101	0	0.28243	0.03308	0.01581	0.4054	0.06388	0.06185	0.12746	0
V172	0	0.05106	0.02519	0	0	0.31569	0.51713	0.02528	0.06565	0
V173	0.00289	0.03307	0.03839	0	0.04262	0.14651	0.42905	0.01274	0.03885	0.25588
V174	0.00309	0.05453	0.29094	0.36878	0.17062	0.02292	0.01904	0.02076	0	0.04932
V175	0.87916	0	0.09945	0	0	0.00352	0.00681	0.01106	0	0
V176	0.16104	0	0.01081	0	0	0.70574	0.06002	0	0.05866	0.00373
V177	0.7438	0	0.02045	0.07482	0.02667	0	0	0.023	0	0.11126
V178	0.17577	0	0.02896	0.01229	0.06135	0.62689	0.05636	0	0.00245	0.03593
V179	0.14507	0	0.05264	0	0.80229	0	0	0	0	0
V180	0.45389	0.10154	0.049	0.34361	0.02679	0.0092	0.01336	0.00261	0	0
V181	0.04511	0.11848	0.69137	0	0.06753	0.01892	0.05423	0	0.00436	0
V182	0.0139	0	0.04997	0.01182	0.34943	0.00152	0	0.55603	0.01733	0
V183	0.00256	0.14335	0.07445	0.59693	0.02787	0.03693	0.11224	0.00566	0	0
V184	0.16577	0	0.02942	0	0.0213	0.5923	0.04709	0.0354	0	0.10873
V185	0.61908	0	0.02157	0.17688	0	0	0	0.12869	0.05379	0
V186	0.88022	0.00553	0.01656	0.07019	0	0.00421	0.00754	0.01575	0	0
V187	0.78905	0	0.10407	0	0	0	0	0.01	0.0705	0.02639
V188	0.06788	0.06912	0.07109	0.0399	0.72239	0	0.00933	0.01958	0	0.00072
V189	0.90695	0	0.01623	0.03326	0	0.01665	0	0.01475	0	0.01216
V190	0.0205	0.00284	0.03464	0.01211	0.09442	0.08475	0.01733	0	0.73341	0
V191	0.00784	0.00255	0.13416	0.34372	0.42988	0.00742	0.04141	0.03303	0	0
V192	0	0	0.08383	0	0.42062	0	0	0.01634	0	0.47921
V193	0.08117	0.01747	0.2428	0.29043	0.12997	0.02565	0.103	0.09933	0.01018	0
V194	0	0	0.01611	0.00896	0	0.7539	0.18316	0.00745	0.03042	0
V195	0.02888	0.06051	0.02964	0	0.08016	0.27004	0.43268	0.07477	0.01737	0.00594
V196	0.78734	0.00384	0.02114	0.18116	0	0.00165	0.0011	0.00376	0	0
V197	0.02408	0.00684	0.04694	0.17938	0.01507	0	0.00678	0.51641	0.2045	0
