cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V579	0.01114	0.86968	0.10384	0.01534
V580	0.20354	0.02132	0.1703	0.60484
V581	0.09535	0.12421	0.00871	0.77173
V582	0.6171	0.16324	0.04401	0.17565
V583	0.00978	0.04702	0.70035	0.24285
V584	0.50538	0.15276	0.31607	0.0258
V585	0.01124	0.01808	0.57881	0.39187
V586	0.23707	0.0132	0.68747	0.06225
V587	0.26192	0.01521	0.70251	0.02036
V588	0.68443	0.05433	0.03491	0.22633
V589	0.0641	0.81647	0.07406	0.04537
V590	0.05241	0.73965	0.20351	0.00443
V591	0.0019	0.05792	0.30644	0.63374
V592	0.15608	0.03828	0.80512	0.00052
V593	0.6103	0.00578	0.22195	0.16197
V594	0.33227	0.27753	0.35768	0.03251
V595	0.03809	0.05795	0.04267	0.86129
