Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V436	0.06161	0.60178	0.09011	0.03519	0.2113
V437	0.17787	0.02183	0.01846	0.13134	0.65049
V438	0.14334	0.3463	0.21608	0.21985	0.07442
V439	0.66793	0.02979	0.04106	0.24458	0.01664
V440	0.03412	0.34435	0.56472	0.00434	0.05247
V441	0.04178	0.54549	0.39	0.01692	0.00581
V442	0.05971	0.94029	0	0	0
V443	0.95917	0.02981	0	0.01102	0
V444	0.1608	0.50872	0.01698	0.26745	0.04605
V445	0.0717	0.49594	0.03059	0.37147	0.03031
V446	0.12303	0.0358	0.12063	0.50313	0.2174
V447	0.068	0	0.00718	0.38507	0.53975
V448	0.14595	0	0.00967	0.03257	0.81181
V449	0.00094	0	0.99906	0	0
V450	0.20597	0.08989	0.2583	0.09616	0.34968
V451	0.28592	0.25539	0.05315	0.27097	0.13457
V452	0.0127	0	0.21121	0.68872	0.08737
V453	0.01676	0.00372	0	0.39323	0.58629
V454	0.01078	0	0.69394	0.01643	0.27885
V455	0.0627	0.21955	0.27561	0.0332	0.40894
V456	0.93661	0.03599	0	0	0.0274
V457	0.67722	0.23823	0.01903	0.02762	0.03789
V458	0.03462	0.36188	0.52332	0.03606	0.04411
V459	0.14478	0.07248	0.05637	0.41641	0.30997
V460	0.69811	0.04176	0.21567	0.02867	0.01579
V461	0.18216	0.31144	0.23888	0.00477	0.26275
V462	0.05222	0.09074	0.00645	0.43356	0.41703
V463	0.25233	0.08485	0.00649	0.62697	0.02937
V464	0.17084	0.16649	0.66267	0	0
V465	0.03887	0.08931	0.00279	0.04221	0.82682
V466	0.01964	0	0	0.10218	0.87818
V467	0.06204	0.31109	0.01453	0.47791	0.13444
V468	0.55221	0.3314	0.09558	0	0.0208
V469	0.02041	0.35606	0.04839	0.21808	0.35706
V470	0.8604	0.08254	0.01297	0.04365	0.00045
V471	0.37959	0.34265	0.01123	0.10081	0.16572
V472	0.00916	0.02006	0.03145	0.03875	0.90059
V473	0.0343	0.22377	0.27358	0.25244	0.2159
V474	0.31935	0.18664	0.0594	0.3755	0.05911
V475	0.16669	0	0.62493	0.01379	0.1946
V476	0.17942	0.04018	0.1241	0.55763	0.09866
V477	0.05118	0.94851	0	0	0.00031
V478	0.15315	0	0	0.02065	0.8262
V479	0.85977	0.08145	0.02195	0.03682	2e-05
V480	0.13713	0.70527	0.03883	0.08164	0.03713
V481	0.24232	0.41581	0.051	0.13358	0.1573
V482	0.11118	0.70093	0.17571	0	0.01217
V483	0.30113	0.57508	0	0.06996	0.05383
V484	0.22115	0.55738	0.11235	0.09245	0.01667
V485	0.68246	0.10243	0.11875	0.07718	0.01917
V486	0.06455	0.0584	0.28855	0.00692	0.58158
V487	0.15054	0.12881	0.47092	0.24103	0.00869
V488	0.41626	0.11214	0	0.26994	0.20166
V489	0.01747	0.20483	0.71231	0.05044	0.01495
V490	0.01093	0	0.81898	0.16209	0.008
V491	0.03774	0.47461	0.03398	0.07695	0.37671
V492	0.03495	0.18374	0.03318	0.68532	0.06282
V493	0.01189	0	0.00473	0.92647	0.05692
V494	0.36776	0.00721	0.01347	0.49197	0.11959
V495	0.33484	0.25078	0.22736	0.1216	0.06542
V496	0.11977	0.02478	0.04368	0.01957	0.79221
V497	0.09388	0.02299	0.14459	0.08439	0.65415
V498	0.07538	0.88966	0.00377	0.00357	0.02762
V499	0.04302	0.21271	0.26079	0.04921	0.43427
V500	0.11382	0.53944	0.10754	0.16667	0.07253
V501	0.06632	0.31658	0	0.01943	0.59767
V502	0.12979	0.8327	0.01975	0.01776	0
V503	0.44196	0.03789	0.22197	0.09928	0.19889
V504	0.4449	0.22051	0	0	0.33459
V505	0.61708	0.02832	0.00889	0.0544	0.29131
V506	0.03131	0.51829	0.0503	0.01363	0.38647
V507	0.88227	0.00643	0.0241	0.05796	0.02924
V508	0.03404	0.64153	0.21225	0.02665	0.08553
V509	0.05835	0.49352	0.13988	0.14754	0.16071
V510	0.40419	0.54353	0.02658	0.02139	0.00431
V511	0.0725	0.30807	0.525	0.0216	0.07283
V512	0.14676	0.47284	0.17078	0.02957	0.18005
V513	0.16491	0.7148	0.0571	0.02868	0.03451
V514	0.00792	0	0.21369	0.04524	0.73315
V515	0.0856	0.17094	0	0.71666	0.02679
V516	0.16971	0.42813	0.1123	0.26706	0.0228
V517	0.01711	0.03875	0.06583	0.83149	0.04682
V518	0.42714	0.03166	0.37087	0.1389	0.03143
V519	0.82962	0.07711	0	0.09048	0.00279
V520	0.07495	0.88417	0	0.03988	0.001
V521	0.24285	0	0.17336	0.56192	0.02186
V522	0.05558	0.18553	0.60997	0.10155	0.04737
V523	0.15926	0.02531	0.79243	0.02254	0.00046
V524	0.33189	0.01871	0.59303	0	0.05636
V525	0.01561	0.18679	0.01847	0.03221	0.74692
V526	0.04978	0.00201	0.9045	0.00952	0.03419
V527	0.08929	0.48129	0.40416	0.00293	0.02233
