,"CD56NK","CD4MemoryT","CD19B","CD14"
"NUDC",30.5696984153,38.644703726,39.9197808067,30.8857229764
"NUDCD1",2.5417678804,2.9165157576,3.1566556741,0.512399213
"NUDCD2",20.7886376268,23.9561254149,19.9203551275,8.1005414648
"NUDCD3",9.2362708529,16.0692323576,15.9020697019,7.9674963013
"NUDT1",18.0004275228,20.5288065415,23.0203788622,30.4535629571
"NUDT11",1.3941679356,0.2650777673,0.0128757653,0.0297460318
"NUDT12",0.1922271361,0.1117873012,0.3543177464,0.0297460318
"NUDT13",0.318005422,0.5835139049,1.0331619491,0.2674945473
"NUDT14",6.9077762141,8.3196859804,6.0119936603,24.9652316052
"NUDT15",2.4473340363,3.1388163373,3.044841496,3.057195663
"NUDT16",6.1182332712,7.2278584608,5.4312736046,42.721975539
"NUDT16L1",19.2787118167,28.9627359777,24.9098185281,17.9652488692
"NUDT17",0.9186392287,0.5469419128,1.2994953074,0.2674945473
"NUDT18",4.4119807459,4.6706043117,4.6136613867,9.0590293023
"NUDT19",0.522976005,0.7393326198,0.4852019726,1.9562279821
"NUDT2",9.843100132,14.2837453106,10.8547957289,12.0915293396
"NUDT21",13.0940362307,16.780368681,13.8611617704,10.0743437465
"NUDT22",17.8281854042,18.7046613469,21.8002557143,35.4859863758
"NUDT3",10.3329742225,9.8932747966,13.5545921347,16.3422858608
"NUDT4",1.8487296916,2.2983123579,3.044841496,1.2233866754
"NUDT5",19.7323174585,22.854295818,15.9824743931,20.8230055973
"NUDT6",0.7310061726,0.7393326198,0.2684828126,0.7664027916
"NUDT7",1.9359458814,3.4850588947,1.8535322143,0.2674945473
"NUDT8",5.1839366645,3.4850588947,7.7226200797,3.2682234953
"NUDT9",6.2742553213,6.8626760404,7.0179398421,3.4656125287
"NUF2",1.2080491243,0.6228798673,0.3121398583,0.0297460318
"NUFIP1",3.4207273682,2.6392768302,3.6493629016,1.0021762946
"NUFIP2",4.6803840632,1.9483405288,3.9983833781,3.6471866545
"NUGGC",0.2195895739,0.1944237269,0.4852019726,0.0297460318
"NUMA1",5.8863755103,9.6050493248,8.3679154469,15.5544076156
"NUMBL",0.4931824893,0.3069942684,0.5281290824,0.512399213
"NUP107",8.4616241065,5.772444387,9.5522820952,0.7664027916
"NUP133",1.6940919667,1.0977002105,1.4170694417,1.0021762946
"NUP153",3.6384589172,2.6861538579,2.9461607594,2.4100110615
"NUP155",1.1290457244,0.9412413693,1.2545519757,1.4643027514
"NUP160",6.6207892723,9.3355837722,13.2115580313,0.7664027916
"NUP188",1.320927679,3.3609910537,1.7611798506,2.84902521
"NUP205",0.9941783738,1.5576715819,1.0757974311,1.2233866754
"NUP210",8.4895523827,14.0927956267,11.8188553393,13.5289744304
"NUP210L",0.0056887188,0.0650554445,0.10092999,0.0297460318
"NUP214",4.001667523,4.4365739735,5.5705966534,70.8665427493
"NUP35",1.5297304789,2.1255684255,2.1726665434,0.7664027916
"NUP37",5.6099795293,3.7637673942,4.5297739544,1.7145058742
"NUP43",0.8416631733,0.7791415048,0.9461727468,0.512399213
"NUP50",4.1273595902,5.3774174983,2.8103124906,3.9930146778
"NUP54",7.267406731,5.6562020363,5.2762130812,0.512399213
"NUP62",6.7766319204,7.8668394235,6.316214726,16.0855329928
"NUP62CL",0.0895300889,0.3915903761,0.4369143989,0.0297460318
"NUP85",3.9440186568,3.8694283729,4.795457192,6.4750050696
"NUP88",5.8608722147,5.201689145,15.7477808045,1.7145058742
"NUP93",5.0712841759,5.0235356257,4.908759967,10.0743437465
"NUP98",3.2439481524,3.8015607179,4.0508862635,4.1925555256
"NUPL2",14.3596035503,10.666415572,13.6120258962,5.1316771898
"NUS1",4.5208766188,5.201689145,3.7711234082,1.4643027514
"NUSAP1",0.4650687843,0.4293311223,0.811298723,0.2674945473
"NUTF2",19.6419506447,25.4975657756,25.0661526094,16.760733592
"NUTM2A",0.0056887188,0.0650554445,0.0128757653,0.0297460318
"NUTM2A-AS1",8.4127247351,7.6384607849,7.457822694,9.0590293023
"NUTM2D",0.0056887188,0.0650554445,0.0128757653,0.0297460318
"NVL",3.5270223771,2.9165157576,4.2586260159,2.84902521
"NXF1",8.4399713769,11.0916488609,10.4369402231,29.7950016396
"NXPE3",2.7940476988,6.1390393444,3.600594161,2.84902521
"NXPH4",0.0056887188,0.0650554445,4.6136613867,0.0297460318
"NXT1",18.5648627134,27.5083839387,28.6480980794,36.6566904531
"NXT2",6.1182332712,2.6392768302,3.6493629016,0.2674945473
"OAF",0.6507357371,0.3490046511,0.4852019726,10.0743437465
"OARD1",16.4784207516,13.6733052884,15.5403836475,7.3194559235
"OAS1",5.3172382577,5.829371032,14.4359903218,15.4109128689
"OAS2",4.4398780188,4.5751916174,3.1942326043,5.3107217745
"OAS3",0.522976005,2.1255684255,0.7263611046,2.84902521
"OASL",1.641151201,2.4594208389,0.10092999,3.2682234953
"OAT",8.7860734606,6.4790498408,4.8699877342,4.9398923819
"OAZ1",183.4462251766,219.8488005381,284.3061747801,522.864673854
"OAZ2",12.4441618748,12.1040645323,16.760733592,33.7680349625
"OAZ3",0.3892810327,0.0650554445,0.2684828126,2.4100110615
"OBSCN",0.2195895739,2.0396250404,0.6126339627,0.2674945473
"OBSL1",0.0895300889,0.0650554445,0.0128757653,0.512399213
"OCEL1",12.5616970496,11.5426289855,12.1083646054,18.1071837105
"OCIAD1",38.2919634208,36.0965669707,37.6108329328,13.6636878453
"OCIAD2",32.9161714314,62.6403167205,41.6721941448,0.7664027916
"OCLN",0.0497341948,0.007570068,0.0128757653,0.0297460318
"OCM",0.1271716162,1.1338329043,0.2193784061,0.2674945473
"OCRL",0.0056887188,0.1532656946,0.4369143989,0.2674945473
"OCSTAMP",0.0056887188,0.007570068,0.10092999,0.0297460318
"ODC1",7.9571385119,12.2801284649,35.323647304,6.1525070184
"ODF2",5.6618791347,5.500690588,4.7275794738,2.1876592491
"ODF2L",20.1269878827,27.30659263,18.5862618275,2.1876592491
"ODF3B",1.2080491243,4.1746243053,7.8788171618,61.8996739417
"OFD1",25.3385645378,18.1937159573,34.035405148,3.8185820692
"OGDH",4.3869472602,8.4103530955,2.9989109281,10.0743437465
"OGFOD1",3.1275548577,3.8694283729,3.0929910657,1.7145058742
"OGFOD2",4.0210946892,4.7125622517,5.2762130812,7.1470868527
"OGFOD3",7.8056356476,8.3196859804,9.1933783631,13.6636878453
"OGFR",11.3250318312,11.8834880702,10.518091848,24.0350321123
"OGFRL1",2.9995133738,1.4392126722,3.6493629016,9.0590293023
"OGG1",8.9884826461,8.2662257345,8.3679154469,5.9808616081
"OGT",7.5494019963,7.8668394235,5.2314269108,7.4943371203
"OIP5",0.1922271361,0.230972452,0.2193784061,0.0297460318
"OLA1",19.2273085563,18.6814024338,18.800090403,6.4750050696
"OLFM1",0.0056887188,0.007570068,0.0128757653,8.1005414648
"OLFM2",2.2446835674,5.7135084792,0.0128757653,0.0297460318
"OLFML2B",0.0056887188,0.007570068,0.0128757653,0.0297460318
"OLIG1",0.0056887188,0.007570068,0.0128757653,7.8104368584
"OMA1",3.661182559,3.2065883808,4.8343641123,0.7664027916
"OPA1",3.6384589172,2.0899344075,4.3453837379,1.0021762946
"OPA3",1.7497098757,1.6780080444,2.1726665434,2.6294725218
"OPHN1",0.2943321064,0.007570068,0.0128757653,0.512399213
"OPLAH",0.0497341948,0.007570068,0.10092999,2.4100110615
"OPN3",3.661182559,2.2011080912,15.4330349212,4.7453791928
"OPRL1",0.1922271361,0.5469419128,0.8544990513,2.84902521
"OPTN",24.6273013087,28.5387040525,4.5727796276,0.7664027916
"OR13A1",0.0056887188,0.0650554445,0.10092999,0.0297460318
"OR2T10",0.0056887188,0.007570068,0.10092999,0.0297460318
"OR52N4",0.0056887188,0.007570068,0.10092999,0.0297460318
"OR56B1",0.0056887188,0.007570068,0.10092999,0.0297460318
"ORAI1",22.0262920448,28.6632368169,14.1218880529,14.0063933693
"ORAI2",10.9729548565,6.2653115829,31.2845069621,10.3461953665
"ORAI3",9.540284359,5.3774174983,14.9944711715,20.035298104
"ORAOV1",3.9440186568,6.8053601232,6.8331177123,4.1925555256
"ORC1",0.1619583249,0.1117873012,0.0128757653,0.0297460318
"ORC2",3.4588685572,1.9926143711,2.7662405632,1.4643027514
"ORC3",2.3457289848,1.9483405288,2.6046066827,1.4643027514
"ORC4",8.4616241065,6.9837017909,8.9219308128,1.4643027514
"ORC5",3.3663238768,2.5908129104,2.7662405632,1.0021762946
"ORC6",0.8168919503,0.855785049,2.2112783559,0.512399213
"ORM2",0.0056887188,0.007570068,0.10092999,0.0297460318
"ORMDL1",25.8669943695,29.4519438421,33.7846317708,8.7510808171
"ORMDL2",21.021390437,17.0060470104,13.279213749,14.9682406192
"ORMDL3",11.1087188338,17.6874555452,11.4748957067,3.4656125287
"OS9",20.725858977,20.1405638436,22.3791631331,40.0732842391
"OSBP",1.5932743542,1.7432425571,1.9841231367,2.6294725218
"OSBP2",0.0497341948,0.0650554445,0.0128757653,0.0297460318
"OSBPL10",0.1271716162,0.007570068,10.3856256493,0.512399213
"OSBPL11",3.3935660181,2.6861538579,6.9339844134,8.4185887861
"OSBPL1A",0.0895300889,0.9412413693,0.5281290824,3.057195663
"OSBPL2",5.297492843,3.0177068077,3.7372287401,2.84902521
"OSBPL3",2.135588157,2.2685917977,1.1225610873,0.512399213
"OSBPL5",11.0100170572,0.2650777673,0.0128757653,1.9562279821
