Symbol	A	B	C	D	E	F	G	H	I	J	K	L
DCK	171.841934	178.663605	205.108337	199.762711	186.996765	159.398956	132.909058	137.064041	130.960266	201.060226	189.490112	201.137939
DCI	97.113022	93.164352	93.122368	87.783058	78.612335	81.319046	98.759644	103.208824	97.169479	85.773155	79.733704	86.266281
DCD	23.247368	32.727646	18.712149	13.581711	18.978142	23.477654	20.27565	34.676228	31.232695	23.544651	40.411148	18.672523
THRB	8.011508	12.598789	10.395555	15.271442	15.373903	13.343423	17.824413	13.607297	14.192125	9.981119	12.410302	12.89588
DCC	10.351053	16.296028	16.16514	16.489431	16.81002	13.443563	10.507641	24.013165	15.494147	12.767112	11.690761	8.758347
THRA	47.035	43.065887	64.114761	62.122116	59.882061	53.554653	52.124519	33.758976	40.904774	60.288948	60.322659	52.891937
C20orf179	11.366591	8.27268	8.749053	7.079247	13.460914	15.029078	10.443932	11.171431	10.71727	19.195436	11.136844	12.312949
TAF4B	18.024162	10.13383	28.830082	13.962626	23.536917	15.888083	12.6312	17.828426	20.63765	14.111412	19.812262	17.307547
DCX	30.899014	20.736998	31.902029	24.98012	29.716911	24.72728	39.545341	27.455307	36.080929	40.60759	31.111416	24.994116
C20orf173	11.157069	14.114265	12.895288	12.549786	9.806664	17.298681	18.864981	18.084549	18.68697	19.373585	8.497149	14.694571
LOC376475	21.405523	21.641602	14.633803	16.022018	22.245174	18.190145	14.952898	14.456107	23.784985	20.631165	20.344809	16.369427
C20orf175	41.811466	31.768476	23.449474	32.367668	30.969624	38.155212	25.971788	47.654915	24.653336	43.676712	42.000961	25.783808
C20orf177	96.552422	105.165649	119.09465	123.445877	127.561142	129.854065	86.279076	81.291641	80.415588	116.548927	129.485352	101.803314
CRSP2	32.115688	33.729412	33.044395	32.972591	29.841137	34.13929	35.326096	40.380161	40.654728	35.336185	34.510559	40.400322
LOC642418	9.313963	16.176357	27.938763	16.516632	16.183357	28.705982	14.863577	16.112658	21.208965	19.106607	6.68329	17.715708
CDH29	11.503554	19.900127	10.935225	20.03072	11.43278	13.863512	16.189003	15.442142	14.247138	20.990194	15.114489	21.683348
CDH20	48.075939	45.678143	44.325279	44.243855	46.32111	34.410793	42.675896	52.235569	40.803959	45.212063	51.252747	41.697063
LOC642411	22.809317	19.195107	22.248365	31.979013	15.101665	17.498287	15.541272	27.804445	22.748968	18.172125	17.774424	23.478853
LOC642412	35.624321	28.07291	24.188528	31.048044	43.450436	20.443584	30.97661	23.538641	27.159451	29.201931	46.504478	32.886185
CDH23	64.828743	61.482235	73.795288	72.002975	78.874855	41.564545	74.653885	72.584549	72.856934	77.385605	91.112785	68.595078
LOC642414	23.786617	17.64327	20.289099	22.714289	24.418762	17.861921	19.777988	26.177147	11.503554	24.88332	14.333775	14.325494
CREB1	533.762878	534.329468	674.069885	649.962097	574.844482	506.018707	487.911774	379.210663	378.995728	636.967102	586.486206	659.284729
FLRT1	22.842264	18.841148	22.615753	29.626251	24.074339	24.193953	18.452852	26.834536	22.83856	16.183697	32.684044	14.758214
FLRT3	18.58399	19.928255	15.627685	15.90234	17.80908	18.941446	25.922815	13.284024	17.324968	24.748461	17.397116	14.74101
FLRT2	31.611622	29.966413	36.822517	31.561949	39.82439	29.545961	34.253948	29.148373	21.179852	40.119522	44.373016	32.050686
TRPT1	177.288452	168.158203	169.389267	179.711884	164.147934	163.780533	174.254257	150.008804	148.081116	172.011002	168.214478	163.393799
ARCN1	190.728622	185.166138	220.905319	218.987869	208.73616	203.627594	172.011002	164.664734	167.203888	220.279434	225.3517	225.883163
TEX261	68.626457	65.082611	69.754349	74.533455	67.719154	68.707573	64.750214	64.737946	66.969437	66.333038	66.85244	71.910461
QRFP	8.204518	8.59726	10.101818	10.260617	15.640809	21.24851	9.623458	13.816373	10.400724	10.179307	12.703367	10.804331
AES	507.28595	510.781952	617.17804	604.408691	609.626953	668.307739	351.159576	316.91571	329.141052	619.473083	609.76123	615.59375
LOC649546	19.074827	15.245896	20.776932	18.775307	14.940456	26.152269	16.214081	24.672525	28.87952	23.603025	18.239761	19.453749
LOC387876	17.623297	25.438135	18.737667	16.934992	20.553249	19.039785	18.436766	16.950949	21.077385	16.52025	14.271386	18.98288
LOC387873	27.627127	26.823311	15.459102	15.920241	11.856717	14.592811	11.886259	12.995831	29.946651	18.80267	12.369839	19.394236
LOC387870	19.720995	24.368719	32.237934	17.009583	27.12767	23.516386	27.943384	22.269205	27.259844	19.346115	25.992575	27.325621
AEN	78.470093	79.918159	79.724915	83.407608	77.938866	69.651245	71.457588	70.389961	73.23896	85.43718	80.655579	92.846313
LOC642731	14.295873	13.940811	23.265961	14.867237	17.039928	11.86857	25.393351	20.324139	11.404549	15.511234	16.204134	15.101474
PPP6C	321.419159	323.597961	320.139221	322.194977	318.509491	351.54715	338.749512	355.281952	360.747284	294.077057	313.837219	331.760742
SLC39A13	32.367191	25.313951	40.025707	25.178696	23.852118	14.720737	20.781664	29.678066	18.436216	24.190296	24.750313	44.373016
LOC642730	16.385979	17.46261	21.549326	17.111549	20.765224	17.967529	13.275635	11.704028	36.090828	14.662477	24.956539	8.845658
HSPA4L	19.318628	14.264633	25.379183	14.601085	10.054168	10.35145	17.918859	11.478853	13.624063	9.62513	9.798334	28.083223
LOC440804	19.721039	21.374008	30.159168	15.635505	27.397383	18.861019	12.632613	13.782907	19.770079	22.138905	16.373856	21.049088
MOS	53.086445	50.738358	51.966942	47.507103	49.511677	47.961189	39.544621	48.605194	51.693253	34.364353	51.306286	50.752457
LOC647169	25.445124	34.666767	30.589979	30.252277	33.219284	42.248623	28.87722	25.4142	38.968506	40.846157	30.07197	25.798912
EIF4EBP1	56.534313	58.174721	35.256214	37.403255	29.261009	49.036747	67.193596	75.103279	81.402702	31.845057	38.860157	36.173851
EIF4EBP3	78.175186	77.737396	81.604149	81.586975	68.928795	67.267693	86.775665	88.034172	87.894516	80.808922	77.91333	70.052689
ASPRV1	25.779686	32.427559	46.436333	35.344509	40.717236	44.821049	75.929787	19.65453	31.979013	33.615658	32.204021	34.229546
LOC647163	14.695214	22.758146	8.282699	25.442463	13.683966	20.820282	14.236721	23.76717	17.363302	14.733971	14.324813	22.377064
MOG	15.965804	25.054621	28.752909	14.717865	10.951454	19.360857	22.86001	31.726274	21.641602	15.591661	21.979374	14.745893
LOC647166	15.54978	15.945213	12.288865	17.665936	19.114702	12.989437	9.928063	12.589732	18.946453	20.516129	16.907852	17.807327
STS-1	121.407745	121.67485	169.284332	164.587463	144.173096	117.162155	112.301117	105.936203	115.467346	167.489227	144.976151	162.860077
SH2D1B	197.432388	192.768295	105.048843	109.889862	167.189453	504.330261	107.524811	69.616844	73.319695	49.842636	55.979153	38.548584
SH2D1A	168.390167	172.25856	223.533295	214.11264	259.190582	282.138763	103.214813	78.576637	79.900192	196.085846	272.613159	221.13092
LRRC37A4	57.478668	57.594357	68.335106	61.653927	58.934761	58.701118	51.907074	48.383266	43.397579	65.777023	62.488319	63.052593
LRRC37A2	27.030546	32.12851	19.931469	17.324455	28.022398	20.143999	16.548271	26.063906	27.394083	28.466114	18.112072	8.460688
LRRC37A3	23.840694	20.782522	9.170673	15.238879	16.455477	17.404581	16.627632	14.016834	18.243223	10.254974	23.216881	13.077387
OR10Z1	14.626117	11.137316	13.198923	13.976794	21.504383	14.179885	15.272773	10.727221	10.99566	14.191447	7.82208	10.101375
CSDC2	16.166986	18.80895	15.271237	20.703632	15.496326	19.196016	14.099837	23.549295	18.328955	19.058527	19.535004	10.763983
LOC643423	28.202562	23.384113	25.53899	28.108202	24.165232	40.108761	43.283527	26.657066	20.602268	36.431087	38.267498	42.961796
LOC643420	20.888714	23.610298	37.802464	40.025707	36.850674	15.739185	26.108305	16.415907	20.236343	21.926725	27.552744	29.854406
LOC643426	16.968725	15.940244	13.814051	12.631236	14.126378	18.404243	17.935778	15.89672	16.176357	15.437575	13.467667	16.847729
LOC643424	21.361389	31.77293	16.723207	17.572506	28.043659	17.64327	17.869694	29.535894	21.966049	20.769276	13.931082	20.423784
LOC100132139	16.036743	23.265755	16.342749	20.017975	21.903364	17.665651	15.018548	18.90885	23.244858	29.117025	34.514626	23.54859
LOC643428	15.877696	11.161796	23.954699	13.189515	12.491869	14.008648	19.298565	9.844992	13.034772	24.630774	27.076681	20.033815
LOC100128485	20.920214	27.927761	36.979591	31.94684	32.246853	33.747131	43.279499	38.574097	39.474224	27.587025	30.988935	33.208557
LOC401152	137.29567	144.348251	176.137344	168.984436	163.420624	141.019836	142.921265	127.408913	123.697433	168.439651	185.075912	163.078476
FLJ25439	33.627869	38.097397	32.419716	32.299458	32.939728	47.32798	38.548584	45.841415	43.346478	29.75778	32.289341	34.493156
ERCC1	164.274017	160.3638	124.12606	131.482483	138.49025	152.183655	185.023346	199.575272	200.150192	123.945168	135.8116	128.547729
ERCC2	79.707336	68.72728	73.762794	71.064865	71.050461	66.974854	71.406433	81.30098	81.464378	73.928871	63.780025	71.489433
PDHA2	24.263575	25.917364	19.788477	35.110348	25.922815	18.240061	21.18424	25.789072	20.196207	26.654102	26.649168	29.100742
LOC342931	11.157641	17.691793	25.43734	14.760747	30.82328	14.620802	22.96751	14.147124	14.860394	19.253944	21.338581	11.140647
LOC342933	23.694427	23.12505	17.184248	18.632143	22.535967	29.75778	21.547207	20.523743	19.685579	19.039948	35.263428	15.925451
LOC342934	13.787783	32.081848	16.696993	20.891077	23.516804	20.77981	13.294132	14.906841	16.625511	43.164165	12.842128	15.250805
ERCC4	23.516804	18.17741	22.259508	29.116459	29.211443	31.560476	20.000652	17.206654	19.986053	24.894651	13.358842	24.77482
ERCC6	22.813951	26.340759	24.502033	22.700453	30.486971	30.576828	21.861998	25.840885	18.052309	24.994408	28.744827	27.527384
LOC92973	41.415894	41.639114	51.752819	46.421436	54.357883	45.006107	42.872799	43.100918	45.753277	51.975048	43.218037	44.103287
TCAP	21.857742	12.402139	21.497948	17.679483	15.276761	19.192478	14.501935	13.759794	13.934569	17.771481	18.697332	16.761435
MRPS17	104.498924	107.517891	108.310356	110.66684	105.903137	119.693504	96.236755	112.803604	111.127762	110.806023	122.002167	108.648705
CKMT2	23.696301	20.116961	25.846069	18.669775	21.605412	27.540031	29.545073	41.575932	23.917028	30.809778	21.487682	19.699234
MRPS14	43.913597	54.38744	50.836502	50.758003	46.094143	40.30727	35.348667	42.954281	36.822517	41.935699	45.212063	48.377552
RFPL4B	19.558556	18.852724	15.857018	16.650145	23.795977	19.668043	22.801613	15.833064	21.912992	14.654924	26.941076	16.634462
RFPL4A	46.291077	55.355045	50.408623	50.327976	56.943165	45.74305	50.648731	66.950989	59.894199	53.812447	53.312298	57.265442
RILPL1	48.96978	54.99474	55.193344	62.399693	49.641998	40.885124	60.406944	34.843597	36.693211	63.718025	60.288948	64.756348
RILPL2	254.726379	240.795029	165.185959	163.420624	135.660217	143.89447	306.626068	394.251617	392.274414	174.254257	113.779869	201.266479
LOC402665	18.54657	12.389629	19.33386	24.895096	10.949591	16.31477	13.342443	18.117126	20.898649	12.58189	31.486851	18.243223
MRPS10	164.706787	170.666092	195.357529	191.803757	192.187622	198.513962	144.972137	145.327713	149.891251	191.068054	200.238373	192.306946
PRSSL1	49.655907	56.193058	49.655907	48.83007	46.497005	66.94458	50.824596	41.457588	28.350765	29.990866	42.297913	72.393768
FMR1	11.265741	10.351847	13.252949	7.09725	15.703168	14.107316	8.403212	13.888747	9.746481	9.579865	9.665939	8.209251
MICALCL	39.845093	48.611656	32.296032	27.360321	25.039131	39.31411	54.295952	62.926159	58.066212	35.260468	40.297066	24.240606
FLJ40606	23.246868	21.792427	12.953706	14.90367	22.540443	18.499842	32.253731	41.938034	52.240788	11.22923	20.479496	16.867601
LYPD6	46.410061	30.960497	36.482643	32.551941	39.686607	41.851852	48.383099	44.378124	47.269794	29.090221	39.573223	41.909775
SEL1L2	17.79137	16.023804	22.142385	19.076181	18.052309	16.069773	13.685975	18.733311	18.678993	20.362642	17.539154	18.800997
LYPD4	36.653912	29.226183	22.264757	18.341417	36.73418	26.762987	20.603086	27.030546	22.950836	35.095959	25.850956	35.643559
LYPD5	22.399967	32.00864	36.161041	30.67734	34.788502	31.450554	30.600441	38.706348	35.967583	20.929224	31.771351	20.278358
LYPD2	75.058914	72.652184	51.713722	52.951454	54.41507	63.092964	93.739021	105.012482	107.510971	41.109653	43.842747	40.253384
LYPD3	70.262642	65.090134	80.854805	77.451347	97.194389	57.848045	68.091019	77.453712	70.340256	100.772903	122.564529	84.081146
LOC654249	17.708019	22.245174	40.930901	30.617855	32.620834	27.488234	29.990866	21.03207	20.207691	32.038189	25.605518	16.968725
CALCOCO1	70.556694	73.092697	71.494003	71.150131	70.921883	77.752243	87.891144	78.296875	77.286095	74.606888	66.353241	76.407585
CALCOCO2	66.946091	69.707039	63.172173	64.047546	58.738525	67.81514	79.08503	84.636299	81.638481	65.153305	63.172173	62.505669
ANKRD30A	25.753668	18.94195	31.969074	19.717026	39.545341	20.569992	14.132061	22.784578	34.873726	18.98048	17.853832	24.636738
LOC645146	18.607347	24.026541	16.650145	12.748354	13.416567	11.886259	12.257935	14.771185	21.649084	16.165403	18.249825	13.561087
RGS6	18.149063	13.857445	13.748345	28.983118	29.446398	14.186806	21.632996	22.983921	16.928772	27.529049	19.142582	24.495155
LOC645144	19.14941	25.139761	17.207329	19.942713	21.508202	20.913816	18.789886	28.217083	24.634386	28.408703	29.769449	21.966049
LOC645143	18.125193	13.105801	22.231144	15.59387	14.626117	12.267745	16.135374	21.378988	30.394745	18.197893	23.281218	18.323923
LOC100133667	23.385277	31.386065	44.224186	33.23428	28.529028	30.017324	31.454885	23.932487	36.47818	38.974174	35.896561	35.894325
LOC645141	20.142231	13.270462	17.627146	19.316479	16.259186	31.852005	15.46982	12.499376	21.835428	18.325535	13.248199	20.922657
RGS3	31.943634	35.261486	22.116123	35.157116	35.888378	21.0058	35.292477	19.050781	30.875477	44.342365	30.733276	23.313639
LOC100133669	21.764997	24.832636	44.424339	28.592308	28.554199	36.918316	36.682125	31.666302	28.863718	40.511581	26.733562	33.262371
RGS8	27.285715	17.345415	10.436691	22.496693	16.340414	15.26685	23.157162	16.232681	16.022963	17.531414	27.322235	20.123806
RGS9	11.158209	17.809679	15.649089	17.083841	18.944994	38.974174	15.377522	12.572634	9.880341	9.065345	19.317728	13.165235
LOC648517	19.285496	20.278173	16.187351	18.077063	14.189074	9.852758	24.348501	11.216135	21.183325	20.19972	17.893312	17.784061
FSD1L	29.710041	32.962849	25.926014	24.634386	18.552896	36.096531	19.908102	24.426018	21.260197	21.252594	34.197746	13.155375
LOC729843	186.900192	191.774918	204.774704	210.550018	204.620636	214.234558	197.262527	186.996765	193.360764	216.003082	220.824707	201.227676
LOC729841	476.071686	448.894073	357.442902	357.449799	363.054626	428.021667	535.883362	546.766052	548.502563	361.873566	347.725555	371.073639
KIAA1370	119.215912	119.690704	130.876877	128.38443	137.327637	130.112976	110.09346	85.548927	88.478951	131.546555	134.759583	139.024246
CDK2AP1	278.770203	296.868011	186.707062	195.57338	213.912445	238.433517	340.441498	385.076904	376.068909	175.140396	213.225891	213.282227
CDK2AP2	89.048866	92.435234	77.270546	82.509361	88.058311	123.65934	100.296059	96.113693	97.786919	79.339142	85.313896	82.019241
MYH15	24.924374	15.997161	22.787952	12.894695	17.187574	10.641791	11.482063	16.824602	11.315492	11.161796	20.603697	23.61397
DKFZP434B061	18.65151	27.552744	27.728254	27.076681	22.481543	21.007215	16.196568	17.460367	17.791595	18.261106	19.405655	31.074324
LOC100129232	24.991983	26.169878	17.386324	22.528585	29.930193	21.106495	34.445057	21.960686	19.152826	20.351614	38.682861	10.936086
CD28	79.362823	85.036232	152.102341	139.982147	103.102753	25.440142	60.060207	50.020027	43.39822	158.145676	121.784882	169.716537
MRPS9	95.504326	96.236755	106.558151	106.963898	102.723717	119.39769	94.540527	95.412308	95.322342	110.874222	103.208824	110.815445
MRPS7	123.504601	111.217049	116.532234	117.401955	126.708633	105.101448	115.450706	125.684555	122.440445	121.693695	130.707901	130.09967
CD22	74.798309	72.934044	35.471226	42.684464	39.587479	47.173225	75.883049	55.420593	54.264977	37.037636	37.754654	26.089687
MRPS5	101.500435	98.699875	104.791306	102.722321	98.617867	92.456001	96.380241	116.866539	121.180603	111.392891	95.056175	117.864044
IFI35	163.636536	162.010788	132.206253	136.71048	143.617813	178.901291	186.900192	185.60141	198.695251	129.02298	124.163452	137.204803
CD27	204.620636	215.755844	372.090973	401.338867	346.322296	80.233322	138.024551	90.716743	98.188194	364.695831	381.714691	352.988068
MRPS2	84.45314	87.887779	97.206955	98.617867	99.425156	93.7798	86.214233	95.11058	89.976448	98.517075	97.40625	100.269501
IFI30	354.968567	331.376831	81.567596	77.450417	131.912369	154.027756	431.915131	553.364014	591.942871	38.592243	43.179897	53.591858
CD24	135.467361	134.576035	51.996975	46.501987	59.470615	62.832973	147.150894	80.704918	81.697624	39.479404	50.597652	167.619751
LOC100129231	13.694462	20.43166	21.165941	12.502564	15.697611	16.655983	17.863754	13.56054	15.029078	16.634462	14.096245	16.89352
LOC100129236	13.564502	10.303707	13.299492	18.457949	25.77614	14.899665	16.588818	14.191288	19.959333	18.788845	15.629306	17.037991
LOC100129237	75.425705	68.923546	85.574875	80.708672	74.871597	54.231934	52.726662	49.284679	53.66431	86.337257	92.534996	81.166954
NKIRAS2	106.325195	110.598259	82.530815	85.093147	92.626183	99.004173	129.324692	149.062531	150.020813	90.662628	94.293541	93.169281
NKIRAS1	65.506676	57.795029	67.574562	61.59494	66.134949	63.40514	57.584663	64.952713	64.764908	61.241051	61.079105	63.005211
FTSJD2	90.82457	88.456375	102.902512	100.325699	99.241287	92.439423	86.935478	84.1595	85.497101	102.32682	97.184799	104.482658
FTSJD1	74.598282	75.599945	76.531181	75.9319	73.907387	88.058311	63.284691	62.10828	65.943451	67.924149	78.874855	74.859047
FAT3	26.467873	31.472145	34.190788	27.083012	29.568714	23.855541	23.49818	21.408346	40.899654	26.819572	20.84222	29.303406
FAT2	23.620655	19.683023	17.452978	22.122652	9.181282	16.365419	13.200685	17.99382	16.451403	21.017962	13.944064	20.99297
FAT1	31.51671	30.266846	29.182808	20.55036	17.312595	32.212837	27.188763	18.988007	26.815878	26.331854	24.125273	25.252176
PSG8	12.282065	9.863823	7.04721	9.512217	7.155501	8.415217	6.919785	9.368928	7.079247	12.076761	7.7956	5.979601
FAT4	27.617067	39.009235	25.418579	39.713276	22.897898	31.790316	35.358883	43.447044	30.011202	27.443407	38.775799	34.827473
PSG6	10.102599	18.743982	13.278748	12.53405	37.636021	24.591892	53.029922	58.815189	25.767021	15.18369	8.327847	19.53845
PSG7	17.189384	21.211681	18.590305	15.595291	29.922918	18.320763	27.636673	36.364536	11.921988	13.442368	13.728518	12.405023
PSG4	20.48761	33.97443	27.617067	31.82671	96.574776	57.603146	123.767052	169.716537	88.519836	43.450436	14.042281	50.055977
PSG5	18.211849	23.280317	27.336954	14.92801	29.669575	27.588093	44.230545	39.83493	28.330227	13.241199	11.092078	19.623795
PSG2	27.153557	31.631151	18.561104	16.325912	35.956367	34.520477	50.436073	57.539959	37.190228	19.685579	15.617743	14.939653
PSG3	14.89028	19.533144	16.359436	14.487285	52.583618	44.319061	88.519836	88.907661	53.06929	33.239098	23.668114	28.062054
PSG1	15.441008	11.770204	10.165698	9.853088	16.059793	12.283927	11.403173	29.134136	11.348624	11.634373	13.188399	11.236274
LOC202459	19.415024	17.77174	26.762033	14.80439	18.800652	19.810225	19.312851	34.268589	20.259075	13.13058	32.960697	17.461027
LOC651362	15.042585	18.099777	16.83215	18.471621	19.415024	19.614491	22.954285	21.079031	18.10874	12.391176	37.416039	15.046633
LOC651361	18.311964	13.944064	22.7838	7.925141	15.511234	19.501703	11.850272	16.547489	7.375734	15.459102	14.170819	10.819592
COL27A1	12.000743	11.152125	11.082736	19.515089	12.738942	11.398239	14.322397	11.261333	10.944837	10.155177	16.697414	15.059946
NEURL1B	61.121723	57.259319	58.390816	57.204201	57.675056	58.091618	53.531609	52.214775	60.39761	58.650459	62.181679	66.330208
PPME1	64.640228	67.85865	74.420532	76.671249	69.624031	69.327477	66.856506	68.367882	71.042946	76.517151	69.752861	80.266159
LOC442597	25.767021	34.099682	35.907604	40.948048	32.671268	42.966015	34.022942	38.974174	41.909775	31.849688	39.952801	54.012707
AKR7A2	225.942017	227.747208	229.940262	236.966431	228.635132	241.062454	210.069061	230.854202	237.331085	236.928635	228.851746	225.942017
AKR7A3	89.294296	90.715881	92.699142	92.008598	90.468033	95.600426	100.575203	101.006615	105.048843	88.774109	90.704559	91.259781
LOC442590	18.328955	21.664595	9.308427	18.845791	27.887949	16.069101	15.833838	18.535072	13.077387	18.278978	21.413431	17.610994
SLC30A10	16.495424	20.766102	22.483057	17.64327	27.323105	25.296726	22.245354	15.144213	25.440142	19.475716	17.206654	26.437098
MIR523	17.231785	15.582975	11.421234	16.042936	12.838355	11.256967	15.450946	12.268318	14.806857	9.684676	15.62806	10.079592
MIR525	8.62785	20.821911	17.668375	9.325798	20.906456	28.107203	13.619557	11.039197	16.844753	18.143938	14.263997	14.493404
MIR524	12.691151	17.001717	31.393217	19.373314	19.814991	12.898352	18.962156	12.115341	12.846129	14.166273	20.805902	14.086756
DDA1	228.600677	216.083939	221.13092	225.316086	232.856781	266.457092	205.870361	215.058899	216.203125	230.808182	233.748413	241.153442
RASSF9	30.203993	26.831301	16.986561	21.132824	16.925623	19.83602	16.019588	22.123259	13.580622	30.655392	12.587118	18.8083
GAMT	91.08049	87.665802	127.408913	124.168961	112.357201	81.238617	71.314346	55.074181	57.692799	127.553658	123.614342	112.537842
RASSF8	35.230499	35.296574	34.666691	18.26684	43.13147	42.419247	38.183567	35.262501	29.423449	40.421783	29.303024	42.452816
LOC651986	12.837864	16.859629	29.995575	14.551826	17.040218	14.383862	14.334485	12.07513	10.624396	16.508797	21.343737	22.905903
LOC651987	20.678259	15.698804	18.473547	20.285231	16.172359	10.102922	17.857912	22.521992	18.540068	15.104726	19.480223	21.211346
OR4F29	14.7048	13.463319	16.489214	16.30974	12.167279	23.612591	19.743107	15.694235	20.700846	18.565598	25.063385	22.007072
OR4F21	29.959356	29.206856	27.577995	19.937019	24.666563	32.90823	28.71306	32.212837	28.076378	25.978645	16.720665	29.11664
FLJ42291	13.39248	22.783356	29.12318	21.949682	19.263115	31.54521	43.394516	34.288647	28.074192	25.457468	23.237494	18.853441
LOC441812	23.38455	25.688633	18.156958	26.529144	19.452028	11.976785	20.019449	19.83053	23.778282	16.893744	20.800901	10.700917
LOC441811	12.402139	18.678221	28.918489	13.404716	12.746111	9.694231	11.478599	18.304861	16.179991	31.585392	12.037375	19.063759
RNF216L	102.718727	102.004501	110.890884	114.327751	110.890884	126.758698	136.631516	87.90493	91.245316	114.344902	115.819199	101.256744
HIST1H1T	11.373776	15.272218	10.849148	10.704906	11.421234	11.300763	9.460803	8.246432	12.390987	10.641791	12.70608	16.410576
CTRB2	22.861902	26.044371	19.859941	43.848286	33.644718	27.323706	19.285496	30.203993	36.597153	18.019905	35.115372	22.797277
OR8B3	9.851961	12.267822	12.302952	9.871603	13.021583	12.501154	9.018185	15.214872	9.119144	10.466412	11.406754	9.116485
PLCD4	12.404421	15.307692	17.289112	8.246432	10.635517	15.041364	12.841825	18.359137	13.393834	18.05772	12.483768	15.739185
CTRB1	11.739055	13.123452	9.807014	13.736325	17.09947	19.661081	10.87707	18.693977	12.487743	15.942728	9.543409	17.934483
PLCD3	17.791483	26.254732	25.161928	27.719938	30.13888	25.968931	28.764126	26.829641	37.69812	22.497967	16.934992	21.675398
OR8B4	16.403812	19.699154	23.389235	25.394894	12.478941	25.33769	11.627879	13.402497	19.495567	18.21587	16.544052	12.404975
PLCD1	65.067566	63.481045	82.867798	81.769455	69.934578	61.870003	61.259182	57.628723	57.134323	91.514168	72.650749	84.088509
HIST1H1D	24.60141	16.686838	20.52622	18.982183	18.268339	14.502347	21.827837	19.23596	19.81406	15.856159	23.265755	28.740664
HIST1H1E	14.32217	11.517751	18.033459	12.278941	17.967529	16.386076	12.264683	13.486773	10.248115	20.498278	16.698719	19.017439
OR8B8	11.475091	13.972703	13.186251	10.223097	20.918316	21.297781	11.285681	18.403324	14.24262	13.683966	21.952589	20.141026
HIST1H1A	29.203571	41.457394	22.535101	22.947687	41.093277	30.943832	31.931377	44.419189	27.571253	52.300789	39.166428	29.251194
HIST1H1B	24.822014	21.896515	30.279079	29.090904	21.128702	11.712103	21.672907	19.512711	22.871464	16.798218	18.319368	22.731222
HIST1H1C	94.736397	89.202805	80.144257	83.514343	85.536301	93.33194	164.551071	85.027084	86.272682	89.124588	88.735275	102.522461
LOC652185	22.063	24.662693	24.569656	16.105652	20.153042	17.233017	17.448166	22.191715	27.616848	17.610716	22.008923	14.913315
LOC652184	60.192139	53.779392	58.744553	60.7896	64.040016	52.952908	44.600708	43.504406	49.823647	60.451157	60.741283	54.904705
LOC652183	31.786703	26.424427	23.947992	28.682861	22.135229	28.455437	14.907726	32.135658	32.181683	35.924629	31.041899	32.31567
SOS2	43.976124	44.558456	43.885815	29.130009	42.142231	52.214916	41.575932	38.096703	36.524979	44.163616	40.441994	44.233376
LOC283514	25.551182	19.252197	27.029516	27.078161	11.928322	13.589068	19.769564	31.455614	33.353554	23.932133	32.294159	34.884766
PH-4	23.429123	26.354877	50.366554	37.765743	34.755745	28.604677	18.331863	12.555738	20.078865	47.535908	44.374821	37.866558
GNMT	31.796339	18.409519	12.225089	18.881273	15.935273	24.08251	15.38464	20.035723	23.153797	16.183187	30.847231	15.182822
CAB39	361.873566	367.374542	458.901703	446.187622	422.945892	378.350861	392.274414	312.322235	306.803162	426.627167	400.600128	446.613434
D4S234E	137.695847	137.969193	204.548584	199.549225	264.011383	134.221436	75.419029	62.371147	55.355515	193.338394	287.053314	206.53009
CKMT1A	16.645758	21.786016	21.095396	16.457235	32.296967	27.402014	17.359785	29.121481	24.064911	23.254423	20.766102	20.501879
CKMT1B	12.312949	9.882987	10.582464	11.40544	8.349939	13.477787	10.137854	7.211415	14.090601	13.592265	11.437189	10.453204
DEFA1B	179.758026	168.51442	121.420456	117.467049	213.626251	115.467346	618.473389	61.914455	56.193787	143.763535	195.960144	910.073181
BCL2L15	29.699949	30.440195	18.681595	32.275017	17.797348	22.837965	33.583717	20.953302	24.633204	33.08596	27.078659	35.788738
BCL2L14	19.217869	35.089756	17.054232	26.339602	21.186533	19.515465	25.873735	27.159451	39.536896	15.995395	42.930584	26.15789
BCL2L11	70.242676	69.002167	60.37574	56.095768	59.643356	66.606071	72.988182	82.688881	86.775665	64.555573	60.722301	67.842461
BCL2L10	23.515287	19.682158	19.612921	26.622017	23.027134	14.844396	25.230318	34.953754	22.365414	24.666716	18.606899	20.633385
BCL2L13	204.58461	207.504868	230.808182	243.402603	221.990295	203.878082	188.054245	206.869431	209.492889	230.683746	221.179062	217.364014
BCL2L12	106.953545	103.214813	116.540581	112.111946	123.651711	118.053535	103.875351	95.366478	94.384918	116.455124	120.276413	109.913963
FAM27A	39.113129	16.85042	16.822178	20.957878	15.187086	21.871778	22.964205	13.834704	26.935427	20.761042	24.550438	27.323105
C22orf13	306.917236	290.265289	197.065079	203.271317	218.961487	221.990295	302.386871	261.135712	249.75029	199.930634	201.023239	191.20755
C22orf15	16.911978	14.489494	34.777073	23.786617	25.710577	14.450461	16.859465	25.293339	13.586258	25.879856	24.394773	26.690092
HSD11B2	16.17403	9.798334	14.016834	21.329859	15.555636	18.436583	14.337303	15.494384	32.965	16.342583	23.026243	14.93854
FAM27L	23.693213	37.386436	28.38732	28.945107	19.2027	31.589966	31.94684	35.004177	29.569138	35.924267	34.846226	28.479483
