CD19B	CD56NK	CD4MemoryT	CD14
V208	0.24376	0.13642	0.4857	0.13411
V209	0.24688	0.37361	0.13567	0.24385
V210	0.11765	0.56142	0.15826	0.16267
V211	0.31514	0.08437	0.10227	0.49822
V212	0.39976	0.11202	0.34339	0.14484
V213	0.45972	0.09258	0.15026	0.29744
V214	0.2648	0.18227	0.18525	0.36768
V215	0.23686	0.13617	0.0964	0.53057
V216	0.09832	0.08073	0.10025	0.7207
V217	0.09866	0.38913	0.22923	0.28298
V218	0.12923	0.35735	0.19329	0.32013
V219	0.1288	0.47264	0.10004	0.29852
V220	0.06505	0.59418	0.10148	0.2393
V221	0.57534	0.06974	0.07715	0.27777
V222	0.26652	0.17751	0.29812	0.25785
V223	0.09043	0.18945	0.5419	0.17823
V224	0.70913	0.06209	0.09128	0.13749
V225	0.09729	0.63369	0.13948	0.12955
V226	0.27586	0.1475	0.44136	0.13528
V227	0.58024	0.07178	0.20347	0.1445
V228	0.55311	0.11471	0.12504	0.20714
V229	0.10433	0.1194	0.6397	0.13657
V230	0.0873	0.09129	0.10046	0.72094
V231	0.0846	0.2491	0.15314	0.51317
V232	0.0917	0.48057	0.08926	0.33847
V233	0.41758	0.1384	0.20458	0.23945
V234	0.08401	0.65663	0.12189	0.13747
V235	0.31547	0.13111	0.40348	0.14994
V236	0.1205	0.14242	0.55779	0.17929
V237	0.16308	0.08211	0.10628	0.64853
V238	0.15191	0.43705	0.25035	0.16069
V239	0.10954	0.32024	0.10134	0.46889
V240	0.38481	0.1112	0.33791	0.16608
V241	0.10386	0.11077	0.61428	0.1711
V242	0.14293	0.5614	0.15996	0.13571
V243	0.23626	0.12242	0.45908	0.18224
V244	0.21734	0.09919	0.49436	0.18911
V245	0.43807	0.26693	0.11977	0.17523
V246	0.12267	0.19654	0.54332	0.13746
V247	0.19263	0.112	0.57696	0.11841
V248	0.09228	0.09565	0.11395	0.69812
V249	0.0904	0.12927	0.60991	0.17042
V250	0.5692	0.07367	0.21966	0.13746
V251	0.68493	0.08906	0.08314	0.14287
V252	0.07095	0.6141	0.19331	0.12163
V253	0.28395	0.12663	0.17997	0.40945
V254	0.06758	0.66859	0.1343	0.12953
V255	0.089	0.65421	0.0995	0.15728
V256	0.18789	0.23191	0.38997	0.19023
V257	0.32467	0.14885	0.22279	0.30369
V258	0.18462	0.26252	0.33352	0.21933
V259	0.10368	0.28589	0.45994	0.15049
V260	0.08233	0.28182	0.51229	0.12356
V261	0.45345	0.09721	0.20259	0.24674
V262	0.12864	0.11049	0.09708	0.6638
V263	0.07165	0.68294	0.10158	0.14384
V264	0.18013	0.11476	0.32669	0.37842
V265	0.09832	0.08313	0.16125	0.6573
V266	0.48036	0.30095	0.08882	0.12987
V267	0.07715	0.1976	0.24466	0.4806
V268	0.29608	0.09526	0.16658	0.44208
V269	0.07549	0.44399	0.32167	0.15884
