B_cells	NK_cells	T_cells_CD4.	Monocytes
V470	0.54791	0.13687	0.16701	0.14821
V471	0.32259	0.13833	0.01476	0.52432
V472	0.35552	0.3259	0	0.31859
V473	0.14215	0.52769	0.31622	0.01394
V474	0.19338	0.00329	0.11245	0.69088
V475	0.22302	0.41303	0.06664	0.2973
V476	0.23474	0.04259	0.05245	0.67022
V477	0.5989	0.04973	0.1938	0.15757
V478	0.17468	0.57676	0	0.24856
V479	0.04862	0.12891	0.7395	0.08297
V480	0.1313	0.34306	0.02952	0.49612
V481	0.18395	0.05243	0.74281	0.02081
V482	0.6804	0.16347	0.10427	0.05186
V483	0.19213	0.14865	0.05876	0.60045
V484	0.09286	0.11692	0.01974	0.77047
V485	0.1671	0.70665	0.00253	0.12372
V486	0.30289	0.28466	0.11522	0.29723
V487	0.14736	0.0838	0.07573	0.69312
V488	0.02544	0.03854	0.83637	0.09965
V489	0.2466	0.13174	0.61292	0.00875
V490	0.36837	0.32657	0.05427	0.25079
V491	0.45889	0.44534	0.02694	0.06883
V492	0.0757	0.78306	0.13503	0.0062
V493	0.14292	0	0	0.85708
V494	0.22415	0.18541	0.47615	0.1143
V495	0.25922	0.58653	0.13574	0.01851
V496	0.30955	0.6399	0	0.05055
V497	0.0664	0.03151	0.8671	0.03499
V498	0.36187	0.13248	0.0365	0.46915
V499	0.61481	0.25824	0.11587	0.01108
V500	0.14067	0.15648	0.66184	0.04101
V501	0.04117	0.02064	0.08377	0.85442
V502	0.54949	0.27536	0.1423	0.03286
V503	0.24538	0.1314	0.18499	0.43824
V504	0.27026	0.65704	0.00484	0.06786
V505	0.23325	0.24385	0.23499	0.28791
V506	0.12362	0.28199	0.41822	0.17617
V507	0.60931	0.11335	0.11157	0.16578
V508	0.73399	0.16635	0.03319	0.06647
V509	0.26029	0.09396	0.4684	0.17736
V510	0.25754	0.49604	0.24642	0
V511	0.09283	0.44619	0.03167	0.42931
V512	0.30134	0.07858	0.06929	0.55079
V513	0.11852	0.61384	0.20468	0.06296
V514	0.08166	0.11297	0	0.80537
V515	0.75385	0.07005	0.03918	0.13692
V516	0.88532	0.07905	0	0.03563
V517	0.09836	0.06636	0.23754	0.59774
V518	0.9138	0.03863	0	0.04757
V519	0.0732	0.82864	0	0.09816
V520	0.0707	0.02818	0.59937	0.30175
V521	0.56397	0.06024	0.33631	0.03949
V522	0.03679	0.17106	0.54477	0.24738
V523	0.37737	0.15127	0.23806	0.2333
V524	0.04528	0.73264	0.18913	0.03295
V525	0.30494	0.23687	0.00474	0.45345
V526	0.64236	0.09282	0.06548	0.19934
V527	0.24666	0.05295	0.37465	0.32574
V528	0.14413	0.80108	0	0.05479
V529	0.11705	0.1042	0.20777	0.57097
V530	0.03817	0.2397	0.62553	0.0966
V531	0.06845	0.81532	0.11623	0
V532	0.21955	0.3548	0.00667	0.41898
V533	0.30925	0.3617	0.12372	0.20533
V534	0.04649	0.0609	0.66851	0.22409
V535	0.58911	0	0	0.41089
V536	0.24072	0.00023	0.37166	0.38739
V537	0.5879	0.25365	0.14167	0.01677
V538	0.4851	0.07242	0.07641	0.36607
V539	0.29349	0.426	0.14649	0.13402
V540	0.23881	0.64885	0.07184	0.04051
V541	0.05306	0.53002	0.05349	0.36344
V542	0.23874	0.1632	0.23414	0.36392
V543	0.86254	0.0074	0.004	0.12605
V544	0.16182	0.13018	0.15732	0.55068
V545	0.39956	0.16649	0.05612	0.37783
V546	0.09951	0.8215	0.07179	0.0072
V547	0.08008	0.60967	0.29839	0.01187
V548	0.19939	0.71324	0.08519	0.00218
V549	0.34655	0.05935	0.57546	0.01864
V550	0.60958	0.02624	0	0.36419
V551	0.21781	0.6909	0.03246	0.05883
V552	0.01997	0.55656	0	0.42346
V553	0.25711	0.17557	0.55122	0.0161
V554	0.13041	0.1302	0.01096	0.72843
V555	0.12883	0.26404	0.30991	0.29723
V556	0.01367	0.08135	0.85178	0.0532
V557	0.80746	0.03232	0	0.16022
V558	0.11244	0.75011	0.02267	0.11478
V559	0.05309	0.75979	0.18712	0
V560	0.68696	0.28719	0	0.02585
V561	0.0256	0.07537	0.85937	0.03966
V562	0.76654	0.00609	0.11259	0.11479
V563	0.27386	0.02578	0.68491	0.01545
V564	0.10167	0.11912	0.76196	0.01725
V565	0.15836	0.28957	0.34808	0.20399
V566	0.69664	0.09742	0	0.20593
V567	0.25677	0.45478	0.01025	0.27819
V568	0.30754	0.02258	0.04989	0.61999
V569	0.69023	0.02325	0	0.28652
V570	0.06145	0.31343	0.56438	0.06073
V571	0.79813	0.1157	0	0.08617
V572	0.46148	0.02767	0.4101	0.10076
V573	0.12562	0.20429	0	0.67009
V574	0.08194	0.73319	0.17012	0.01475
V575	0.07334	0.1308	0.11211	0.68375
V576	0.1978	0.74538	0.03731	0.01951
V577	0.09872	0.08588	0.19871	0.61669
