mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V469	0.01343	0.2276	0.05474	0.34126	0.36298
V470	0.64628	0.16048	0.03182	0.14372	0.01771
V471	0.32815	0.25053	0.034	0.2096	0.17773
V472	0.00304	0.05552	0.03568	0.02299	0.88277
V473	0.02535	0.19663	0.20248	0.3764	0.19914
V474	0.22558	0.13955	0.0568	0.52369	0.05437
V475	0.12759	0.18185	0.43671	0.06034	0.19351
V476	0.11546	0.07491	0.08099	0.65722	0.07143
V477	0.05672	0.85234	0.02822	0.05602	0.0067
V478	0.12226	0.04722	0.01055	0.0246	0.79538
V479	0.64782	0.16195	0.03797	0.13467	0.0176
V480	0.13818	0.52737	0.06948	0.21131	0.05367
V481	0.2092	0.29015	0.06514	0.26183	0.17368
V482	0.12118	0.59901	0.20781	0.04273	0.02927
V483	0.30153	0.42313	0.01073	0.19015	0.07446
V484	0.20871	0.41979	0.12279	0.22128	0.02744
V485	0.51728	0.16525	0.10132	0.18329	0.03285
V486	0.04966	0.13173	0.22463	0.02154	0.57244
V487	0.10911	0.19225	0.31841	0.3654	0.01482
