cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V296	0.17425	0.1207	0.61527	0.08979
V297	0.0819	0.03935	0.12599	0.75276
V298	0.2893	0.11228	0.57606	0.02236
V299	0.07912	0.26367	0.0586	0.59861
V300	0.01959	0.05837	0.25574	0.66629
V301	0.12195	0.10978	0.64851	0.11976
V302	0.61734	0.35289	0.02022	0.00954
V303	0.02641	0.57317	0.36615	0.03427
V304	0.06293	0.03682	0.73022	0.17002
V305	0.12233	0.15297	0.47152	0.25318
V306	0.78086	0.11799	0.06509	0.03606
V307	0.0571	0.88797	0.04118	0.01374
V308	0.22399	0.22569	0.31079	0.23953
V309	0.31768	0.31343	0.04838	0.3205
V310	0.0872	0.29894	0.17429	0.43957
V311	0.49257	0.47737	0.02719	0.00287
V312	0.11846	0.71698	0.14575	0.01881
V313	0.02321	0.14086	0.08212	0.75381
V314	0.03677	0.45184	0.13445	0.37695
V315	0.13517	0.60971	0.05374	0.20138
V316	0.2977	0.13716	0.40126	0.16388
V317	0.10689	0.68201	0.06088	0.15022
V318	0.05833	0.52516	0.0437	0.37282
V319	0.07265	0.07188	0.80784	0.04762
V320	0.08336	0.13752	0.6492	0.12992
V321	0.5895	0.37571	0.03413	0.00066
V322	0.18832	0.31174	0.09688	0.40307
V323	0.06058	0.05193	0.13785	0.74964
V324	0.63632	0.26843	0.08098	0.01427
V325	0.30365	0.62389	0.06944	0.00302
V326	0.02346	0.53262	0.11502	0.3289
V327	0.03389	0.14662	0.14425	0.67524
V328	0.05427	0.03713	0.72917	0.17943
V329	0.15732	0.11496	0.19599	0.53173
V330	0.35897	0.0232	0.35263	0.26519
V331	0.30712	0.10011	0.07847	0.5143
V332	0.02594	0.06893	0.21425	0.69089
V333	0.40367	0.08368	0.40189	0.11075
V334	0.32564	0.02341	0.37415	0.27679
V335	0.0418	0.31773	0.51354	0.12693
V336	0.18604	0.68858	0.03486	0.09052
V337	0.28	0.40018	0.29214	0.02767
V338	0.04457	0.90318	0.04186	0.01039
V339	0.13591	0.04438	0.79118	0.02853
V340	0.06578	0.21277	0.53182	0.18963
V341	0.03844	0.06648	0.1217	0.77338
V342	0.22827	0.02072	0.6136	0.13742
V343	0.88278	0.07081	0.03843	0.00798
V344	0.63391	0.17583	0.18839	0.00186
V345	0.06145	0.08216	0.82933	0.02707
V346	0.21399	0.11438	0.30144	0.37019
V347	0.05208	0.04403	0.16888	0.73501
V348	0.07716	0.63795	0.14982	0.13507
V349	0.33258	0.16892	0.39626	0.10225
V350	0.06598	0.75361	0.17555	0.00486
V351	0.02895	0.04546	0.39972	0.52587
V352	0.06046	0.03797	0.81193	0.08964
V353	0.84101	0.05474	0.05188	0.05236
V354	0.06971	0.67328	0.22089	0.03612
V355	0.2579	0.08055	0.47497	0.18658
V356	0.04449	0.05367	0.14783	0.75401
V357	0.1186	0.31774	0.2913	0.27236
V358	0.50546	0.1177	0.07194	0.3049
V359	0.52482	0.07552	0.05847	0.3412
V360	0.52356	0.43233	0.03648	0.00763
V361	0.02908	0.43019	0.52144	0.0193
V362	0.04424	0.89865	0.04767	0.00944
V363	0.16247	0.11522	0.48015	0.24217
V364	0.15005	0.06824	0.68068	0.10103
V365	0.22597	0.05496	0.06429	0.65479
V366	0.09667	0.66623	0.09477	0.14233
V367	0.53119	0.15589	0.02565	0.28727
V368	0.10757	0.71546	0.09307	0.08389
V369	0.04408	0.38172	0.55551	0.01869
V370	0.28848	0.27439	0.40611	0.03102
V371	0.19598	0.7069	0.04238	0.05474
V372	0.14357	0.06892	0.15519	0.63233
V373	0.08108	0.13214	0.4797	0.30707
V374	0.71419	0.0591	0.22136	0.00535
V375	0.04892	0.06127	0.18056	0.70926
V376	0.04375	0.06003	0.1462	0.75002
V377	0.74094	0.02911	0.03445	0.19549
V378	0.02249	0.04672	0.4075	0.52329
V379	0.30532	0.20044	0.04317	0.45107
V380	0.13556	0.08115	0.22457	0.55872
V381	0.69957	0.03761	0.10819	0.15462
V382	0.09964	0.05913	0.81267	0.02856
V383	0.79365	0.03547	0.06653	0.10435
V384	0.5247	0.09122	0.14929	0.2348
V385	0.81874	0.04582	0.09024	0.04519
V386	0.26132	0.03559	0.17491	0.52819
