Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V383	0.04143	0.00595	0.24401	0.57993	0.12868
V384	0.34386	0.02181	0.13487	0.37747	0.122
V385	0.11204	0.16995	0.00582	0.23466	0.47754
V386	0.67985	0	0	0.23893	0.08122
V387	0.29983	0	0	0.56406	0.13611
V388	0.14916	0.70252	0.02778	0	0.12054
V389	0.22221	0.64395	0.00637	0	0.12747
V390	0.19722	0	0	0.62487	0.17791
V391	0.77395	0.07171	0	0.05554	0.0988
V392	0.93959	0	0	0	0.06041
V393	0.12451	0.02926	0.1269	0.52581	0.19352
V394	0.75553	0	0	0.13658	0.10789
V395	0.0041	0.01478	0.34764	0.50686	0.12662
V396	0.60591	0	0.357	0	0.03709
V397	0.74191	0.07347	0.01091	0.08414	0.08957
V398	0.07798	0	0.14474	0.60922	0.16807
V399	0.04617	0.08553	0	0.44205	0.42625
V400	0.25078	0.43213	0.13625	0.08214	0.0987
V401	0.37457	0	0.56939	0	0.05604
V402	0.43893	0.01583	0.40015	0.05234	0.09276
V403	0.19009	0.11363	0	0.3013	0.39498
V404	0.00898	0.06289	0.45373	0.34985	0.12455
V405	0.42559	0.20471	0.0461	0.18955	0.13406
V406	0.02954	0.05479	0.84057	0	0.0751
V407	0.91426	0	0.00754	0.01495	0.06325
V408	0.08008	0.36039	0	0.29497	0.26455
V409	0.13272	0	0.03823	0.64681	0.18224
V410	0.17064	0.15702	0.31578	0.11468	0.24188
V411	0	0.10259	0.01876	0.31506	0.56359
V412	0.03611	0.21054	0.13953	0.2026	0.41122
V413	0.0566	0.24488	0.1366	0.3626	0.19931
V414	0.05789	0.0992	0	0.53523	0.30768
V415	0.20065	0.06237	0.00637	0.24802	0.48258
V416	0.13835	0.13894	0.0121	0.31246	0.39815
V417	0.01469	0.04409	0.71704	0.11674	0.10743
V418	0.63372	0.28118	0.00323	0	0.08187
V419	0.3033	0.05476	0.00695	0.27361	0.36138
V420	0.28776	0.03757	0.10347	0.2079	0.3633
V421	0	0.09231	0.14888	0.28022	0.47859
V422	0.01943	0.0206	0.03215	0.7026	0.22521
V423	0.36111	0.14457	0.25319	0.14981	0.09133
V424	0	0.07386	0.50684	0.12323	0.29606
V425	0.43164	0.31659	0	0.0423	0.20947
V426	0.2962	0.1375	0	0.41491	0.1514
V427	0.30185	0.49654	0.13345	0	0.06815
V428	0.18447	0.55802	0.06295	0.05004	0.14451
V429	0.22336	0.64865	0	0.00301	0.12498
V430	0.0399	0.0613	0.40342	0.25665	0.23873
V431	0.17968	0.31643	0.17605	0.20343	0.12441
V432	0.36369	0.04599	0.09984	0.33364	0.15683
V433	0.23896	0.00953	0.47297	0.19117	0.08737
V434	0.31684	0.23552	0.34545	0	0.10219
V435	0.61872	0.00867	0.31595	0	0.05666
V436	0.13906	0.53342	0.09451	0.04528	0.18774
V437	0.23543	0.06029	0.0161	0.32142	0.36676
V438	0.1968	0.26137	0.175	0.23855	0.12828
V439	0.65821	0	0	0.25246	0.08933
V440	0.06823	0.30881	0.52612	0	0.09684
V441	0.09858	0.45215	0.36376	0	0.08551
V442	0.15743	0.74027	0.00887	0	0.09343
V443	0.92556	0	0	0.01223	0.06221
V444	0.22911	0.36178	0.00745	0.27033	0.13132
V445	0.1235	0.3505	0.0182	0.37138	0.13642
V446	0.1398	0.03249	0.07706	0.55704	0.19361
V447	0.0811	0.03386	0	0.55449	0.33054
V448	0.20346	0.06821	0.01924	0.24836	0.46073
V449	0.00582	0.04976	0.8688	0	0.07561
V450	0.26203	0.10029	0.2334	0.18722	0.21706
V451	0.34151	0.15804	0.03618	0.31322	0.15105
V452	0.01722	0.006	0.1401	0.67206	0.16462
V453	0.01922	0.04621	0	0.57491	0.35966
V454	0.01356	0.05923	0.66991	0.07286	0.18444
V455	0.10423	0.24782	0.27801	0.11492	0.25503
V456	0.92394	0	0	0.00201	0.07405
V457	0.73932	0.12974	0.01379	0.02907	0.08808
V458	0.0706	0.32252	0.48291	0.01995	0.10402
V459	0.17267	0.06326	0.0317	0.50618	0.2262
V460	0.73619	0	0.16379	0.03278	0.06724
V461	0.26387	0.28009	0.23246	0.03767	0.18591
V462	0.06895	0.09251	0	0.55673	0.28181
V463	0.25653	0.01709	0	0.59104	0.13535
V464	0.21406	0.15005	0.57753	0	0.05836
V465	0.05692	0.17783	0.01715	0.25932	0.48878
V466	0.02518	0.07971	0.00896	0.36412	0.52203
V467	0.09888	0.22252	0	0.50207	0.17653
V468	0.64338	0.20516	0.08669	0	0.06476
V469	0.05816	0.32596	0.04602	0.31428	0.25557
V470	0.87752	0	0.00274	0.05012	0.06963
V471	0.47694	0.23427	0.00582	0.13223	0.15074
V472	0.00302	0.12876	0.05527	0.27936	0.53359
V473	0.06229	0.21273	0.22641	0.31348	0.18509
V474	0.35458	0.0933	0.03266	0.39216	0.1273
V475	0.20235	0.05087	0.55873	0.0475	0.14054
V476	0.19241	0.0188	0.072	0.56405	0.15275
V477	0.14784	0.74761	0.00982	0	0.09474
V478	0.21618	0.0681	0.00438	0.23974	0.4716
V479	0.87863	0	0.01021	0.04273	0.06842
V480	0.23287	0.54742	0.04233	0.0559	0.12148
V481	0.32544	0.30994	0.04255	0.1652	0.15688
V482	0.20383	0.54707	0.17275	0	0.07635
V483	0.41463	0.40887	0	0.05723	0.11927
V484	0.31188	0.41628	0.09791	0.07085	0.10307
V485	0.72491	0.02297	0.08932	0.08663	0.07617
V486	0.09173	0.13369	0.30824	0.13616	0.33019
V487	0.17856	0.10897	0.3725	0.24628	0.09369
V488	0.47721	0.01822	0	0.33458	0.16999
V489	0.03598	0.21049	0.62605	0.03775	0.08973
V490	0.01528	0.03623	0.69132	0.16748	0.08969
V491	0.09349	0.44994	0.04158	0.15033	0.26466
V492	0.05458	0.11753	0.00764	0.65726	0.16299
V493	0.01331	0	0	0.80853	0.17816
V494	0.35684	0	0	0.49517	0.14799
V495	0.40635	0.16793	0.18518	0.13399	0.10655
V496	0.16892	0.09977	0.05673	0.22226	0.45232
V497	0.127	0.0893	0.14884	0.26391	0.37094
V498	0.17343	0.70539	0.01877	0	0.10241
V499	0.0768	0.25084	0.25972	0.1429	0.26973
V500	0.1859	0.41667	0.09252	0.17111	0.13381
V501	0.12403	0.35093	0.00932	0.14821	0.36751
V502	0.23222	0.64325	0.03124	0	0.0933
V503	0.51561	0	0.18378	0.15534	0.14527
V504	0.57128	0.16048	0	0.05837	0.20987
V505	0.69176	0	0	0.12792	0.18032
V506	0.09048	0.5066	0.06521	0.06723	0.27048
V507	0.86379	0	0	0.06174	0.07447
V508	0.10588	0.55409	0.20439	0.00029	0.13534
V509	0.11678	0.41195	0.12633	0.17673	0.1682
V510	0.5084	0.37641	0.02862	0	0.08657
V511	0.11298	0.28013	0.486	0.01147	0.10941
V512	0.23327	0.40423	0.16208	0.0396	0.16082
V513	0.26925	0.55988	0.06011	0	0.11076
V514	0.00859	0.07713	0.24682	0.24326	0.4242
V515	0.10333	0.08097	0	0.66503	0.15067
V516	0.23075	0.29745	0.08629	0.26953	0.11598
V517	0.02449	0.02149	0.02936	0.75898	0.16567
V518	0.47744	0	0.283	0.15588	0.08368
V519	0.82866	0	0	0.0971	0.07424
V520	0.173	0.70244	0.01173	0	0.11283
V521	0.24159	0	0.09695	0.53984	0.12161
V522	0.08198	0.1831	0.53018	0.10346	0.10128
V523	0.18381	0.0599	0.67596	0.01204	0.0683
V524	0.39885	0.01901	0.50911	0	0.07302
V525	0.03456	0.26664	0.03563	0.21492	0.44825
