Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V317	0.02942	0	0	0.8027	0	0.16788
V318	0	0.00573	0.00813	0.98615	0	0
V319	0.40241	0.16068	0.2447	0.19221	0	0
V320	0.24833	0.17429	0.34156	0.15166	0	0.08416
V321	0	0.61327	0	0.38673	0	0
V322	0.00223	0	0.05858	0.01277	0.73745	0.18898
V323	0	0.26409	0	0.54095	0.19496	0
V324	0.03339	0.03467	0	0.29976	0.36693	0.26524
V325	0	1	0	0	0	0
V326	0.12482	0.87467	0	0.00051	0	0
V327	0.08438	0	0.91562	0	0	0
V328	0.19571	0.18727	0.18727	0.21183	0.21792	0
V329	0	0	0.63253	0	0.34996	0.01751
V330	0	0	0.97397	0.01716	0	0.00887
V331	0.80947	0.06245	0.01752	0.11056	0	0
V332	0	0.06003	0.12872	0.00596	0.38404	0.42125
V333	0	0.01575	0.46998	0.45597	0.02486	0.03344
V334	0	0.39122	0.4504	0.15837	0	0
V335	0.10388	0.01217	0.76794	0.00481	0	0.1112
V336	0.36473	0.63527	0	0	0	0
V337	0.06166	0.19112	0.02665	0	0.72058	0
V338	0.82187	0.00787	0.01037	0.00651	0.15337	0
V339	0.0645	0.07551	0.38962	0.34242	0	0.12795
V340	0.71854	0.21944	0	0.06202	0	0
V341	0.26473	0.02756	0.01468	0.69302	0	0
V342	0.02	0.00368	0	0.78329	0	0.19303
V343	0	0.13097	0.07834	0.02794	0	0.76276
V344	0	0.73456	0	0.04432	0.14104	0.08007
V345	0	0	0	0	1	0
V346	0.18883	0.00713	0	0.53497	0.26907	0
V347	0.54683	0.10994	0	0.11931	0.22392	0
V348	0.11838	0.12414	0.70836	0.03472	0.0144	0
V349	0.79116	0.05344	0.01266	0.12743	0.01531	0
V350	0.46593	0.04176	0.0951	0.30399	0	0.09321
V351	0.07099	0.05101	0	0.02702	0	0.85098
V352	0	0.316	0	0	0.28335	0.40065
V353	0	0.15816	0.84184	0	0	0
V354	0.11544	0.04152	0.23152	0	0.28756	0.32397
V355	0	0.01571	0.97369	0.0106	0	0
V356	0.58891	0.09621	0	0.31488	0	0
V357	0.35032	0.00117	0.4323	0.02601	0.19021	0
V358	0	0	0.00808	0.03376	0	0.95816
V359	0.15554	0.07178	0	0.76459	0.00809	0
V360	0.54463	0	0	0.26767	0.1877	0
V361	0	0.97725	0	0.02275	0	0
V362	0	0.51778	0	0.48222	0	0
V363	0.85344	0.04735	0.02048	0	0.07873	0
V364	0	0.15356	0	0.05609	0.05815	0.7322
V365	0.42967	0.37026	0	0.20007	0	0
V366	0.07414	0.2378	0.53196	0.10683	0.0274	0.02187
V367	0.02004	0.00153	0	0.74869	0.20838	0.02135
V368	0	0.1101	0.04131	0.05841	0.0941	0.69609
V369	0.00242	0.02529	0	0.07864	0.79306	0.1006
V370	0	0.06614	0.66194	0.19481	0	0.07712
